,b0338,b1981,b3212,b3213
p1k_00020,1.0459316773218996,0.0660486012111469,1.41824810845455,1.4524006653145314
p1k_00021,1.4478012464915675,0.0802607611621626,2.57638870080814,2.220160857581544
p1k_00022,1.2198608822086112,0.0732945371469295,2.549814739632163,2.223420418483947
p1k_00023,0.8605467728040179,0.1090429363527025,1.4085712277502007,1.3987686859822162
p1k_00024,0.7666029805646393,0.1118668166450121,1.393417462778249,1.3879147993099412
p1k_00025,0.9697867296671684,0.0975247623822372,1.4135337313981051,1.421080397385062
p1k_00026,1.0571718254195073,0.0970818767335484,1.4704569247649426,1.4076078853403675
p1k_00027,0.2191143983771699,0.0199727097895948,1.2537865677345148,0.9352488099341556
p1k_00028,0.3220475858987854,0.0209007165693857,1.262178521060565,0.959777522326409
p1k_00029,0.258009773481564,0.0199314670486351,1.325796713643414,1.0661604062153276
p1k_00030,0.1288089808936689,0.0222341031626154,1.2538895762701736,1.0915193765317566
p1k_00031,0.2160148991275306,0.0152272079564124,0.5748148278078069,0.4440722138802977
p1k_00032,0.1686616984006755,0.0126478218778267,0.5730012013570577,0.4363146770858992
p1k_00033,2.1358576789581685,0.0690986048633647,5.953910107570761,4.861427776138433
p1k_00034,1.9969791063560631,0.0662613390299124,6.434280539062587,5.8622353473087205
p1k_00035,1.5887506423003783,0.0651498763268558,5.591337226454541,4.793596275986423
p1k_00036,1.321826978401112,0.0681919043274039,5.992695749669142,5.037686966275096
p1k_00037,1.984875124909016,0.0893741276467926,5.245298513376308,4.553217821461263
p1k_00038,1.510861350379865,0.0980776165223433,5.291418002598178,4.748961492942239
p1k_00039,1.689121138552593,0.0599160335420123,3.33011945637866,2.9122945313575483
p1k_00040,1.5094499556441858,0.0663238875868649,3.5236078435121065,3.030649009689002
p1k_00041,1.5210915850691522,0.2023865289862337,2.2267133519693934,2.0465291528095744
p1k_00042,1.4317801379498114,0.2075913956293622,2.5251333019854085,2.069891301861709
p1k_00043,1.2709604724761112,0.0874780299273188,4.050129533632841,3.5139730044754827
p1k_00044,1.560287566616075,0.0903896310647872,3.9609759177495207,3.419459276968631
p1k_00045,1.2742220520667658,0.0566625721111872,3.71502139632948,3.2977781725792537
p1k_00046,1.3498355533133797,0.0582144819407996,3.6821393846224018,3.346426825734743
p1k_00047,1.49612346026421,0.149815326129757,3.2533379850133914,2.9365713024411795
p1k_00048,1.4603612452682302,0.1493949914990681,3.24231902357824,2.886113822879776
p1k_00049,0.3556089137314578,0.0316203379547509,2.10694160530004,1.804554860079324
p1k_00050,2.0332588825162388,0.0750014282540396,4.361142072918923,2.0914064665289023
p1k_00051,1.879767188615186,0.0685888763539738,4.173933484099196,2.254042875471292
p1k_00052,1.884142632710761,0.0617450771908421,4.050238993137411,2.718813945909181
p1k_00053,1.822550479247847,0.0667540489217417,3.940371816353377,2.66221206665606
p1k_00054,1.936203827356636,0.0580461155530712,3.49382662749886,2.446162316878264
p1k_00055,1.4358597560602548,0.0605534339714685,3.354711610780608,2.5744369326830525
p1k_00056,1.054860168124416,0.0674921899439057,1.305934491377826,1.095503042532142
p1k_00057,1.2934219101403477,0.0658918177213176,1.2635054663313416,1.0865002753352349
p1k_00058,0.9637569409881356,0.046723688176472,0.7992606782369918,0.762565662216853
p1k_00059,1.0713007794935074,0.0503513777267294,0.792271554893546,0.775586586637016
p1k_00060,1.4837741448897164,0.0716352573027227,1.7623923646434825,1.93598126067751
p1k_00061,1.6056115595446026,0.0771096839143754,1.7959577759645229,1.995740976491082
p1k_00062,1.6177882417666725,0.0718616158305683,0.8446056913603274,0.7910752243927343
p1k_00063,1.1891823909128694,0.0770706140317388,0.8005335244971918,0.8168873555182298
p1k_00064,0.9679215811997696,0.1654125782073152,0.843623460412999,0.6346610371542247
p1k_00065,1.1543809701683916,0.1850188518056416,0.910970028836886,0.715780127418744
p1k_00066,0.9655230233792648,0.0532779772873946,0.657763018560866,0.6060677457667193
p1k_00067,1.1498441723993955,0.0496733699316358,0.6519063172992,0.5474120702569117
p1k_00068,0.7551100242147832,0.0761047940622846,0.9784005363562798,0.8545249099531708
p1k_00069,0.967105692910672,0.052325470506789,2.989993337791009,2.606942709038943
p1k_00070,0.963647312230178,0.0578018452696973,2.9275358339262665,2.402944401244412
p1k_00071,1.020779468992831,0.0660300758474583,2.543374468430568,2.2237975563172405
p1k_00072,0.8529318238783403,0.0663540179989562,2.9593683523719267,2.481142486052004
p1k_00073,1.048945753489018,0.0661135156829883,1.5553348590886076,1.347644736459216
p1k_00074,0.9788060836705068,0.0997474215980858,1.8573237095413788,1.6099540806004016
p1k_00075,0.90785498966379,0.069644918972779,1.180664008168304,1.115614235032306
p1k_00076,0.862644583799107,0.0677157348868506,1.5865534668096413,1.751113108844932
p1k_00077,0.7868875897834997,0.0729685528690269,1.630977356695629,1.7979081344968768
p1k_00078,0.8570444926187417,0.0713158869166006,1.37376565604134,1.249459735115106
p1k_00079,1.0403086170242906,0.0757854690823358,2.013487875416644,2.5670770491533315
p1k_00080,1.1763117417328566,0.1097352745290757,0.9656001001636874,0.8097029181685548
p1k_00081,1.047361271817866,0.0697447383609271,2.078868223718232,1.866867527809375
p1k_00082,1.5672998849780124,0.0835079619649932,1.5021812437363082,0.754205667663898
p1k_00083,1.5135404827067356,0.075647249263781,1.5854002245655148,0.7956667358381
p1k_00084,1.8027232549946752,0.0820394286332176,3.0419390355688467,1.4274349880480892
p1k_00085,1.8830254025919697,0.0814837570263466,2.602277598144788,1.3782040920808536
p1k_00086,1.574203111448081,0.111382846000254,0.4806114268020223,0.3902719457436834
p1k_00087,1.4498915408726971,0.1166592636675799,0.476899050962517,0.3973768282725193
p1k_00088,1.5996281141676252,0.2023430541412537,2.6967639557214125,2.316726516882176
p1k_00089,1.413314662752697,0.1918423417276076,2.6847229367694374,2.3428450289849763
p1k_00090,1.491919573184166,0.06988310023331,4.332971687726649,3.7408373982998127
p1k_00091,1.2252399859726677,0.0658856734730583,4.279153909966476,3.807466354598668
p1k_00092,0.4508245530141572,0.0395603495920058,1.8254930002610188,1.6315404332627066
p1k_00093,0.6700097325892059,0.0487921315307241,3.733594196418476,3.2004693849103054
p1k_00094,1.379142872207118,0.0301992870204692,0.1342710649827916,0.1166513223756477
p1k_00095,1.4940402335255016,0.0307890519551698,0.1282492294430806,0.1269255492406681
p1k_00096,0.2478002057522904,0.0286295683154659,1.3049719590901017,1.2414325874728176
p1k_00097,0.2669932130879907,0.0310665037423304,1.4994246760040828,1.427196364226737
p1k_00098,1.6546313081129702,0.0304407864545529,0.1770313942826208,0.1358357964210391
p1k_00099,1.4987722449907792,0.0267979060534256,0.168212250763847,0.1515359790356668
p1k_00100,1.621523666589565,0.0578355533616897,1.9676863050306388,1.5440763229810424
p1k_00101,1.0122917605931938,0.0368582437802968,1.944950361840796,1.7283719734776108
p1k_00102,1.318613129453699,0.0321328740516155,1.9564603381451453,1.6857054495854082
p1k_00103,1.3895397401398968,0.0179345927064452,0.161686414556058,0.1380251581335439
p1k_00104,1.3049945172090598,0.0162112340347002,0.1631823392134875,0.1283939975773472
p1k_00105,1.1492320147813266,0.0559211363784526,1.8255958356940531,1.4843558481410892
p1k_00106,1.0462849139263348,0.0465522871788706,1.727918357161032,1.3770320719243616
p1k_00107,0.9132393215672472,0.0463729220014042,1.5688486669060635,1.3306553681061222
p1k_00108,1.0971322892347737,0.062922843899014,5.350306200047218,4.58642217065557
p1k_00109,0.91492221058172,0.0756540879986593,4.463850839005791,5.02534296060872
p1k_00110,1.737652600175751,0.0693237455009561,5.173281941338818,3.73090353325536
p1k_00111,1.7491000760526398,0.0736952670716888,5.403519758510806,3.8099776327796655
p1k_00112,1.6316090421536131,0.0679500961842206,5.272883273189538,3.7673923486391687
p1k_00113,1.0744412466671849,0.0677124556678573,1.7595429201430788,1.4579221422208195
p1k_00114,1.229410771544187,0.068342018469802,1.98887869963238,1.5087129996515805
p1k_00115,1.4601733755194888,0.0738119183124315,2.0422523028049047,1.3855513764142784
p1k_00116,1.926253680737563,0.0718337615710244,6.245944239780062,5.02359179172763
p1k_00117,1.4047508609262054,0.0695244436641853,6.7422026915134605,5.3359701950051095
p1k_00118,1.805996217824345,0.0817485447784197,5.878162693359168,4.791013564600585
p1k_00119,1.963374993204632,0.0591511354792313,5.695145537008844,4.790694638136788
p1k_00120,2.0152367178301263,0.0560392953895511,5.616943300366879,4.629674253186843
p1k_00121,2.1292471673382574,0.0565796765448525,5.235172590082255,4.397471745354356
p1k_00122,1.5779353947944132,0.1472265839797069,3.705902948008138,3.0719216666680773
p1k_00123,1.8876036162424157,0.157504229617976,3.5114330530854696,2.889667279178691
p1k_00124,1.596950693323732,0.1508700247852809,3.478988137815682,2.8479303982612523
p1k_00125,1.2014388836748544,0.0434021542518442,1.6213826168501624,1.777854928349477
p1k_00126,1.2420099518497711,0.044916633478083,2.4583621329557843,2.039969819265808
p1k_00127,1.197125096828242,0.0342172840432647,2.693680254174025,2.153281174254462
p1k_00128,1.0963717396447563,0.0306194979530219,3.901163029633493,2.971297410281104
p1k_00129,1.0430804175599653,0.0560009577592532,1.547793422487382,1.9426207112614997
p1k_00130,1.045819054854236,0.0372489489082996,2.110853039641211,1.8064880910839367
p1k_00131,1.0137860824810714,0.0443339730730219,1.7333021706633005,1.6516232940123126
p1k_00132,2.0876356596684675,0.0490244467404776,4.035175300104216,3.3465549378347665
p1k_00133,0.7882006320566368,0.0704357109256676,2.31090582847122,1.9197659818316777
p1k_00134,1.3108405799538208,0.0439891905453413,3.102486794957516,2.5400103542883605
p1k_00135,2.3119226293080595,0.0536537603736304,3.633745878105667,3.2401222971978982
p1k_00136,1.1425936185181371,0.0344357967194551,3.434166600193732,3.231103710057864
p1k_00137,1.9492981475892228,0.0555074257076531,3.2314057870298103,2.649968881253882
p1k_00138,0.5631931693179674,0.0914089731462343,2.495995736458956,2.871982400027329
p1k_00139,1.1757942326285205,0.0627985433422411,3.337009236734418,3.475353662022897
p1k_00140,1.785113237379161,0.0459766744258605,3.87009845761417,3.1462364282400306
p1k_00141,0.8927834128444062,0.0739863632670291,2.3654095903734773,2.7700515372967325
p1k_00142,1.4302669655902511,0.0520872002347485,0.4433794179865523,0.4086031757393001
p1k_00143,1.01569981336772,0.0788898926355625,4.223213813180812,2.943928919195004
p1k_00144,1.0290933508042266,0.0482935103991193,0.489710347318854,0.9706372538694922
p1k_00145,0.8764561986573937,0.1581584393500195,1.4146424343145687,1.631949773427637
p1k_00146,1.2160612431621718,0.0448245941008098,1.031137885239327,0.9454345371809344
p1k_00147,0.9546371076273552,0.0650767706149601,1.1174453286611827,1.2103907581520936
p1k_00148,0.979602241043922,0.0741111728214104,1.5007543106536176,1.5440733551192247
p1k_00149,1.274482944108703,0.0501857474284177,2.0237929308835074,1.9452954106764704
p1k_00150,1.1093938996472337,0.0712576780254897,1.5623668511086612,1.6519701381656224
p1k_00151,1.3013349653543982,0.0515139771550103,1.013794721812319,0.906583491127482
p1k_00152,0.7541631647871314,0.0443467033455054,1.3075754230685204,1.216418356769602
p1k_00153,1.5591834588879103,0.0503745147744572,1.7581775964331736,1.73592816467267
p1k_00154,0.510124382589418,0.0823224639345425,1.0299914587600143,1.1300440805505452
p1k_00155,0.7370239694727299,0.153714410963679,1.2012754132510273,1.135492164030612
p1k_00156,9.94161903865782,0.061516960176151,0.4386237954643786,0.3919560521395143
p1k_00157,0.7456028323227482,0.0580579951601297,1.4099949376306178,1.473736685407345
p1k_00158,0.802494374732794,0.0554838013514588,1.376987389098141,1.2189828757276766
p1k_00159,0.5889428157766712,0.0399283041655865,1.110516639573336,1.0889781371613163
p1k_00160,1.1333157429334637,0.0599411869871952,1.5933360395647114,1.4267215424276165
p1k_00161,0.8027990015304388,0.0547570778854276,2.2337932768111943,2.168042304776144
p1k_00162,0.8710891518404161,0.0506629161988988,2.2234149500625358,2.121712116468617
p1k_00163,1.2394429877741195,0.0838306141714339,2.0354773091424034,2.1096643432045603
p1k_00164,1.2449502286026417,0.082920379668517,1.294954318796602,1.5496639769872829
p1k_00165,0.8575808802951497,0.0384819473418535,0.8247050859830732,0.8934449483188641
p1k_00166,0.8538655316296896,0.0519616525580964,0.7372682598152135,0.7405685611202192
p1k_00167,0.7961179771540138,0.0363403660120438,0.2574002317961499,0.2693328460325366
p1k_00168,0.7211676711378151,0.0379061349939466,0.2197918983515915,0.2131758649077985
p1k_00169,1.0401917728828491,0.05781571437566,0.3897076461410917,0.363409837794353
p1k_00170,1.2115445810950414,0.0531826311682386,0.4223016654427292,0.424604425203039
p1k_00171,0.8210232705371906,0.068269415882856,0.8074569751573217,0.7783052733373976
p1k_00172,0.7770807127996179,0.0706357697010948,0.8179149811028781,0.7923445808617399
p1k_00173,0.8402136415685869,0.0377118797680166,1.2156884843129128,1.187426028113829
p1k_00174,0.903538819641547,0.0437465424343735,1.2559577957861603,1.2400899205507177
p1k_00175,1.0479736085462743,0.0854673881670371,2.4000872616500795,2.752056498282116
p1k_00176,0.9211310884076048,0.1037161248805826,2.2286722829657184,2.651095567990532
p1k_00177,1.1199040117024044,0.0522792851073614,1.8252245613957685,1.660910509144697
p1k_00178,1.0719103726529702,0.0569629470208693,1.7878918347101858,1.6519209597825508
p1k_00179,1.077498590790816,0.0701652340978912,2.325782634009663,2.0447500486432126
p1k_00180,1.2618718817585748,0.0662293113008471,2.493716567791331,2.194901561373904
p1k_00181,0.9145541158186452,0.0422647839796074,1.3128721210520675,1.3250760973644533
p1k_00182,1.1894694516650957,0.0437020377043424,1.334998064116568,1.358259266996655
p1k_00183,1.0761652427534858,0.0747815845139254,1.0691714498680902,1.0789941082336925
p1k_00184,1.0177273454172313,0.057789121726788,0.515614321415022,0.5675572316450709
p1k_00185,0.9890413422525036,0.0577534288719579,1.6229980256351333,1.7928642202679097
p1k_00186,1.1086769254543267,0.0556888377061571,1.7027972211570177,1.84111817992719
p1k_00187,1.1044301244040091,0.0411553709331158,1.3580972149231645,1.4741671550173456
p1k_00188,1.207873865581618,0.0607858775701531,0.6054883088598784,1.0191426235822412
p1k_00189,1.0595156945864057,0.0637292422124498,0.6067821912117889,1.0269317698970826
p1k_00190,1.1067180015286096,0.0456359050503494,1.4321443137604406,1.4053099685659058
p1k_00191,0.8745163628964396,0.0959245184343195,2.603399761567774,2.7350554611418536
p1k_00192,1.0223342004099665,0.0871145650447659,2.515562457358934,2.708579015412204
p1k_00193,1.150715411634535,0.075862669774732,1.490545400328875,1.3489861629631283
p1k_00194,1.058844299780727,0.0973159994637145,1.1128178356002734,1.0259175889024643
p1k_00195,1.8606592815110743,0.19010431032435,2.156701614970085,1.1669266445921649
p1k_00196,1.3737551708092135,0.0697792024491082,2.4546232017477254,2.242751984192332
p1k_00197,0.9164739508982356,0.0669758392999938,1.7501962462742364,1.864820976818311
p1k_00198,0.9290533809113816,0.0711653326330581,1.736497152333919,1.888355287253495
p1k_00199,1.2399020574307034,0.0947484874261664,1.6315389096500337,1.9729008694751504
p1k_00200,0.8556666543842,0.0909756455429966,2.006920112447048,2.3961135668598854
p1k_00201,1.386289552205065,0.0824714776172585,2.884626676613932,2.869222079966772
p1k_00202,1.5058830685913,0.07563586697117,2.6287921729111927,2.785960239117321
p1k_00203,1.2662077338223068,0.1341661425123056,1.4396900766494516,1.5455686091500505
p1k_00204,1.4506435182627253,0.1281615322491369,1.5683499708643198,1.6414659188970964
p1k_00205,0.7778191952005828,0.0695568558297742,1.5315487844503886,1.499625269480558
p1k_00206,0.9084187861533672,0.0789505497075668,1.3515364209382563,1.5231015247087774
p1k_00207,1.1456091475323296,0.0633938901421455,2.366549600547182,2.4300334080667465
p1k_00208,1.3107091931043409,0.0633780358643057,2.284951779788583,2.3569875337709103
p1k_00209,0.6547389826254691,0.1226187486015799,1.642430781363387,2.232111272003133
p1k_00210,0.7539189773633564,0.1327444863956031,0.9936048755270714,2.051357356308179
p1k_00211,1.0748841139400027,0.0835261880502572,2.9841468033186453,3.024061119207842
p1k_00212,1.140496977659364,0.080256992870599,2.795404812245774,2.890637437757842
p1k_00213,1.4850746293335686,0.1661368642050478,1.3378249096043708,1.400480002354315
p1k_00214,1.377783313391994,0.1136692299544093,1.5290234065190855,1.6761014917240575
p1k_00215,1.33223371457357,0.0798088102496091,2.808007949356431,2.848004978277268
p1k_00216,1.3893866684807057,0.0776105697682534,2.765360564109675,2.9587778858555907
p1k_00217,0.8503713675397998,0.0680376683235349,1.6252645579781688,1.5587287921950808
p1k_00218,0.6513250073333676,0.0697819458455104,1.1840313185343707,1.309471707520982
p1k_00219,1.0430860808989662,0.0704764071424352,1.7220099058589478,1.7509502114859083
p1k_00220,1.0165663248777514,0.0757751979675299,1.5046185611680774,1.6280874144271906
p1k_00221,1.0514122139461646,0.0910166963917438,1.642446661627113,1.7319790065089515
p1k_00222,1.05551416843941,0.0899973685699658,1.7720276322674644,1.8442185039248875
p1k_00223,0.8626839506528617,0.117797023394516,1.5417209012525956,1.4739376038024847
p1k_00224,1.0115010464808163,0.1142945508927251,1.693719234423893,1.625295489055034
p1k_00225,0.9956086394017156,0.0828452570876334,2.762447640448513,2.778063888600286
p1k_00226,1.1849493337685029,0.0931200498230311,2.992081120796416,2.9704444891887443
p1k_00227,1.0257400541088957,0.0726648033499807,1.8948010097591208,1.9334345774963604
p1k_00228,1.3071105074304885,0.0819831487564553,2.509215604724297,2.3543894914819576
p1k_00229,0.8451563514077246,0.0758631194218115,0.53613152813224,0.5967887798850934
p1k_00230,0.842842079397624,0.07117806632833,0.6274476658334194,0.6449396986529807
p1k_00231,0.7536851056506803,0.0632812026441978,0.7029225163437709,0.7449045492381512
p1k_00232,0.7273305749087102,0.063343135380228,0.667463487066957,0.7548913823553531
p1k_00233,1.6686412524003384,0.0610973406128198,0.766606910245981,0.7076492528339128
p1k_00234,1.1356652408962091,0.0438932086266305,0.836549398140788,0.7876801279344019
p1k_00235,1.354983528067477,0.0488275810313352,0.771786465281648,0.8181022620387053
p1k_00236,1.0957782760988295,0.0351805438448661,0.7318604570188142,0.7550051132113677
p1k_00237,1.017799032113989,0.0271833395499142,0.7602514330781052,0.7895436167129923
p1k_00238,1.044140261773384,0.0436554923099173,2.1333368607608847,2.082594582542198
p1k_00239,1.275403094296517,0.0414322854501449,2.173643917328796,2.143459039394288
p1k_00240,1.4794338897933703,0.0545426255263527,1.4780922938084622,1.3609143908829546
p1k_00241,1.4254025293166863,0.0471066712914682,1.5021064923774687,1.5434736269721372
p1k_00242,1.3553482941056871,0.0478384685095793,1.570761620143773,1.5455308771235592
p1k_00243,1.255892853963522,0.047938881480984,1.4218163940337194,1.243497148368511
p1k_00244,1.1471374142700987,0.053692517146879,1.4404353962559524,1.3458422543404336
p1k_00245,1.858867408267567,0.05632819816425,2.6761187951866963,2.401603405981751
p1k_00246,2.072790522970915,0.0528108560808769,2.5045338663230057,2.263534676215977
p1k_00247,1.2655762773210366,0.0449748909421762,0.9394816881693088,1.0039055826237224
p1k_00248,0.8400908433488841,0.0418003647160597,0.7212477548013441,0.7899251560133899
p1k_00249,0.8826587687809084,0.0420622987232557,1.0055860783318595,1.0490354176152668
p1k_00250,1.0695162172446342,0.0436777724172679,1.1930091589081293,1.282721926408659
p1k_00251,1.020378390074491,0.0359247637984951,0.5049815913761059,0.5006583826422815
p1k_00252,1.1554829192015883,0.0340847156656764,0.41346723570292,0.4380849466408463
p1k_00253,0.8143568525038732,0.0402433679340801,0.9625547335838038,1.062174582792017
p1k_00254,1.1468469047334862,0.0422303644332936,0.6969119305179349,0.9674190319034284
p1k_00255,0.9280031628308288,0.0618760319083751,2.8412897838553466,2.66229056707909
p1k_00256,0.7054805250121005,0.0583277337900139,2.7059332284825506,2.618061954719883
p1k_00257,1.1807307645091474,0.2793178959381442,0.7179954127509554,0.71847417746647
p1k_00258,1.0502019332037715,0.3202588193339459,0.7503666754656504,0.7206891526580717
p1k_00259,0.564726770274457,0.0465472229598269,1.9894264926556209,2.8094917582723395
p1k_00260,0.7571139473363958,0.0459046930994051,1.915358322674879,2.844100761702369
p1k_00261,0.4235546955474492,0.1001793221028933,1.0522144391260024,1.8859389931890436
p1k_00262,0.5215087650145683,0.1072817961937953,1.0642312790817043,1.904261908950293
p1k_00263,1.317357607821269,0.0499533771130942,2.062422419770804,1.882174028814315
p1k_00264,1.2161500182510967,0.0442753383230536,2.145231748449309,2.002278476841723
p1k_00265,1.2251468142250443,0.1798129680475707,2.1358850416206616,0.9752169011355308
p1k_00266,1.1835031430625305,0.2033327052081019,2.141388500580696,0.9840276444531624
p1k_00267,1.2039154993384271,0.2541393887528625,1.36564639119538,1.4076427282599762
p1k_00268,1.4139596066481055,0.2253586571546942,1.4726035972928162,1.446225896740003
p1k_00269,1.2452203225035348,0.0627662683233234,2.5818010088496486,2.354092252660085
p1k_00270,1.3619649115157115,0.0722766470370103,2.340883050542715,2.244584311600418
p1k_00271,1.0720253671809603,0.1261699572484721,1.76830243263563,1.9351187191228885
p1k_00272,1.6151909278046332,0.1402140395952573,1.8836303193091688,2.176846271297157
p1k_00273,1.0756913613500974,0.0406521875600888,1.695735931701167,1.93746643635886
p1k_00274,1.490396969079974,0.0426186291294393,1.7944704024045577,2.0097088601763065
p1k_00275,1.234662015890265,0.136796213886837,1.3767094531523856,1.5879648452687287
p1k_00276,1.1652578561068678,0.1287296265189463,1.3362659893155358,1.5580457610397782
p1k_00277,1.0825186335492178,0.0489547280850365,1.3146042168168317,1.4407882223017243
p1k_00278,0.994405746409976,0.0472133406357506,1.2596248162687005,1.4043518048191683
p1k_00279,0.8904615111524775,0.0590705930874106,0.9195677999139852,0.954262833636082
p1k_00280,1.035653480741681,0.0497183663556987,0.8872213216924792,0.9414899220911512
p1k_00281,1.1782634389923297,0.2110479140743242,3.033123244221144,3.0724535251345526
p1k_00282,0.6837181200093244,0.2056647603435595,2.779813221139274,2.954893324392994
p1k_00283,1.2115695605702936,0.1014775219138559,1.7718667354220852,1.7434734179961424
p1k_00284,1.1560877566242995,0.1561747288669031,1.5872566242339343,1.5794570637366323
p1k_00285,1.3282545312573215,0.0900137284618796,3.0408765524694554,2.754162299200674
p1k_00286,1.0844902633946172,0.0832755423126623,2.726987297058021,2.660446769324136
p1k_00287,1.118282491719077,0.1025698769081664,2.5367070843871264,2.4192915138532047
p1k_00288,1.1005917088491994,0.0821266980084124,2.706700030204205,2.6209555892038097
p1k_00289,0.9357240884496328,0.096854196020207,1.5052734178059617,1.4177645783895243
p1k_00290,0.9176978918063138,0.0867969917017628,1.5239492154901926,1.4390381944743118
p1k_00291,1.2551093740441928,0.0735336628540238,2.4934219947872878,2.5350536823973235
p1k_00292,1.1512471273881473,0.0924683447855392,3.007305743782622,2.8619147501061737
p1k_00293,0.716692163288798,0.0524209042161515,1.68042704130015,1.766277198080222
p1k_00294,0.7520085268453675,0.0509118022508758,1.6116304107373804,1.613485786735797
p1k_00295,1.0222083168413154,0.0450790333707607,1.5304833731980148,1.41866565185672
p1k_00296,0.982836956248128,0.0512131809745009,1.571652678531675,1.478541546362612
p1k_00297,1.205456391856358,0.0548567827464278,2.6034593300883984,2.5550633260347424
p1k_00298,1.1603093106045073,0.0648354262128896,2.8025845152455635,2.578860184563557
p1k_00299,0.5556467623562512,0.0857307330959619,2.708884533580678,3.1138032057984217
p1k_00300,0.6831058178650092,0.0717600661490814,2.649662961626591,3.3121402596208305
p1k_00301,0.5171984585504739,0.0776679528950035,2.2383859620828077,3.1397470137363603
p1k_00302,0.5601126561425146,0.076792476487275,2.231912826528533,3.22342310459915
p1k_00303,0.5913436134707912,0.0819878214393989,1.562241734221064,2.425543289643864
p1k_00304,0.8412699441445892,0.0780511802003919,1.6560908480946013,2.480408275817409
p1k_00305,0.5357460749809276,0.0778962859547594,1.176983982413697,1.7201723754667315
p1k_00306,0.6430267929041517,0.0857431452943695,1.5976629298253675,1.9345386440414216
p1k_00307,1.0393340617906883,0.1438659493923869,2.3884282863123416,2.152701295780202
