"sample","gene","Val"
"p1k_00639","b4024",0
"p1k_00639","b0166",0
"p1k_00639","b2156",0
"starve_series__t10_starve","b4024",0
"starve_series__t10_starve","b0166",0
"starve_series__t10_starve","b2156",0
"p1k_00707","b4024",0
"p1k_00707","b0166",0
"p1k_00707","b2156",0
"p1k_00824","b4024",0
"p1k_00824","b0166",0
"p1k_00824","b2156",0
"p1k_00841","b4024",0
"p1k_00841","b0166",0
"p1k_00841","b2156",0
"p1k_00521","b4024",0
"p1k_00521","b0166",0
"p1k_00521","b2156",0
"p1k_00405","b4024",0
"p1k_00405","b0166",0
"p1k_00405","b2156",0
"p1k_00101","b4024",0
"p1k_00101","b0166",0
"p1k_00101","b2156",0
"p1k_00204","b4024",0
"p1k_00204","b0166",0
"p1k_00204","b2156",0
"p1k_00305","b4024",0
"p1k_00305","b0166",0
"p1k_00305","b2156",0
"p1k_00490","b4024",0
"p1k_00490","b0166",0
"p1k_00490","b2156",0
"p1k_00609","b4024",0
"p1k_00609","b0166",0
"p1k_00609","b2156",0
"p1k_00450","b4024",0
"p1k_00450","b0166",0
"p1k_00450","b2156",0
"p1k_01051","b4024",0
"p1k_01051","b0166",0
"p1k_01051","b2156",0
"p1k_00810","b4024",0
"p1k_00810","b0166",0
"p1k_00810","b2156",0
"p1k_00061","b4024",0
"p1k_00061","b0166",0
"p1k_00061","b2156",0
"p1k_00812","b4024",0
"p1k_00812","b0166",0
"p1k_00812","b2156",0
"p1k_00452","b4024",0
"p1k_00452","b0166",0
"p1k_00452","b2156",0
"p1k_01015","b4024",0
"p1k_01015","b0166",0
"p1k_01015","b2156",0
"p1k_00776","b4024",0
"p1k_00776","b0166",0
"p1k_00776","b2156",0
"p1k_00141","b4024",0
"p1k_00141","b0166",0
"p1k_00141","b2156",0
"p1k_00320","b4024",0
"p1k_00320","b0166",0
"p1k_00320","b2156",0
"starve_series__t28_growth2","b4024",0
"starve_series__t28_growth2","b0166",0
"starve_series__t28_growth2","b2156",0
"p1k_00931","b4024",0
"p1k_00931","b0166",0
"p1k_00931","b2156",0
"p1k_00582","b4024",0
"p1k_00582","b0166",0
"p1k_00582","b2156",0
"p1k_00981","b4024",0
"p1k_00981","b0166",0
"p1k_00981","b2156",0
"p1k_00540","b4024",0
"p1k_00540","b0166",0
"p1k_00540","b2156",0
"p1k_00199","b4024",0
"p1k_00199","b0166",0
"p1k_00199","b2156",0
"p1k_00046","b4024",0
"p1k_00046","b0166",0
"p1k_00046","b2156",0
"p1k_00444","b4024",0
"p1k_00444","b0166",0
"p1k_00444","b2156",0
"p1k_00065","b4024",0
"p1k_00065","b0166",0
"p1k_00065","b2156",0
"p1k_00453","b4024",0
"p1k_00453","b0166",0
"p1k_00453","b2156",0
"p1k_00272","b4024",0
