"gene","iM","Val"
"b3095","CpxR",-5.00013689842906
"b3860","CpxR",-5.3454079029977
"b3096","CpxR",-5.37262429363553
"b1113","CpxR",-5.17678149788825
"b4392","CpxR",-5.48511893686292
"b3859","CpxR",-5.13597440814554
"b3363","CpxR",-5.68290224417978
"b3461","CpxR",-4.552946195263
