"gene","iM","Val"
"b3095","CpxR",-8
"b3860","CpxR",-3
"b3096","CpxR",-10
"b1113","CpxR",-4
"b4392","CpxR",-8
"b3859","CpxR",-4
"b3363","CpxR",-9
"b3461","CpxR",-3
