"gene","iM","Val"
"b2257","BasR",-6.77827299892264
"b4544","BasR",-8.00720045583494
"b2256","BasR",-6.77902730620705
"b4114","BasR",-6.98658551436956
"b2255","BasR",-6.32704430330122
