"gene","iM","Val"
"b0862","Arginine",-5.83433310997352
"b3172","Arginine",-5.40719733755068
"b3957","Arginine",-5.10489214549007
"b0273","Arginine",-6.66375603646333
"b2818","Arginine",-5.51083722535687
"b3359","Arginine",-4.84037120473603
"b3960","Arginine",-5.32897040868167
"b3958","Arginine",-5.40939113512961
"b2306","Arginine",-4.33208891209999
"b3959","Arginine",-5.31516073794191
"b4254","Arginine",-6.31383347967543
"b0860","Arginine",-6.8583841404077
