"gene","iM","Val"
"b1252","Fur-2",-6.00947940925932
"b3006","Fur-2",-6.2821784063731
"b0152","Fur-2",-6.37267199634683
"b3005","Fur-2",-6.14046800827802
"b0151","Fur-2",-6.21920418568081
"b0150","Fur-2",-6.39335379211232
