"gene","iM","Val"
"b0522","Purine",-3.56110450137493
"b1131","Purine",-3.45798966508959
"b2312","Purine",-3.61917466426336
"b2500","Purine",-3.50550771631163
"b2551","Purine",-3.05758591681046
"b0523","Purine",-3.63411628774038
"b2557","Purine",-3.45810764418636
"b4005","Purine",-3.74917184965895
"b2499","Purine",-3.50498371993787
"b4006","Purine",-3.78087467190544
