"gene","iM","Val"
"b3957","Arginine",-3.19914201721923
"b3959","Arginine",-3.24713735881126
"b3359","Arginine",-2.7537065423578
"b2306","Arginine",-2.3606915221903
"b2308","Arginine",-2.89150814292291
"b2818","Arginine",-3.24456144542116
"b3958","Arginine",-3.29093085300593
"b3960","Arginine",-3.27908278479982
"b3172","Arginine",-4.92371660392218
"b2307","Arginine",-2.63822494388995
