"sample","gene","Val"
"p1k_00639","b3124",0.000349457281590814
"p1k_00639","b2788",0.000521865280339508
"starve_series__t10_starve","b3124",0.00126707357165368
"starve_series__t10_starve","b2788",0.00189219609810875
"p1k_00707","b3124",0.000459129559696951
"p1k_00707","b2788",0.000685645396463538
"p1k_00824","b3124",0.00586929195389868
"p1k_00824","b2788",0.00876496170568354
"p1k_00841","b3124",0.000176097811483375
"p1k_00841","b2788",0.000262977303945699
"p1k_00521","b3124",0.000319464174730166
"p1k_00521","b2788",0.000477074795365689
"p1k_00405","b3124",7.63320796258048E-5
"p1k_00405","b2788",0.000113991220762319
"p1k_00101","b3124",0.000166467882965893
"p1k_00101","b2788",0.000248596360665456
"p1k_00204","b3124",0.000208578261685903
"p1k_00204","b2788",0.000311482286223742
"p1k_00305","b3124",0.000348114256655148
"p1k_00305","b2788",0.000519859661565837
"p1k_00490","b3124",0.000520211708043687
"p1k_00490","b2788",0.000776862990572891
"p1k_00609","b3124",0.000126553958178773
"p1k_00609","b2788",0.000188990530008105
"p1k_00450","b3124",0.000192162289987939
"p1k_00450","b2788",0.000286967342270637
"p1k_01051","b3124",0.000375172863400519
"p1k_01051","b2788",0.000560267883510699
"p1k_00810","b3124",0.000283750629080001
"p1k_00810","b2788",0.000423741639943092
"p1k_00061","b3124",0.000380132997929447
"p1k_00061","b2788",0.000567675146523441
"p1k_00812","b3124",0.000328425921819499
"p1k_00812","b2788",0.000490457903698176
"p1k_00452","b3124",0.000226354534199889
"p1k_00452","b2788",0.000338028648047061
"p1k_01015","b3124",0.000320855041330636
"p1k_01015","b2788",0.000479151858934275
"p1k_00776","b3124",0.000152575512756744
"p1k_00776","b2788",0.00022785006045739
"p1k_00141","b3124",0.000299162158968941
"p1k_00141","b2788",0.000446756591382478
"p1k_00320","b3124",0.00038688025968744
"p1k_00320","b2788",0.000577751232598482
"starve_series__t28_growth2","b3124",0.000330715767264176
"starve_series__t28_growth2","b2788",0.000493877465681492
"p1k_00931","b3124",0.000523508109610602
"p1k_00931","b2788",0.000781785702499222
"p1k_00582","b3124",0.000185069006475845
"p1k_00582","b2788",0.000276374521392173
"p1k_00981","b3124",0.000329593726077352
