"sample","gene","Val"
"p1k_00639","b3124",0
"p1k_00639","b2788",0
"starve_series__t10_starve","b3124",0
"starve_series__t10_starve","b2788",0
"p1k_00707","b3124",0
"p1k_00707","b2788",0
"p1k_00824","b3124",0
"p1k_00824","b2788",0
"p1k_00841","b3124",0
"p1k_00841","b2788",0
"p1k_00521","b3124",0
"p1k_00521","b2788",0
"p1k_00405","b3124",0
"p1k_00405","b2788",0
"p1k_00101","b3124",0
"p1k_00101","b2788",0
"p1k_00204","b3124",0
"p1k_00204","b2788",0
"p1k_00305","b3124",0
"p1k_00305","b2788",0
"p1k_00490","b3124",0
"p1k_00490","b2788",0
"p1k_00609","b3124",0
"p1k_00609","b2788",0
"p1k_00450","b3124",0
"p1k_00450","b2788",0
"p1k_01051","b3124",0
"p1k_01051","b2788",0
"p1k_00810","b3124",0
"p1k_00810","b2788",0
"p1k_00061","b3124",0
"p1k_00061","b2788",0
"p1k_00812","b3124",0
"p1k_00812","b2788",0
"p1k_00452","b3124",0
"p1k_00452","b2788",0
"p1k_01015","b3124",0
"p1k_01015","b2788",0
"p1k_00776","b3124",0
"p1k_00776","b2788",0
"p1k_00141","b3124",0
"p1k_00141","b2788",0
"p1k_00320","b3124",0
"p1k_00320","b2788",0
"starve_series__t28_growth2","b3124",0
"starve_series__t28_growth2","b2788",0
"p1k_00931","b3124",0
"p1k_00931","b2788",0
"p1k_00582","b3124",0
"p1k_00582","b2788",0
"p1k_00981","b3124",0
"p1k_00981","b2788",0
"p1k_00540","b3124",0
"p1k_00540","b2788",0
"p1k_00199","b3124",0
"p1k_00199","b2788",0
"p1k_00046","b3124",0
"p1k_00046","b2788",0
"p1k_00444","b3124",0
"p1k_00444","b2788",0
"p1k_00065","b3124",0
"p1k_00065","b2788",0
"p1k_00453","b3124",0
"p1k_00453","b2788",0
"p1k_00272","b3124",0
"p1k_00272","b2788",0
"p1k_00930","b3124",0
"p1k_00930","b2788",0
"p1k_00938","b3124",0
"p1k_00938","b2788",0
"p1k_00770","b3124",0
"p1k_00770","b2788",0
"p1k_00314","b3124",0
"p1k_00314","b2788",0
"p1k_00018","b3124",0
"p1k_00018","b2788",0
"p1k_00840","b3124",0
"p1k_00840","b2788",0
"p1k_00942","b3124",0
"p1k_00942","b2788",0
"p1k_00063","b3124",0
"p1k_00063","b2788",0
"p1k_00919","b3124",0
"p1k_00919","b2788",0
"p1k_00738","b3124",0
"p1k_00738","b2788",0
"p1k_00231","b3124",0
"p1k_00231","b2788",0
"p1k_00531","b3124",0
"p1k_00531","b2788",0
"p1k_00486","b3124",0
"p1k_00486","b2788",0
"p1k_00579","b3124",0
"p1k_00579","b2788",0
"p1k_00117","b3124",0
"p1k_00117","b2788",0
"p1k_00089","b3124",0
"p1k_00089","b2788",0
"p1k_01040","b3124",0
"p1k_01040","b2788",0
"p1k_00894","b3124",0
"p1k_00894","b2788",0
"p1k_00792","b3124",0
"p1k_00792","b2788",0
