"gene","iM","Val"
"b3957","Arginine",-3.10293762114217
"b3172","Arginine",-4.79890299260281
"b3959","Arginine",-3.15724931724223
"b2308","Arginine",-2.75767571691231
"b3958","Arginine",-3.20300601402795
"b2818","Arginine",-3.15040889344491
"b2307","Arginine",-2.50249792880136
"b2306","Arginine",-2.25338407253051
"b3960","Arginine",-3.17800545171423
"b3359","Arginine",-2.65920520314107
