,cAct,cInh
control__wt_glc__1,0.019051034659904462,0.7954028836156993
control__wt_glc__2,0.01888821847101632,0.756260671468287
fur__wt_dpd__1,0.010732178530994185,3.91531901122426
fur__wt_dpd__2,0.010732178530994185,3.9111331556357816
fur__wt_fe__1,0.02027117327633692,1.2271127540856472
fur__wt_fe__2,0.02027117327633692,0.9746969859470933
fur__delfur_dpd__1,0.011517965602113243,3.4731534948352785
fur__delfur_dpd__2,0.011517965602113243,3.6765150624737317
fur__delfur_fe2__1,0.017599612619625893,1.103141495366455
fur__delfur_fe2__2,0.012414516763896022,0.9899574291934894
acid__wt_ph5__1,0.012361286315572925,1.695346621687232
acid__wt_ph5__2,0.012361286315572925,1.6007967010011463
acid__delgadx_ph5__1,0.018696085428797644,2.208297082687527
acid__delgadx_ph5__2,0.017599612619625893,1.7101937758427073
acid__delgadw_ph5__1,0.017599612619625893,1.6233868966412732
acid__delgadw_ph5__2,0.017599612619625893,1.8330327865032312
acid__delgade_ph5__1,0.017536476631967002,1.6494975999576929
acid__delgade_ph5__2,0.016398918978843654,1.5498136173580292
oxidative__wt_pq__1,0.010732178530994185,0.8670827161789595
oxidative__wt_pq__2,0.010732178530994185,0.8706341231476667
oxidative__deloxyr_pq__1,0.011517965602113243,1.503016263369768
oxidative__deloxyr_pq__2,0.011517965602113243,1.538053158873832
oxidative__delsoxr_pq__1,0.011517965602113243,0.9786380677629319
oxidative__delsoxr_pq__2,0.011280055989927713,0.9899574291934894
oxidative__delsoxs_pq__1,0.0121036789179698,0.9899574291934894
oxidative__delsoxs_pq__2,0.011517965602113243,0.8548364767997383
nac_ntrc__wt_csn__1,0.011517965602113243,3.83993326391054
nac_ntrc__wt_csn__2,0.011517965602113243,3.564442236716781
nac_ntrc__wt_cytd__1,0.011517965602113243,2.6184890419631714
nac_ntrc__wt_cytd__2,0.011517965602113243,2.3207465505257634
nac_ntrc__wt_gln__1,0.010795664200449355,2.555114720878699
nac_ntrc__wt_gln__2,0.01075026543856563,2.555114720878699
nac_ntrc__bw_delnac_csn__1,0.010732178530994185,6.613997265285533
nac_ntrc__bw_delnac_csn__2,0.010732178530994185,5.367809228529705
nac_ntrc__bw_delnac_cytd__1,0.011517965602113243,2.2612545984472567
nac_ntrc__bw_delnac_cytd__2,0.012361286315572925,2.039004077940851
nac_ntrc__bw_delnac_gln__1,0.011517965602113243,2.709741998115366
nac_ntrc__bw_delnac_gln__2,0.011517965602113243,2.9615707372380733
nac_ntrc__bw_delnac_nh4__1,0.01943578281297649,0.7954028836156993
nac_ntrc__bw_delnac_nh4__2,0.02027117327633692,0.737966085118848
misc__wt_no_te__1,0.012361286315572925,0.47051633193500797
misc__wt_no_te__2,0.012361286315572925,0.6832656688892479
