,cAct,cInh
control__wt_glc__1,3.019951720402016,81.17401868234553
control__wt_glc__2,3.311311214825911,92.72404401640188
fur__wt_dpd__1,1.7423612045944523,177.82794100389228
fur__wt_dpd__2,1.7378008287493754,171.8643441709304
fur__wt_fe__1,2.310656584879907,79.43282347242821
fur__wt_fe__2,2.370792076628598,63.095734448019364
fur__delfur_dpd__1,2.1877616239495525,171.04844550280254
fur__delfur_dpd__2,0.0,0.7943282347242815
fur__delfur_fe2__1,3.019951720402016,99.33014151047163
fur__delfur_fe2__2,2.950641196899943,100.0
acid__wt_ph5__1,2.290867652767773,87.58147175160136
acid__wt_ph5__2,2.290867652767773,97.42956072250688
acid__delgadx_ph5__1,2.884031503126606,82.74087355812749
acid__delgadx_ph5__2,2.290867652767773,81.72849483468295
acid__delgadw_ph5__1,2.3296436661248037,89.12509381337459
acid__delgadw_ph5__2,2.290867652767773,95.68772409689345
acid__delgade_ph5__1,2.290867652767773,83.51622342660663
acid__delgade_ph5__2,2.290867652767773,129.73059804208904
oxidative__wt_pq__1,2.290867652767773,142.31049786055866
oxidative__wt_pq__2,2.290867652767773,221.59994968536543
oxidative__deloxyr_pq__1,2.290867652767773,164.8084104929261
oxidative__deloxyr_pq__2,2.257453551579902,177.82794100389228
oxidative__delsoxr_pq__1,2.290867652767773,172.2671605302766
oxidative__delsoxr_pq__2,2.1877616239495525,148.76217995127598
oxidative__delsoxs_pq__1,2.290867652767773,173.16655009146223
oxidative__delsoxs_pq__2,2.290867652767773,185.8165536663016
nac_ntrc__wt_csn__1,2.290867652767773,96.74528640960575
nac_ntrc__wt_csn__2,2.290867652767773,92.88586305642868
nac_ntrc__wt_cytd__1,2.290867652767773,132.00221114490608
nac_ntrc__wt_cytd__2,2.290867652767773,117.66685379403805
nac_ntrc__wt_gln__1,2.1943743865863,100.0
nac_ntrc__wt_gln__2,2.290867652767773,124.27529691160105
nac_ntrc__bw_delnac_csn__1,2.282152976513459,100.0
nac_ntrc__bw_delnac_csn__2,3.206143126254388,100.0
nac_ntrc__bw_delnac_cytd__1,2.274780116778554,112.20184543019641
nac_ntrc__bw_delnac_cytd__2,1.9058855544785864,100.0
nac_ntrc__bw_delnac_gln__1,2.1877616239495525,117.66111901223445
nac_ntrc__bw_delnac_gln__2,2.1877616239495525,141.74272325114597
nac_ntrc__bw_delnac_nh4__1,2.3855492574202026,89.12509381337459
nac_ntrc__bw_delnac_nh4__2,2.3850087490065066,112.20184543019641
misc__wt_no_te__1,2.290867652767773,151.6103938963081
misc__wt_no_te__2,2.371480322796695,100.0
misc__bw_delcbl__1,2.4311658506725977,79.43282347242821
misc__bw_delcbl__2,2.3988329190194904,122.8204865431993
misc__bw_delfabr__1,2.3988329190194904,83.83646627143605
misc__bw_delfabr__2,2.3988329190194904,95.56790381022162
misc__bw_delfadr__1,2.3951129358361323,141.25375446227554
misc__bw_delfadr__2,10.142885049845866,446.6835921509635
misc__nitr_031__1,2.1877616239495525,104.05246698429079
omics__wt_glu__1,3.2031480138422386,70.79457843841381
omics__wt_glu__2,4.36515832240166,98.93039160650642
omics__wt_gly__1,2.290867652767773,84.52784692317253
omics__wt_gly__2,2.884031503126606,91.59376385650485
omics__wt_thr__1,12.589254117941675,99.38463682955036
omics__wt_thr__2,10.471285480508996,97.58152921594204
omics__bw_ac__1,72.44359600749902,0.0
omics__bw_ac__2,60.25595860743578,0.0
omics__bw_fum__1,33.11311214825911,0.0
omics__bw_fum__2,36.30780547701014,0.0
omics__bw_glc__1,4.393765993670944,100.0
omics__bw_glc__2,3.8018939632056115,99.1214105604648
omics__bw_pyr__1,33.11311214825911,0.0
omics__bw_pyr__2,39.810717055349734,14.277931325116969
ompr__wt_nacl__1,1.096478196143185,163.30991058961405
