,cAct,cInh
control__wt_glc__1,6.918309709189364,1043.5543971390982
control__wt_glc__2,6.309573444801933,927.432809576893
fur__wt_dpd__1,3.8018939632056115,1805.6274927475795
fur__wt_dpd__2,3.4673685045253166,1792.0223998536433
fur__wt_fe__1,5.011872336272724,1360.9161119595901
fur__wt_fe__2,5.248074602497725,1379.2402001098694
fur__delfur_dpd__1,4.113843839837142,1412.5375446227554
fur__delfur_dpd__2,3.9420829233064687,1412.5375446227554
fur__delfur_fe2__1,4.36515832240166,1076.7940138757078
fur__delfur_fe2__2,4.168693834703354,1101.0056060209592
acid__wt_ph5__1,4.347003751964204,1258.9254117941687
acid__wt_ph5__2,3.836264944606066,1122.018454301963
acid__delgadx_ph5__1,4.36515832240166,1393.3512202373024
acid__delgadx_ph5__2,4.36515832240166,1356.2248174883216
acid__delgadw_ph5__1,3.9810717055349722,1109.85907926637
acid__delgadw_ph5__2,4.122776551424636,1122.018454301963
acid__delgade_ph5__1,3.9525626383106793,1122.018454301963
acid__delgade_ph5__2,4.296264918437873,1122.018454301963
oxidative__wt_pq__1,4.168693834703354,1125.6975801386927
oxidative__wt_pq__2,4.168693834703354,1163.9417281181709
oxidative__deloxyr_pq__1,5.248074602497725,1122.9117319288323
oxidative__deloxyr_pq__2,5.011872336272724,1138.7745181559385
oxidative__delsoxr_pq__1,3.900109038634697,1122.018454301963
oxidative__delsoxr_pq__2,3.630780547701014,1152.1702300448164
oxidative__delsoxs_pq__1,4.930534635953675,1122.018454301963
oxidative__delsoxs_pq__2,5.495408738576246,1149.7817696601946
nac_ntrc__wt_csn__1,3.8018939632056115,1271.9494920215816
nac_ntrc__wt_csn__2,4.091140130251908,1412.5375446227554
nac_ntrc__wt_cytd__1,4.786300923226384,1419.2444424588873
nac_ntrc__wt_cytd__2,4.794304200661456,1412.5375446227554
nac_ntrc__wt_gln__1,4.168693834703354,1167.7406950415598
nac_ntrc__wt_gln__2,4.36515832240166,1150.6237246467106
nac_ntrc__bw_delnac_csn__1,2.5170244482701576,1412.5375446227554
nac_ntrc__bw_delnac_csn__2,2.655742028026351,1412.5375446227554
nac_ntrc__bw_delnac_cytd__1,3.9810717055349722,1400.2422220167398
nac_ntrc__bw_delnac_cytd__2,2.990959685836069,1122.018454301963
nac_ntrc__bw_delnac_gln__1,3.3779100898528487,1122.018454301963
nac_ntrc__bw_delnac_gln__2,3.8018939632056115,1271.3517584560648
nac_ntrc__bw_delnac_nh4__1,6.309573444801933,903.5782314599024
nac_ntrc__bw_delnac_nh4__2,5.7543993733715695,891.6397514290298
misc__wt_no_te__1,4.134127469575764,1122.018454301963
misc__wt_no_te__2,4.848704077996038,1122.018454301963
misc__bw_delcbl__1,5.328894257678844,891.2509381337459
misc__bw_delcbl__2,6.402603435165601,1000.0
misc__bw_delfabr__1,6.309573444801933,897.590605415676
