,b1101,b1817,b1818
fur__wt_fe__1,0.7718930049652577,0.7741454777072276,0.828666352293141
fur__wt_fe__2,0.7964622366266582,0.7762665064829599,0.9259683284033884
fur__delfur_dpd__1,0.2376016836908875,0.2904228163469598,0.3662588628196704
fur__delfur_dpd__2,0.2647141773644585,0.2732861860211997,0.3508041732278239
fur__delfur_fe2__1,0.7591094865368283,0.7400795874552001,0.8371834253482003
fur__delfur_fe2__2,0.7017044590982522,0.7018891229859956,0.8058324678819317
acid__wt_ph5__1,0.6124667231394993,0.4912789634441473,0.6051921059891486
acid__wt_ph5__2,0.5990988537400528,0.4920408682140155,0.626023841767639
acid__delgadx_ph5__1,0.5767192680891366,0.4543880750036433,0.5733745925635348
acid__delgadx_ph5__2,0.6319560550507077,0.4791357218071653,0.6604376055881369
acid__delgadw_ph5__1,0.5801776838470261,0.5486656355083235,0.6809965830544343
acid__delgadw_ph5__2,0.6016899339383298,0.5495611598985234,0.6333791797190613
acid__delgade_ph5__1,0.5953382742050356,0.5662431112038967,0.6739662409912871
acid__delgade_ph5__2,0.6051846292422678,0.5861461785087091,0.6854110095117646
oxidative__wt_pq__1,0.3601841370745873,0.7066890089129831,0.8289251068034583
oxidative__wt_pq__2,0.3875081783601961,0.6931519137084747,0.8274610019537211
oxidative__deloxyr_pq__1,0.4334216364746854,0.5345605839728482,0.6389707961210733
oxidative__deloxyr_pq__2,0.4225640911567822,0.5362108435317462,0.630620284681158
oxidative__delsoxr_pq__1,0.2635844977080646,0.6650446167215215,0.7969025065260257
oxidative__delsoxr_pq__2,0.2575353281983451,0.6409734202612342,0.7891745541756001
oxidative__delsoxs_pq__1,0.259650646466494,0.6561658958263227,0.8012747130920632
oxidative__delsoxs_pq__2,0.2593464242444152,0.6686406058727872,0.846286637290956
nac_ntrc__wt_csn__1,0.3783005254581896,0.2815323071935701,0.3392991766161685
nac_ntrc__wt_csn__2,0.3751495765209039,0.2892943219336241,0.3591561030377391
nac_ntrc__wt_cytd__1,0.5082507980187025,0.3881616536688225,0.4494797699873821
nac_ntrc__wt_cytd__2,0.5237540034566471,0.3953894106565295,0.4881177178358857
nac_ntrc__wt_gln__1,0.2645516542858363,0.4091734287960594,0.4508140555056295
nac_ntrc__wt_gln__2,0.2508544213893297,0.409188408805846,0.4504134676725643
nac_ntrc__bw_delnac_csn__1,0.1431050372143423,0.1539235690107543,0.2145668984731921
nac_ntrc__bw_delnac_csn__2,0.1611835155829893,0.1145768636005854,0.2556542588478335
nac_ntrc__bw_delnac_cytd__1,0.4652874285095684,0.4227194263626553,0.4966481318472023
nac_ntrc__bw_delnac_cytd__2,0.4524019622170974,0.446445329886026,0.5398930471290901
nac_ntrc__bw_delnac_gln__1,0.2324531402306647,0.372640438164606,0.4388335502070379
nac_ntrc__bw_delnac_gln__2,0.2333705217795225,0.3749562923037439,0.4119092065524019
nac_ntrc__bw_delnac_nh4__1,1.0697547122346174,0.8618364962430098,0.9972506927101006
nac_ntrc__bw_delnac_nh4__2,1.0888523035673343,0.8621643840622878,1.040558368483445
misc__wt_no_te__1,0.5976911585840992,0.903843434103764,1.0637402250717758
misc__wt_no_te__2,0.8268683291774782,0.783805457461753,0.9400249462504492
misc__bw_delcbl__1,1.004321519228316,0.8533515382982744,1.005043638762911
misc__bw_delcbl__2,1.0208241497390034,0.8592160305730809,1.0040182336541532
misc__bw_delfabr__1,1.1153018925438156,0.8081428374396746,0.9298174904673604
misc__bw_delfabr__2,1.0899499136372464,0.8172457331237536,0.984653475826754
misc__bw_delfadr__1,0.9696477304828708,0.7698518015524592,0.9742799757813309
misc__bw_delfadr__2,0.8761674560586549,0.8403818288221641,0.8713676480862987
misc__nitr_031__1,0.4735097518950613,0.5015736334152763,0.53936535386782
omics__wt_glu__1,1.0906700586905718,1.3078892427328288,0.9520235026385472
omics__wt_glu__2,0.9433581049329552,1.5344168987389393,0.8646388271028206
omics__wt_gly__1,1.146463089462263,1.1363109391906498,0.9206476473924806
omics__wt_gly__2,1.1608416478249386,1.129580550598355,0.9444557622661528
omics__wt_thr__1,1.3676908748543934,3.555500107891297,1.6078791347709007
omics__wt_thr__2,1.445744728749711,3.762787030356244,1.751343514365357
omics__bw_ac__1,0.1555097079934246,0.5553511278143285,0.6141301831580895
omics__bw_ac__2,0.1519153389312024,0.5737924912777067,0.6080289609955921
omics__bw_fum__1,0.1292555967135301,0.3496241325480788,0.3825933302337035
omics__bw_fum__2,0.1346008976042951,0.3571813987056956,0.3603338032643182
omics__bw_glc__1,0.6978452927754584,0.4764272124792181,0.5171306010280409
omics__bw_glc__2,0.7114999589854659,0.4835858496041608,0.5465967472515882
omics__bw_pyr__1,0.1817585182836661,0.2968584029823861,0.3362378786214181
omics__bw_pyr__2,0.1955472020360127,0.3128246920938322,0.3680780103161808
ompr__wt_nacl__1,0.1457199192960991,0.2846634595541158,0.3108917667277417
ompr__wt_nacl__2,0.1268748258983472,0.2416689403872498,0.2612990421845271
ompr__bw_delompr_nacl__1,0.159865536215014,0.2880724281235177,0.298593966210113
ompr__bw_delompr_nacl__2,0.1567708683723223,0.2941489209357234,0.3149132625028407
minspan__wt_ade__1,0.3012547984731165,0.3385191877989241,0.4513236589275906
minspan__wt_glc__1,0.6983045181745203,0.6892078651182192,0.819045921629673
minspan__wt_glc__2,0.6778374133840314,0.6427752240654763,0.8220930130159774
minspan__wt_glc__3,0.7293515744852187,0.6402893515855556,0.8817377102965107
minspan__wt_glc__4,0.7179213133611426,0.6523822293184571,0.8865950113488573
minspan__wt_glc_anaero__1,0.7275566929264393,0.7906534677372951,1.2106059184307685
minspan__wt_glc_anaero__2,0.8032304457300202,0.8257436601099196,1.550222242399221
minspan__wt_trp__1,1.508736493966497,4.027993007743978,5.734333377622338
minspan__bw_delcra_glc__1,0.9780431297060346,1.5208487879347976,1.631521792026081
minspan__bw_delcra_glc__2,0.9901439695302008,1.553951598236958,1.7034444450490085
minspan__bw_delcra_trp__1,1.322463925883378,3.201639401547708,4.133742581562087
minspan__bw_delmntr__1,1.3793448459574782,2.085635705090657,2.651180492961351
minspan__bw_delnac_ade__1,0.5778689960411695,0.4485700373633062,0.7733096418152791
minspan__bw_delnac_glc__1,0.5593769911570576,0.4257878336347474,0.4795530233082026
cra_crp__wt_ac__1,0.172611799200209,0.9127253234651972,0.6486753336964465
cra_crp__wt_ac__2,0.1601171942079141,0.8380363984803274,0.5862682926361462
cra_crp__wt_fru__1,0.2652097618115878,1.8156015459925257,1.2641160026124068
cra_crp__wt_fru__2,0.2345007835962629,1.7912243327912862,1.0954785992136955
cra_crp__delcra_ac__1,0.0748283480656789,0.6376072661116846,0.7402190934900988
cra_crp__delcra_ac__2,0.0807512241519279,0.5804730599112055,0.7722481414916474
cra_crp__delcra_fru__1,0.171110511126743,0.2293338385510853,0.3022306269856634
cra_crp__delcra_fru__2,0.1674164581060103,0.23673750436741,0.3000256202537795
cra_crp__delcra_glc__1,0.5941256562538747,0.6121542010743237,0.7252697387861443
cra_crp__delcra_glc__2,0.5959488671841756,0.6049785841567736,0.7221124739582772
rpoB__wt_031__1,1.2182022021471544,2.8829220840824457,3.4924195303597023
rpoB__wt_044__1,0.6790577541377716,0.8877740362937905,1.086878198803367
rpoB__wt_lb__1,0.1892553326324837,0.5456171775870557,0.5899854274786666
rpoB__wt_lb__2,0.1957843039277253,0.5695427122367961,0.5855356111923099
rpoB__rpoBE546V_031__1,0.9888986864652434,2.474852679803907,3.058547969562236
rpoB__rpoBE546V_044__1,0.9812348599599672,2.1620439201688604,2.654039211525704
rpoB__rpoBE546V_lb__1,0.2482824500461815,0.5409136551214911,0.6787251659477838
rpoB__rpoBE546V_lb__2,0.2688144961837084,0.5434730480255489,0.6699157845904447
rpoB__rpoBE546V_glc__1,0.6732544583853934,0.8443038888982716,0.9632196925179451
rpoB__rpoBE672K_glc__1,1.0585526683444648,0.9287334931543376,1.054723442280504
rpoB__rpoBE672K_glc__2,1.103041520399806,0.9511559349015684,1.047260026770284
rpoB__rpoBE672K_lb__1,0.2143110723381895,0.3807812544609081,0.4361636862957244
rpoB__rpoBE672K_lb__2,0.2146697312035446,0.3417754664228239,0.4210434743414374
crp__wt_fru__1,0.1806934058170576,0.6960468079704032,0.8670667663014601
crp__wt_glyc__1,0.1330813125886041,0.5073367688300766,0.6506570677905257
crp__wt_glyc__2,0.1328034306907868,0.5091369194678416,0.6498767223011707
crp__delar1_glyc__1,0.1286801445735058,0.2324734378646512,0.3104641762421521
crp__delar1_glyc__2,0.117738818017303,0.2557081970678025,0.359428343914434
crp__delar1ar2_glyc__1,0.0595933254353473,0.0900366085101412,0.1050823417261859
crp__delar1ar2_glyc__2,0.0586199783367889,0.0743320278421664,0.1067127609698061
crp__delar1ar2_glyc__3,0.0618964791349932,0.0866722227038827,0.1033966837868683
crp__delar2_glyc__1,0.0643701998271747,0.1328535930616997,0.1949844059714083
crp__delar2_glyc__2,0.0674980140013946,0.1481738661008654,0.1779585831064927
crp__delar2_glyc__3,0.0625122839483313,0.1396807644695132,0.1792331056410315
crp__delcrp_fru__1,0.1055001885622239,0.2118684222747114,0.2556608179118745
crp__delcrp_fru__2,0.1137180112197715,0.2209611960015939,0.2623503440653574
crp__delcrp_fru__3,0.1142138527126198,0.1849903275029874,0.2630434979376511
crp__delcrp_glc__1,0.1195570111231117,0.146318015425697,0.2058970103393173
crp__delcrp_glc__2,0.1101823134740494,0.1481587513292523,0.1951360467944508
crp__delcrp_glc__3,0.1101224591796384,0.1538725920676104,0.1896975045972291
crp__delcrp_glyc__1,0.0927816215113058,0.1252327466517056,0.1751761227090771
crp__delcrp_glyc__2,0.0986088166649432,0.1353865729062393,0.1808972518133123
crp__delcrp_glyc__3,0.0913527976547195,0.1492348603236518,0.1813245025435648
glu__glu_ale3__1,0.9685325246285112,1.0513639803523942,1.2810843940131438
glu__glu_ale4__1,0.9173363488943485,0.7896354790328262,0.7889289264543199
glu__glu_ale5__1,0.9999515010440572,1.1079094378975116,1.069534675215337
glu__glu_ale6__1,1.128885585350556,0.5572832400241835,0.7676663210854024
glu__glu_ale8__1,1.2127551342029677,1.5185314597550263,1.49357892804114
glu__glu_ale9__1,1.3163924617648846,1.323834733859878,1.506324309489775
glu__glu_ale10__1,0.9179453058014904,0.59465291818267,0.8572747167030157
42c__wt_42c__1,0.8686771108849848,0.6437518689028642,0.6883307694230977
42c__42c_ale1__1,1.4294307846167786,8.160778686933128,9.146549864407724
42c__42c_ale2__1,0.8193216613892459,1.0745168472687845,0.8947757710183885
42c__42c_ale3__1,0.6031883776246154,0.4308602811454973,0.7254528068335782
42c__42c_ale4__1,0.6740142311343991,0.6460093587571532,0.7814562197484183
42c__42c_ale5__1,0.5233747760663849,0.3118989595154322,0.4170057611651769
42c__42c_ale6__1,1.0327817254321718,1.1206966021802085,2.0392275296603146
42c__42c_ale8__1,0.7386576348225051,1.145346897800676,1.6391572604185
42c__42c_ale9__1,0.8669857240695703,0.5086759696679444,0.613541818161457
42c__42c_ale10__1,0.9622386764330128,0.8006901747522641,1.00794397167877
ssw__wt_ac__1,0.1040551069816541,0.2830639634032812,0.2558756872829104
ssw__wt_glc__1,0.5711552319527201,0.4963197499473326,0.6877309821228302
ssw__wt_glyc__1,0.0903615768155037,0.7805853527373162,0.7587082622175485
ssw__wt_xyl__1,0.2372823269624101,1.4201657223987216,1.314162354654066
ssw__glc_ale1__1,1.3661377218147708,1.7541206436639445,2.5080071485562803
ssw__glc_ale2__1,1.0320598279238853,1.2100204017044196,1.344969620101845
ssw__glc_ale3__1,1.4222826223953775,1.63873975278637,2.077916344443413
ssw__glyc_ale1__1,0.1348738503684118,0.3679184152430385,0.4554650563508325
ssw__glyc_ale2__1,0.1742257446804075,0.6066539711392853,0.7694631413934571
ssw__xyl_ale1__1,0.1141972462409056,0.5303772376902895,0.3989874330761814
ssw__xyl_ale2__1,0.0706215641123824,0.4436609805791518,0.3510331646500877
ssw__xyl_ale3__1,0.084167698959044,0.319250052402894,0.3049968624738916
ssw__glc_ac_ac2__1,0.0726252063158842,0.4095117522859769,0.3919912083120629
ssw__glc_ac_glc1__1,0.3964994852268797,0.537185786428168,0.6928869382380282
ssw__glc_ac_glc2__1,1.281607723975723,2.518795142016187,2.360469165044568
ssw__glc_glyc_glc__1,0.8587819310347151,1.543682239920063,1.1367179728353591
ssw__glc_glyc_glyc__1,0.1233662309080885,0.9204091403278336,0.5451405115043466
ssw__glc_xyl_glc__1,0.891191688759056,1.4218228103192294,0.9212652615179004
ssw__glc_xyl_xyl__1,0.0834745576340137,0.522466862964818,0.5140589703685837
pgi__glu4_delpgi__1,0.3433680493829763,0.9295285030063424,0.9497938453192172
pgi__pgi_ale1__1,0.5640203492236885,0.7930055258681012,0.933865177011763
pgi__pgi_ale2__1,0.4314476972413805,1.0366848456798203,1.3219085242481925
pgi__pgi_ale3__1,0.6727475891204545,0.859318946061457,1.0109922674395837
pgi__pgi_ale5__1,0.8864036345857397,1.204362863212748,1.4752193552736643
pgi__pgi_ale6__1,0.5188370708563366,0.8344722582294241,0.9839793200994228
pgi__pgi_ale7__1,1.0039055789917135,0.9061601063874702,0.935850194918999
pgi__pgi_ale8__1,0.4560005424159873,0.7558210090788419,0.982137752530177
ica__wt_glc__1,1.4267108072395542,1.0213817576194049,1.052796594987575
ica__wt_glc__2,1.4149953763468452,1.0539551261865598,1.0263096767002695
ica__wt_glc__3,0.9977909325559762,0.6113177943892715,0.6801644372864704
ica__wt_glc__4,0.8659135962992545,0.6099897746805687,0.5110703186988201
ica__arg_sbt__1,0.4657699217976061,1.1026707936916007,0.7886025982289051
ica__arg_sbt__2,0.4939164909059944,0.920064907417552,0.7593146486594677
ica__cytd_rib__1,0.2227733073445946,1.231220381707415,1.1317368612068923
ica__cytd_rib__2,0.2294117441570976,1.2305534584151752,1.085406625111117
ica__gth__1,0.2053490495944377,0.1508361772544437,0.1718101630266846
ica__gth__2,0.1680905074399081,0.1340762509470643,0.1880548940806671
ica__leu_glcr__1,0.1776251389313419,0.152171477169679,0.2515539921203515
ica__leu_glcr__2,0.170577908664105,0.1425267522401458,0.2174671652292183
ica__met_glc__1,1.4295180480529015,0.8540244991671764,0.9270578505348634
ica__met_glc__2,1.3771030283065278,0.8643279066579567,0.8986675929014526
ica__no3_anaero__1,0.3709490738284522,0.3846996496445919,0.4376650163936142
ica__no3_anaero__2,0.3367615332301734,0.3649037490691683,0.4161760230409726
ica__phe_acgam__1,1.2230541137583764,1.1708784659682157,1.248687075285909
ica__phe_acgam__2,1.227812958817363,1.1612005460105173,1.1853556489792525
ica__thm_gal__1,0.1885750420184951,0.4252535713811479,0.4671404153453511
ica__thm_gal__2,0.1986647796485476,0.4341585730035945,0.4707606940495695
ica__tyr_glcn__1,0.1338775289971059,0.2046464286595456,0.2254337539811908
ica__tyr_glcn__2,0.1376025756954511,0.2025363123221814,0.226890447835057
ica__ura_pyr__1,0.5260270427991205,0.4447736445177506,0.4377426802256827
ica__ura_pyr__2,0.1352699755073127,0.2197496808717298,0.2473536048200083
ica__wt_glc__5,1.3320595870862058,0.8031542283498194,0.8608511567020675
ica__wt_glc__6,1.2952691103397171,0.7764907113703362,0.8598479402924906
ica__bw_delpurR_cytd__1,0.950172145916832,0.6365148558665097,0.6715155114703851
ica__bw_delpurR_cytd__2,0.9995765949636716,0.6313107668575387,0.7386908469378467
ica__ade_glc__1,1.2652144495914432,0.3786465478317087,0.3842409225183624
ica__ade_glc__2,1.2717000612389076,0.390977655483457,0.3958303449881826
ytf__wt_glc__1,0.886054080266525,1.130298369346371,0.8849012368785449
ytf__wt_glc__2,0.8679609879827103,1.2585766675985957,0.968520494067379
ytf__delyafC__1,1.263088483066343,4.059883266327585,4.388236746016663
ytf__delyafC__2,1.1908061403384231,3.2758619092173067,3.391105895345255
ytf__delyeiE__1,1.12826131618398,1.756969896599978,2.3710242027970145
ytf__delyeiE__2,0.9096041725434048,1.9053012816278516,2.639254142363568
ytf__delyiaJ__1,1.1159618746067763,2.4440012009022984,2.3420815705899503
ytf__delyiaJ__2,0.7921268777123797,2.107284133455689,1.901986764906492
ytf__delyieP__1,1.290023817465667,1.982352321207664,1.8240204040869124
ytf__delyieP__2,1.0492780239447104,1.4268268720249386,1.342426926857352
ytf__wt_ph5__1,0.7790485286754942,0.6139888046147243,0.6733197532484765
ytf__wt_ph5__2,0.7030279892773841,0.5725532809670146,0.5947215282669769
ytf__wt_ph8__1,0.7505301838685857,0.8031792459077978,0.8192792708918399
ytf__wt_ph8__2,0.7341571640921566,0.7822798064021207,0.7431045251420774
ytf__delybaO__1,1.391665525157446,5.663039565612522,5.54969550972137
ytf__delybaO__2,1.4353475684097494,4.190593378272079,3.730697526080553
ytf__delybaQ__1,0.846578902281687,0.7296267833488883,0.7433716109521216
ytf__delybaQ__2,0.8820264724735862,0.6936643807878149,0.7279183492679331
ytf__delybiH__1,0.9393540606080129,1.5279781037011169,1.2315047297921078
ytf__delybiH__2,1.0885985702789895,1.7741301086481214,1.7894477276300256
ytf__delydcI_ph5__1,0.8575634052584103,0.6402141067710024,0.6710974046849707
ytf__delydcI_ph5__2,0.8065307897444594,0.6471484407439015,0.72759249350688
ytf__delydcI_ph8__1,0.7077521968745847,0.7671801245568819,0.7485110059552829
ytf__delydcI_ph8__2,0.7565674300263556,0.9155887117202748,0.8411342552006483
ytf__delyddM__1,0.6811049360911106,0.8055136960674072,0.9054834569173744
ytf__delyddM__2,0.6579835534450957,0.7998852027895553,0.7716199159436733
ytf__delyheO__1,1.3910707690308894,5.16925250434056,5.400943763212157
ytf__delyheO__2,1.4558523276510913,4.287547531331928,4.037795869467282
fps__bw_glc__1,1.0985563978859898,0.910439980046396,1.0180889673425968
fps__bw_glc__2,1.1278627842653146,0.8671787712159704,0.9776521389356724
fps__fps_thrA_ale1__1,0.605197251084475,0.5068792447573776,0.5998552344017668
fps__fps_thrA_ale1__2,0.6691042566086148,0.573947168761174,0.6534089886617606
fps__fps_thrA_ale2__1,0.5020936444289862,0.4238407986268716,0.5366805635855961
fps__fps_thrA_ale2__2,0.5073039557236476,0.419308354041186,0.4893883542035834
fps__fps_serB_ale1__1,0.5804601211187669,0.6800784785392919,0.7498824839174361
fps__fps_serB_ale1__2,0.6090200030758156,0.6915740018850219,0.736716023499139
fps__fps_serB_ale4__1,0.1194712397102059,0.1772600456865138,0.2358916598282355
fps__fps_serB_ale4__2,0.1401828458863818,0.2077269440234362,0.2196378301760221
pal__lyx_ale2_f6__1,0.1440629668344994,0.506717104651667,0.5196107117340298
pal__lyx_ale2__1,0.092536150100832,0.3725678061190031,0.4248819397851673
pal__lyx_ale2__2,0.1050698312960785,0.401643509102961,0.4321610602835626
pal__lyx_ale4__1,0.092536150100832,0.3725678061190031,0.4248819397851673
pal__lyx_ale4__2,0.1050698312960785,0.401643509102961,0.4321610602835626
pal__5drib_ale10_f18__1,0.0612338798435275,0.1829025402091597,0.189919014519455
pal__5drib_ale10_f18__2,0.0596235338321529,0.1655050532883227,0.1799786194474838
pal__5drib_ale10__1,0.1002809414804526,0.3619764118794266,0.4648797907960461
pal__arab_ale14_f9__1,0.1444619615294866,0.5059650123548073,0.5230422410395223
pal__arab_ale14_f9__2,0.1500172538344731,0.5546079497199984,0.5639123543782625
pal__arab_ale14__1,0.1088836841036236,0.3396103550737582,0.4157875805686024
pal__arab_ale14__2,0.1087348994776949,0.3385762915676706,0.3810482793389361
pal__arab_ale16__1,0.0721242098419966,0.2812862673192575,0.3231328879188254
pal__arab_ale16__2,0.0774660247341969,0.2681853942939228,0.3097701327067768
pal__tartr_ale26_f10__1,0.0864123814792591,0.224121179927676,0.2279986165825113
pal__tartr_ale26_f10__2,0.0909521104032087,0.2111960101549894,0.2707228612778764
pal__tartr_ale26__1,0.1055684754545205,0.1848050949781957,0.2009685066377191
pal__tartr_ale26__2,0.1030913392823636,0.1613251174081039,0.1834468949779206
pal__tartr_ale28_f10__1,0.1385928573563077,0.3403405566672752,0.3336876589566563
pal__tartr_ale28_f10__2,0.0997820567279301,0.2412834995788089,0.2351183484292839
pal__tartr_ale28__1,0.0914463450524406,0.3226153219697361,0.3587407240740298
pal__tartr_ale28__2,0.0721167297883004,0.2415480658711122,0.2242514094863251
efeU__delmenFentC_citr__1,0.952137953634828,0.9748809975003864,0.8869626669835251
efeU__delmenFentC_citr__2,1.0328904777129906,1.1973528630250467,0.926022750966412
efeU__delmenFentC__1,0.318944942601452,0.340810619610654,0.3597557008496829
efeU__delmenFentC__2,0.3267219127880417,0.3306220940940513,0.3694515876372936
efeU__menFentC_ale39__1,1.8799824950504556,3.0783159183745776,2.8169243606583767
efeU__menFentC_ale39__2,1.9346676807598715,3.347028122080365,3.129261555133016
efeU__menFentC_ale29__1,1.3893683926348848,1.1061830449197998,1.5195583302242537
efeU__menFentC_ale29__2,1.3914734888702411,1.0373136532013658,1.4072382545329007
efeU__menFentC_ale30__1,1.536019053462431,0.9490527676737508,1.0767294240059868
efeU__menFentC_ale30__2,1.4607613813348332,0.8748480146756321,1.020636360657455
efeU__menFentCubiC_ale36__1,0.939244101948551,0.6077757267714701,0.645222636652473
efeU__menFentCubiC_ale36__2,0.9203938598687464,0.6174251365643055,0.6559838712340312
efeU__menFentCubiC_ale37__1,0.7639760912947127,0.5338886997099369,0.5358739930246261
efeU__menFentCubiC_ale37__2,0.7380003664700888,0.5324691331358139,0.5514833270659472
efeU__menFentCubiC_ale38__1,0.7966454737947191,0.6399036279136595,0.7143324035916181
efeU__menFentCubiC_ale38__2,0.757651611147635,0.6092523912310054,0.6563263213718236
