,cAct,cInh
control__wt_glc__1,0.018569573797638926,0.6655469491205926
control__wt_glc__2,0.018519775656874456,0.499240316583197
fur__wt_dpd__1,0.010101180743888376,4.765447383060174
fur__wt_dpd__2,0.01,5.187194233725338
fur__wt_fe__1,0.018569573797638926,1.0949873647709576
fur__wt_fe__2,0.026190051053215483,1.4053746945044485
fur__delfur_dpd__1,0.01071190917741994,3.9553827345641426
fur__delfur_dpd__2,0.01229137999552557,4.474063657850004
fur__delfur_fe2__1,0.014103743757729905,1.004157796705584
fur__delfur_fe2__2,0.014103743757729905,1.1219575469830119
acid__wt_ph5__1,0.01385655683741021,2.083751225026403
acid__wt_ph5__2,0.01393041261467796,2.083751225026403
acid__delgadx_ph5__1,0.014103743757729905,2.3653779014788467
acid__delgadx_ph5__2,0.014103743757729905,2.183246511959441
acid__delgadw_ph5__1,0.014103743757729905,1.759465252488874
acid__delgadw_ph5__2,0.014103743757729905,1.7547065342094992
acid__delgade_ph5__1,0.014103743757729905,1.6688122521824753
acid__delgade_ph5__2,0.016183340524507133,1.690023895438724
oxidative__wt_pq__1,0.01,0.9174511471959593
oxidative__wt_pq__2,0.010523184380289931,0.9823084016223369
oxidative__deloxyr_pq__1,0.01071190917741994,1.6253580635559186
oxidative__deloxyr_pq__2,0.011454414712809587,1.6629012710789102
oxidative__delsoxr_pq__1,0.010254653156475066,1.059028528662389
oxidative__delsoxr_pq__2,0.010253911718185047,1.141740641399927
oxidative__delsoxs_pq__1,0.01071190917741994,1.1116750856184214
oxidative__delsoxs_pq__2,0.0104969012819772,1.059028528662389
nac_ntrc__wt_csn__1,0.01057678323100037,4.100002077643033
nac_ntrc__wt_csn__2,0.01071190917741994,3.975284059325906
nac_ntrc__wt_cytd__1,0.01071190917741994,2.670755804063919
nac_ntrc__wt_cytd__2,0.01071190917741994,2.60097771129733
nac_ntrc__wt_gln__1,0.010073148632533547,2.421951656170617
nac_ntrc__wt_gln__2,0.010074728282340314,2.421951656170617
nac_ntrc__bw_delnac_csn__1,0.01,8.318228729807926
nac_ntrc__bw_delnac_csn__2,0.01,11.56742728183024
nac_ntrc__bw_delnac_cytd__1,0.01071190917741994,2.3586986643514964
nac_ntrc__bw_delnac_cytd__2,0.01071190917741994,2.1724232728051125
nac_ntrc__bw_delnac_gln__1,0.010550595479969489,2.8150432519857365
nac_ntrc__bw_delnac_gln__2,0.01071190917741994,2.805190147498155
nac_ntrc__bw_delnac_nh4__1,0.018569573797638926,0.8635249148777344
nac_ntrc__bw_delnac_nh4__2,0.018569573797638926,0.8627478035897952
misc__wt_no_te__1,0.013202379885080101,0.5802688425824419
misc__wt_no_te__2,0.014103743757729905,0.8833797176135517
misc__bw_delcbl__1,0.01929944779229969,0.9111461776356393
misc__bw_delcbl__2,0.019684451629977544,0.9111461776356393
misc__bw_delfabr__1,0.03448290710259582,1.631679663720698
misc__bw_delfabr__2,0.0330262130283058,1.5424342644597635
misc__bw_delfadr__1,0.014103743757729905,0.9204314879562427
misc__bw_delfadr__2,0.018450120957220893,0.9111461776356393
misc__nitr_031__1,0.01071190917741994,1.8076484451239223
omics__wt_glu__1,0.02282456879017349,0.2641984741842114
omics__wt_glu__2,0.03219118695972861,0.22551238434125423
omics__wt_gly__1,0.06639705297274422,1.6629012710789102
