,cAct,cInh
control__wt_glc__1,6.918309709189364,525.7515230166895
control__wt_glc__2,6.918309709189364,424.96146773359953
fur__wt_dpd__1,4.168693834703354,2233.169704476147
fur__wt_dpd__2,5.495408738576246,3977.5819949461684
fur__wt_fe__1,6.918309709189364,680.6202130762642
fur__wt_fe__2,7.244359600749901,675.6213637358389
fur__delfur_dpd__1,5.7543993733715695,1876.193519971098
fur__delfur_dpd__2,5.7543993733715695,1595.5294866532486
fur__delfur_fe2__1,6.025595860743578,584.7010082081605
fur__delfur_fe2__2,6.025595860743578,584.3403004591437
acid__wt_ph5__1,5.7543993733715695,805.4715500193015
acid__wt_ph5__2,6.309573444801933,829.4317210073232
acid__delgadx_ph5__1,6.606934480075961,900.5051464621785
acid__delgadx_ph5__2,6.309573444801933,802.0558884207278
acid__delgadw_ph5__1,6.606934480075961,684.1475776817898
acid__delgadw_ph5__2,6.606934480075961,747.065930955993
acid__delgade_ph5__1,6.606934480075961,691.671554128432
acid__delgade_ph5__2,6.606934480075961,659.0716231747766
oxidative__wt_pq__1,4.168693834703354,1023.2330936799171
oxidative__wt_pq__2,4.168693834703354,1207.157030062237
oxidative__deloxyr_pq__1,5.248074602497725,1399.2142448082684
oxidative__deloxyr_pq__2,5.495408738576246,1651.3653095225693
oxidative__delsoxr_pq__1,3.8018939632056115,1016.275603594167
oxidative__delsoxr_pq__2,5.592095890130625,1412.5375446227554
oxidative__delsoxs_pq__1,5.248074602497725,1294.084028437006
oxidative__delsoxs_pq__2,4.168693834703354,1025.8162891382963
nac_ntrc__wt_csn__1,5.495408738576246,1048.540242863346
nac_ntrc__wt_csn__2,5.495408738576246,1042.2811258680138
nac_ntrc__wt_cytd__1,5.7543993733715695,820.3402978459535
nac_ntrc__wt_cytd__2,5.7543993733715695,816.4594036452852
nac_ntrc__wt_gln__1,5.049989431118582,1412.5375446227554
nac_ntrc__wt_gln__2,5.248074602497725,1412.167698256212
nac_ntrc__bw_delnac_csn__1,4.162501029093962,2238.721138568342
nac_ntrc__bw_delnac_csn__2,5.620782678269023,3162.2776601683795
nac_ntrc__bw_delnac_cytd__1,5.7543993733715695,1166.8702643141226
nac_ntrc__bw_delnac_cytd__2,5.7543993733715695,1077.7752919151164
nac_ntrc__bw_delnac_gln__1,5.589037950287355,1778.2794100389228
nac_ntrc__bw_delnac_gln__2,5.495408738576246,2297.08829711466
nac_ntrc__bw_delnac_nh4__1,7.244359600749901,949.2115251544723
nac_ntrc__bw_delnac_nh4__2,6.918309709189364,927.5649517589765
misc__wt_no_te__1,1.3803842646028848,175.6082753832774
