,cAct,cInh
control__wt_glc__1,6.934599377778126,199.52623149688807
control__wt_glc__2,7.244359600749901,189.4587023806054
fur__wt_dpd__1,0.0,0.28183829312644537
fur__wt_dpd__2,0.0,0.251188643150958
fur__wt_fe__1,6.606934480075961,281.16969074986696
fur__wt_fe__2,9.542262806950312,398.1071705534973
fur__delfur_dpd__1,0.005595516597972424,0.707945784384138
fur__delfur_dpd__2,0.0,0.7943282347242815
fur__delfur_fe2__1,1.1481536214968828,49.55315851124638
fur__delfur_fe2__2,1.3803842646028848,53.58681890298474
acid__wt_ph5__1,0.9725923608708514,35.48133892335757
acid__wt_ph5__2,0.3259297569443881,12.589254117941675
acid__delgadx_ph5__1,1.051662436973994,39.810717055349734
acid__delgadx_ph5__2,1.2281747744293363,44.668359215096345
acid__delgadw_ph5__1,1.202264434617413,45.51534119303103
acid__delgadw_ph5__2,1.2589254117941673,41.50889769372329
acid__delgade_ph5__1,1.2589254117941673,39.31088349145525
acid__delgade_ph5__2,1.2589254117941673,44.077038729264025
oxidative__wt_pq__1,0.016513695073020824,0.707945784384138
oxidative__wt_pq__2,0.0390148704850903,1.7782794100389228
oxidative__deloxyr_pq__1,0.1376672895453609,3.981071705534973
oxidative__deloxyr_pq__2,0.016650775188602623,0.5623413251903491
oxidative__delsoxr_pq__1,0.11271021810262392,5.011872336272725
oxidative__delsoxr_pq__2,0.007240004219120001,1.0
oxidative__delsoxs_pq__1,0.00860547372641342,0.5623413251903491
oxidative__delsoxs_pq__2,0.1300823346115288,4.466835921509633
nac_ntrc__wt_csn__1,0.006665058698214269,0.31622776601683794
nac_ntrc__wt_csn__2,0.016339255795267685,0.35481338923357547
nac_ntrc__wt_cytd__1,0.19313388411181875,5.011872336272725
nac_ntrc__wt_cytd__2,0.22028984006872554,5.011872336272725
nac_ntrc__wt_gln__1,0.015226869731407076,0.31622776601683794
nac_ntrc__wt_gln__2,0.026724576232278783,0.31622776601683794
nac_ntrc__bw_delnac_csn__1,0.0,0.223872113856834
nac_ntrc__bw_delnac_csn__2,0.0,0.223872113856834
nac_ntrc__bw_delnac_cytd__1,0.04749642191768684,2.23872113856834
nac_ntrc__bw_delnac_cytd__2,0.01477763919439001,0.7943282347242815
nac_ntrc__bw_delnac_gln__1,0.002946746026230908,0.707945784384138
nac_ntrc__bw_delnac_gln__2,0.006575497470476944,0.707945784384138
nac_ntrc__bw_delnac_nh4__1,10.233536200166181,354.81338923357566
nac_ntrc__bw_delnac_nh4__2,8.31763771102671,280.468040061415
misc__wt_no_te__1,0.6720758180126596,22.3872113856834
misc__wt_no_te__2,1.318256738556407,43.7609339989838
misc__bw_delcbl__1,10.0,390.6182787490407
misc__bw_delcbl__2,16.595869074375607,843.2967588262602
misc__bw_delfabr__1,7.028090084748586,446.6835921509635
misc__bw_delfabr__2,10.471285480508996,509.929081797414
misc__bw_delfadr__1,3.311311214825911,153.8779646761899
misc__bw_delfadr__2,3.4673685045253166,153.313059622193
misc__nitr_031__1,0.008801479657046637,0.7943282347242815
omics__wt_glu__1,1.6059566079541419,70.79457843841381
omics__wt_glu__2,1.5135612484362082,69.38947776684154
omics__wt_gly__1,1.5848931924611136,98.1108904937536
omics__wt_gly__2,2.51188643150958,152.9510036180657
omics__wt_thr__1,1.6595869074375607,94.85018443930456
omics__wt_thr__2,7.244359600749901,374.1251452940402
omics__bw_ac__1,120.08317595443103,2511.886431509582
omics__bw_ac__2,152.26209735200152,3162.2776601683795
omics__bw_fum__1,54.954087385762456,1376.2954946190332
omics__bw_fum__2,57.543993733715695,1393.8018996044011
omics__bw_glc__1,0.5349305637642627,12.589254117941675
omics__bw_glc__2,1.2653510001363688,31.622776601683793
omics__bw_pyr__1,54.797259239536174,1412.5375446227554
omics__bw_pyr__2,57.32986809371181,1258.9254117941687
ompr__wt_nacl__1,0.0,0.251188643150958
ompr__wt_nacl__2,0.0,0.251188643150958
ompr__bw_delompr_nacl__1,0.0019162136283822225,0.3981071705534973
ompr__bw_delompr_nacl__2,0.0,0.28183829312644537
minspan__wt_ade__1,0.10232500456753021,2.511886431509581
minspan__wt_glc__1,4.312247210092823,158.48931924611142
minspan__wt_glc__2,1.0971353759842946,44.668359215096345
minspan__wt_glc__3,1.2589254117941673,45.87044621108765
minspan__wt_glc__4,1.2589254117941673,49.873281811409804
minspan__wt_glc_anaero__1,0.601404960331141,14.12537544622754
minspan__wt_glc_anaero__2,0.09710071277600672,2.818382931264455
minspan__wt_trp__1,43.65158322401661,1021.4422501781006
minspan__bw_delcra_glc__1,3.2712552707922833,89.12509381337459
minspan__bw_delcra_glc__2,5.495408738576246,155.32103064388033
minspan__bw_delcra_trp__1,15.848931924611133,548.6227835513862
minspan__bw_delmntr__1,15.848931924611133,452.5502381316507
minspan__bw_delnac_ade__1,4.786300923226384,223.88239771836484
minspan__bw_delnac_glc__1,1.497018769809299,56.23413251903491
cra_crp__wt_ac__1,282.7301760013509,10000.0
cra_crp__wt_ac__2,184.6326911012274,10000.0
cra_crp__wt_fru__1,45.708818961487516,2147.6765220812536
cra_crp__wt_fru__2,38.574141620747156,1584.893192461114
cra_crp__delcra_ac__1,63.09573444801933,2516.702200406453
cra_crp__delcra_ac__2,63.09573444801933,2302.709920679844
cra_crp__delcra_fru__1,0.00579607352751252,0.5623413251903491
cra_crp__delcra_fru__2,0.0017572917852466702,0.5623413251903491
cra_crp__delcra_glc__1,0.13100622229741712,5.623413251903491
cra_crp__delcra_glc__2,0.12469602661818946,5.623413251903491
rpoB__wt_031__1,153.1954493299111,5623.413251903491
rpoB__wt_044__1,6.918309709189364,275.6820495497916
rpoB__wt_lb__1,154.9348123837426,5623.413251903491
rpoB__wt_lb__2,157.7055625286395,5011.872336272725
rpoB__rpoBE546V_031__1,50.98536244428376,1412.5375446227554
rpoB__rpoBE546V_044__1,46.561892671799576,1000.0
rpoB__rpoBE546V_lb__1,439.64580914802195,8912.509381337459
rpoB__rpoBE546V_lb__2,202.60702009516032,4466.835921509635
rpoB__rpoBE546V_glc__1,7.144866576644514,223.872113856834
rpoB__rpoBE672K_glc__1,7.244359600749901,347.46735249191886
rpoB__rpoBE672K_glc__2,7.5857757502918375,349.0400689213998
rpoB__rpoBE672K_lb__1,57.543993733715695,1938.8780972475463
rpoB__rpoBE672K_lb__2,57.543993733715695,1952.313968015933
crp__wt_fru__1,54.954087385762456,1975.9625894677206
crp__wt_glyc__1,95.49925860214358,3326.881767861659
crp__wt_glyc__2,93.8977276499293,3162.2776601683795
crp__delar1_glyc__1,0.0,0.28183829312644537
crp__delar1_glyc__2,0.0,0.28183829312644537
crp__delar1ar2_glyc__1,0.018264273594262057,0.1
crp__delar1ar2_glyc__2,0.016670924164592166,0.1
crp__delar1ar2_glyc__3,0.00940474333328563,0.1
crp__delar2_glyc__1,100.0,0.0
crp__delar2_glyc__2,100.0,0.0
crp__delar2_glyc__3,100.0,0.0
crp__delcrp_fru__1,0.0,0.15848931924611134
crp__delcrp_fru__2,0.0,0.14125375446227545
crp__delcrp_fru__3,0.0,0.1778279410038923
crp__delcrp_glc__1,0.0,0.12589254117941673
crp__delcrp_glc__2,0.0,0.15848931924611134
crp__delcrp_glc__3,0.0,0.11220184543019636
crp__delcrp_glyc__1,0.0,0.14125375446227545
crp__delcrp_glyc__2,0.0,0.12589254117941673
crp__delcrp_glyc__3,0.0,0.14125375446227545
glu__glu_ale3__1,0.767196724422691,44.668359215096345
glu__glu_ale4__1,1.0551046861785591,70.79457843841381
glu__glu_ale5__1,20.64590266405099,1258.9254117941687
glu__glu_ale6__1,1.3803842646028848,68.73483742631028
glu__glu_ale8__1,1.202264434617413,73.07952008596271
glu__glu_ale9__1,1.5848931924611136,91.71670241723065
glu__glu_ale10__1,0.005667694014978499,1.4125375446227548
42c__wt_42c__1,2.0892961308540396,88.51829244125392
42c__42c_ale1__1,37.868583429011096,630.9573444801937
42c__42c_ale2__1,1.092562790903292,89.12509381337459
42c__42c_ale3__1,0.01487457949533706,1.0
42c__42c_ale4__1,0.49987244641873285,50.11872336272725
42c__42c_ale5__1,0.015670211008859524,0.8912509381337457
42c__42c_ale6__1,3.630780547701014,98.6752897191204
42c__42c_ale8__1,0.1082098617655152,7.07945784384138
42c__42c_ale9__1,3.630780547701014,152.02452080976917
42c__42c_ale10__1,0.9526232519149884,56.23413251903491
ssw__wt_ac__1,79.84870755717371,2238.721138568342
ssw__wt_glc__1,1.202264434617413,45.20618560680606
ssw__wt_glyc__1,48.29625785570769,1584.893192461114
ssw__wt_xyl__1,30.19951720402016,2054.1994060159527
ssw__glc_ale1__1,3.1622776601683795,100.60541061530299
ssw__glc_ale2__1,1.9952623149688795,55.64338629477865
ssw__glc_ale3__1,5.7543993733715695,200.35308341115086
ssw__glyc_ale1__1,31.622776601683793,1238.4458619102325
ssw__glyc_ale2__1,54.63480987110312,1412.5375446227554
ssw__xyl_ale1__1,6.918309709189364,221.79848623474157
ssw__xyl_ale2__1,31.622776601683793,993.5142305166202
ssw__xyl_ale3__1,0.03724589820210527,2.511886431509581
ssw__glc_ac_ac2__1,407.8269143056094,10000.0
ssw__glc_ac_glc1__1,0.11509449429290189,4.466835921509633
ssw__glc_ac_glc2__1,6.309573444801933,101.40628680696302
ssw__glc_glyc_glc__1,6.866095550334719,281.8382931264455
ssw__glc_glyc_glyc__1,38.018939632056124,2043.1399731190668
ssw__glc_xyl_glc__1,4.639791123563079,251.18864315095823
ssw__glc_xyl_xyl__1,44.02686972897294,1122.018454301963
