,cAct,cInh
pgi__pgi_ale3__1,47.86300923226383,3202.8570333193948
pgi__pgi_ale5__1,22.310495677825863,2818.382931264455
pgi__pgi_ale6__1,30.19951720402016,1943.936820581191
pgi__pgi_ale7__1,21.86577173651865,1995.2623149688789
pgi__pgi_ale8__1,12.02264434617413,1638.936905734748
ica__wt_glc__1,17.378008287493753,1604.936438003523
ica__wt_glc__2,13.182567385564074,1084.6417715380542
ica__wt_glc__3,11.481536214968829,752.0209605912918
ica__wt_glc__4,12.152535095019523,630.9573444801937
ica__arg_sbt__1,25.11886431509581,49.357076563040245
ica__arg_sbt__2,25.11886431509581,55.568455347333824
ica__cytd_rib__1,100.0,0.0
ica__cytd_rib__2,95.49925860214358,0.0
ica__gth__1,0.011163327178329144,0.5011872336272724
ica__gth__2,0.014315560315875,0.35481338923357547
ica__leu_glcr__1,22.908676527677734,852.2204931056185
ica__leu_glcr__2,23.98832919019491,957.710954543892
ica__met_glc__1,12.698300803892938,1584.893192461114
ica__met_glc__2,12.680567221172117,1584.893192461114
ica__no3_anaero__1,10.0,994.2745676482049
ica__no3_anaero__2,6.309573444801933,577.4163255852453
ica__phe_acgam__1,12.634669271828818,1584.893192461114
ica__phe_acgam__2,12.589254117941675,1789.4816811068617
ica__thm_gal__1,51.39392411739642,1584.893192461114
ica__thm_gal__2,43.65158322401661,1535.8622698895726
ica__tyr_glcn__1,21.87761623949553,1627.1297421571198
ica__tyr_glcn__2,21.87761623949553,1596.2960984170372
ica__ura_pyr__1,31.24661546170846,562.341325190349
ica__ura_pyr__2,19.054607179632473,192.6172244635315
ica__wt_glc__5,14.724016118934173,630.9573444801937
ica__wt_glc__6,14.454397707459272,631.3198587176074
ica__bw_delpurR_cytd__1,12.137052645367673,794.3282347242822
ica__bw_delpurR_cytd__2,12.589254117941675,954.4100073917265
ica__ade_glc__1,0.021007633458793598,2.23872113856834
ica__ade_glc__2,1.096478196143185,67.04289048640292
ytf__wt_glc__1,0.23688150260368562,0.8912509381337457
ytf__wt_glc__2,12.393035242326839,50.11872336272725
ytf__delyafC__1,0.0,2818.382931264455
ytf__delyafC__2,0.0,7943.282347242822
ytf__delyeiE__1,66.06934480075961,2945.279852607492
ytf__delyeiE__2,18.69395674709412,1778.2794100389228
ytf__delyiaJ__1,25017.390900678667,10000.0
ytf__delyiaJ__2,6717.001827230757,6309.573444801943
ytf__delyieP__1,12.589254117941675,0.0
ytf__delyieP__2,12.02264434617413,0.0
ytf__wt_ph5__1,10.964781961431852,1160.247135815098
ytf__wt_ph5__2,10.964781961431852,1028.0562570380464
ytf__wt_ph8__1,2.836546243454589,56.23413251903491
ytf__wt_ph8__2,0.027109757927158026,0.223872113856834
ytf__delybaO__1,22.908676527677734,0.0
ytf__delybaO__2,22.908676527677734,0.0
ytf__delybaQ__1,11.258389802786827,630.9573444801937
ytf__delybaQ__2,12.302396611711387,562.341325190349
ytf__delybiH__1,12.589254117941675,0.0
ytf__delybiH__2,12.589254117941675,0.0
ytf__delydcI_ph5__1,12.02264434617413,1612.3145311590044
ytf__delydcI_ph5__2,12.22301523393975,1122.018454301963
ytf__delydcI_ph8__1,0.051682401875842277,0.707945784384138
ytf__delydcI_ph8__2,0.08742305787956389,0.707945784384138
ytf__delyddM__1,11.007266596736535,446.6835921509635
ytf__delyddM__2,15.111003387747957,562.341325190349
ytf__delyheO__1,0.0,10000.0
ytf__delyheO__2,22.908676527677734,0.0
fps__bw_glc__1,12.589254117941675,581.2600611516887
fps__bw_glc__2,12.589254117941675,811.844273333612
fps__fps_thrA_ale1__1,10.964781961431852,317.4102021799409
fps__fps_thrA_ale1__2,11.348857897653668,446.6835921509635
fps__fps_thrA_ale2__1,6.606934480075961,258.3294452969293
fps__fps_thrA_ale2__2,5.248074602497725,240.09633225894405
fps__fps_serB_ale1__1,12.02264434617413,672.3845464903505
fps__fps_serB_ale1__2,12.48345721682427,630.9573444801937
fps__fps_serB_ale4__1,0.23559209267018555,2.511886431509581
fps__fps_serB_ale4__2,0.23460739302409833,1.584893192461114
pal__lyx_ale2_f6__1,22.908676527677734,251.3006230980869
pal__lyx_ale2__1,13.182567385564074,545.3415604061053
pal__lyx_ale2__2,13.803842646028853,627.722042531091
pal__lyx_ale4__1,13.182567385564074,545.3415604061053
pal__lyx_ale4__2,13.803842646028853,627.722042531091
pal__5drib_ale10_f18__1,25.11886431509581,191.8481081452224
pal__5drib_ale10_f18__2,6.910245230944437,56.23413251903491
pal__5drib_ale10__1,27.542287033381662,199.4862913192449
pal__arab_ale14_f9__1,45.708818961487516,567.7230270796442
pal__arab_ale14_f9__2,18.197008586099834,234.04293547132215
pal__arab_ale14__1,18.361741325489273,562.341325190349
pal__arab_ale14__2,15.848931924611133,560.9803239447574
pal__arab_ale16__1,0.36000126123326337,12.589254117941675
pal__arab_ale16__2,12.589254117941675,252.2674515385001
pal__tartr_ale26_f10__1,61.84855955611744,199.52623149688807
pal__tartr_ale26_f10__2,81.63249081341836,199.52623149688807
pal__tartr_ale26__1,103.42086956376549,562.341325190349
pal__tartr_ale26__2,44.96538589746096,199.52623149688807
pal__tartr_ale28_f10__1,23.58570314311151,199.52623149688807
pal__tartr_ale28_f10__2,13.803842646028853,48.35189492678645
pal__tartr_ale28__1,24.685881975310267,223.872113856834
pal__tartr_ale28__2,34.673685045253166,195.07521954564552
efeU__delmenFentC_citr__1,12.589254117941675,116.5084323315867
efeU__delmenFentC_citr__2,12.589254117941675,53.552995943126454
efeU__delmenFentC__1,3.9810717055349722,259.1520272641227
efeU__delmenFentC__2,3.9810717055349722,282.3605285611165
efeU__menFentC_ale39__1,12.589254117941675,0.0
efeU__menFentC_ale39__2,12.589254117941675,0.0
efeU__menFentC_ale29__1,12.02264434617413,0.0
efeU__menFentC_ale29__2,0.0,199.52623149688807
efeU__menFentC_ale30__1,20.892961308540396,1612.2547647727918
efeU__menFentC_ale30__2,1.4454397707459274,81.41630285000416
efeU__menFentCubiC_ale36__1,0.023420776097188643,1.9952623149688797
efeU__menFentCubiC_ale36__2,1.318256738556407,64.66761864558308
efeU__menFentCubiC_ale37__1,10.875320899676703,630.9573444801937
efeU__menFentCubiC_ale37__2,10.964781961431852,568.8824746892049
efeU__menFentCubiC_ale38__1,12.589254117941675,592.2458233348576
efeU__menFentCubiC_ale38__2,12.232391798649148,630.9573444801937
