,cAct,cInh
control__wt_glc__1,9.892687962633588,251.18864315095823
control__wt_glc__2,5.495408738576246,162.79476452175152
fur__wt_dpd__1,0.1523407001111615,0.12589254117941673
fur__wt_dpd__2,0.16891597766419458,0.1
fur__wt_fe__1,15.13561248436208,377.78435619889217
fur__wt_fe__2,26.496858191081074,630.9573444801937
fur__delfur_dpd__1,0.18840378309645173,0.11220184543019636
fur__delfur_dpd__2,0.2219562637050349,0.12589254117941673
fur__delfur_fe2__1,2.6302679918953817,56.09853820084056
fur__delfur_fe2__2,1.3908961267104794,31.622776601683793
acid__wt_ph5__1,1.202264434617413,12.36045614676581
acid__wt_ph5__2,1.3803842646028848,14.59299297584729
acid__delgadx_ph5__1,4.168693834703354,58.94531111277475
acid__delgadx_ph5__2,1.3803842646028848,12.560551540946589
acid__delgadw_ph5__1,1.5135612484362082,16.506188479495382
acid__delgadw_ph5__2,4.168693834703354,55.96038864500849
acid__delgade_ph5__1,1.3803842646028848,14.598402717762466
acid__delgade_ph5__2,1.477034234445035,12.589254117941675
oxidative__wt_pq__1,1.2537110893617052,0.5011872336272724
oxidative__wt_pq__2,0.49025193719615046,0.31622776601683794
oxidative__deloxyr_pq__1,1.1481536214968828,2.319190790981287
oxidative__deloxyr_pq__2,1.1481536214968828,2.7756956893067763
oxidative__delsoxr_pq__1,1.0993079467019304,0.707945784384138
oxidative__delsoxr_pq__2,1.1301457149890515,0.707945784384138
oxidative__delsoxs_pq__1,1.096478196143185,0.0
oxidative__delsoxs_pq__2,1.096478196143185,0.0
nac_ntrc__wt_csn__1,0.2745342494268735,0.3981071705534973
nac_ntrc__wt_csn__2,0.2618987608030475,0.31622776601683794
nac_ntrc__wt_cytd__1,29809.656797891555,8912.509381337459
nac_ntrc__wt_cytd__2,0.0,1995.2623149688789
nac_ntrc__wt_gln__1,1.0,7.065378269152847
nac_ntrc__wt_gln__2,1.558706922622341,12.589254117941675
nac_ntrc__bw_delnac_csn__1,0.16125614396133128,0.1
nac_ntrc__bw_delnac_csn__2,0.2291925646809972,0.1
nac_ntrc__bw_delnac_cytd__1,0.0,0.31622776601683794
nac_ntrc__bw_delnac_cytd__2,1.2589254117941673,0.0
nac_ntrc__bw_delnac_gln__1,1.340066007125517,10.0
nac_ntrc__bw_delnac_gln__2,0.17059085258530016,1.1220184543019636
nac_ntrc__bw_delnac_nh4__1,15.552418395393717,630.9573444801937
nac_ntrc__bw_delnac_nh4__2,15.848931924611133,368.84854570005456
misc__wt_no_te__1,1.2589254117941673,11.26281788713028
misc__wt_no_te__2,3.4673685045253166,56.37559987126515
misc__bw_delcbl__1,15.848931924611133,276.6458420837357
