,cAct,cInh
omics__bw_fum__2,0.10200177198051484,11.81995737724883
omics__bw_glc__1,0.013266353161146395,2.235839173437726
omics__bw_glc__2,0.03236024912488303,3.1800925700410554
omics__bw_pyr__1,0.09230203878436917,11.81995737724883
omics__bw_pyr__2,0.0410920465999276,6.0944778034620875
ompr__wt_nacl__1,0.011517965602113243,4.29523687973358
ompr__wt_nacl__2,0.01888821847101632,6.266627147980321
ompr__bw_delompr_nacl__1,0.015180997097161123,4.926046172893669
ompr__bw_delompr_nacl__2,0.03405465856738013,6.594840388409267
minspan__wt_ade__1,0.019504744340875048,3.1800925700410554
minspan__wt_glc__1,0.0217553850634366,1.311969316558655
minspan__wt_glc__2,0.024988202453344176,1.4256035974126324
minspan__wt_glc__3,0.012361286315572925,0.8041902259311575
minspan__wt_glc__4,0.017599612619625893,0.976722525015344
minspan__wt_glc_anaero__1,0.013731978963582662,0.30817207047615286
minspan__wt_glc_anaero__2,0.029896465348665555,0.2864948526283463
minspan__wt_trp__1,0.43820830256511245,0.13815044770449275
minspan__bw_delcra_glc__1,0.02505777768213911,0.12803642293861964
minspan__bw_delcra_glc__2,0.07268155437133342,0.8555858901400025
minspan__bw_delcra_trp__1,0.17580340345340123,0.025810349470889175
minspan__bw_delmntr__1,0.06930986833451508,0.029863918401700107
minspan__bw_delnac_ade__1,0.08939732968261055,4.208113799451082
minspan__bw_delnac_glc__1,0.07232041019063407,6.503347645862255
cra_crp__wt_ac__1,0.11859765472329468,6.726189735643454
cra_crp__wt_ac__2,0.22400984125637508,13.378976684918802
cra_crp__wt_fru__1,0.19448733308881838,4.482753677327001
cra_crp__wt_fru__2,0.23588418110614942,6.594840388409267
cra_crp__delcra_ac__1,0.20872727807261315,9.545548350914277
cra_crp__delcra_ac__2,0.2404113609063084,10.361746627501175
cra_crp__delcra_fru__1,0.01,4.284583056034126
cra_crp__delcra_fru__2,0.014237687058064209,4.7927700469579495
cra_crp__delcra_glc__1,0.019442789549683596,1.5334698276859535
cra_crp__delcra_glc__2,0.017599612619625893,1.464609277773274
rpoB__wt_031__1,2.3438296395807274,13.676306205146917
rpoB__wt_044__1,0.07040464963144324,2.0529626396274203
rpoB__wt_lb__1,0.1812188760438016,10.954687156076844
rpoB__wt_lb__2,0.15733583716429292,9.741535589258458
rpoB__rpoBE546V_031__1,0.6938623391022336,4.553202562790697
rpoB__rpoBE546V_044__1,0.17332282182044761,0.9899574291934894
rpoB__rpoBE546V_lb__1,0.22400984125637508,11.294764625788842
rpoB__rpoBE546V_lb__2,0.16840879939298894,8.828971191523774
rpoB__rpoBE546V_glc__1,0.02505777768213911,1.0442649655155982
rpoB__rpoBE672K_glc__1,0.0776155553600616,2.3647656183551944
rpoB__rpoBE672K_glc__2,0.03097463643608948,1.0366434499842154
rpoB__rpoBE672K_lb__1,0.17147984513642317,14.711104095030361
rpoB__rpoBE672K_lb__2,0.13818251945852533,12.714297323212174
crp__wt_fru__1,0.16004025979755707,6.13095087515721
crp__wt_glyc__1,0.2404113609063084,12.668340919694113
crp__wt_glyc__2,0.14911752322374314,8.207930058253783
crp__delar1_glyc__1,0.02027117327633692,5.23650633288675
crp__delar1_glyc__2,0.013266353161146395,3.721111254889164
crp__delar1ar2_glyc__1,0.010732178530994185,14.692883462425986
crp__delar1ar2_glyc__2,0.01155183762684529,14.711104095030361
crp__delar2_glyc__1,0.011517965602113243,7.527922002392018
crp__delar2_glyc__2,0.01,8.070839368519275
crp__delar2_glyc__3,0.017956771654946926,9.497002502155892
crp__delcrp_fru__1,0.02334826765113258,7.011913188845211
crp__delcrp_fru__2,0.021709117012024354,6.594840388409267
crp__delcrp_fru__3,0.028861462140827916,7.479628230738898
crp__delcrp_glc__1,0.016398918978843654,7.862576619590039
crp__delcrp_glc__2,0.012361286315572925,7.666143744819877
crp__delcrp_glc__3,0.013995571724709855,8.207930058253783
crp__delcrp_glyc__1,0.0217553850634366,10.472897722001186
crp__delcrp_glyc__2,0.012361286315572925,8.359766933168006
crp__delcrp_glyc__3,0.011662614363928838,8.207930058253783
glu__glu_ale3__1,0.017599612619625893,0.31715136959141543
glu__glu_ale4__1,0.010732178530994185,0.9688378749165878
glu__glu_ale5__1,0.04410071803143555,1.362116331715301
glu__glu_ale6__1,0.01361735193112259,1.1454322972238575
glu__glu_ale8__1,0.07601367396586359,1.2320997720808855
glu__glu_ale9__1,0.025572143949631792,0.2476075700611193
glu__glu_ale10__1,0.01402755443059731,0.9203225566382803
42c__wt_42c__1,0.027561276452782862,2.0529626396274203
42c__42c_ale2__1,0.017599612619625893,0.9571393324220498
42c__42c_ale3__1,0.01,1.121469649401202
42c__42c_ale4__1,0.02505777768213911,1.5645314264995507
42c__42c_ale5__1,0.021304598236728093,3.679532705617688
42c__42c_ale6__1,0.06738651428670805,0.4200618492215247
42c__42c_ale8__1,0.019719044359007093,0.029863918401700107
42c__42c_ale9__1,0.017599612619625893,1.9299733000977841
42c__42c_ale10__1,0.10669823176648911,3.42070966589652
ssw__wt_ac__1,0.0776155553600616,14.07164722488107
ssw__wt_glc__1,0.011517965602113243,1.3154186785796385
ssw__wt_glyc__1,0.13660037075942114,6.274995822691291
ssw__wt_xyl__1,0.1812188760438016,3.9457152166214375
ssw__glc_ale1__1,0.07691796196500802,0.1849516062621928
ssw__glc_ale2__1,0.04410071803143555,0.8246718756669009
ssw__glc_ale3__1,0.04320679249720657,0.0770798170517998
ssw__glyc_ale1__1,0.035676479700884216,4.297615797009195
ssw__glyc_ale2__1,0.03976220329315699,2.208297082687527
ssw__xyl_ale1__1,0.029584776391381042,4.579541780548246
ssw__xyl_ale2__1,0.054514160230892415,7.711849365349301
ssw__xyl_ale3__1,0.02334826765113258,5.68578387401301
ssw__glc_ac_ac2__1,0.11859765472329468,12.135870389704285
ssw__glc_ac_glc1__1,0.02027117327633692,1.6978326001688944
ssw__glc_ac_glc2__1,0.07056578014681696,0.21399863972811242
ssw__glc_glyc_glc__1,0.05079505533145699,1.384234506517142
ssw__glc_glyc_glyc__1,0.02027117327633692,2.476436926520334
ssw__glc_xyl_glc__1,0.04732967792584005,1.8927286082768215
ssw__glc_xyl_xyl__1,0.1105065988054415,8.380019972930674
pgi__glu4_delpgi__1,0.3422901721787351,11.355856363012993
pgi__pgi_ale1__1,0.053476229767693506,2.0529626396274203
pgi__pgi_ale2__1,0.026892454367467858,0.47815808617810734
pgi__pgi_ale3__1,0.11575240540595085,3.679532705617688
pgi__pgi_ale5__1,0.1518788515644314,2.7484437734689613
pgi__pgi_ale6__1,0.054514160230892415,1.9147026451080051
pgi__pgi_ale7__1,0.16439149272182904,5.699691943971013
pgi__pgi_ale8__1,0.02334826765113258,0.9478133281479364
ica__wt_glc__1,0.04485438003182397,1.4256035974126324
ica__wt_glc__2,0.04410071803143555,1.4726472011630716
ica__wt_glc__3,0.0410920465999276,2.7239683841666307
ica__wt_glc__4,0.017599612619625893,2.5505673718589734
ica__arg_sbt__1,0.3561887622463352,14.711104095030361
ica__arg_sbt__2,0.21447877809923865,9.497002502155892
ica__cytd_rib__1,0.06032297780110358,1.6494975999576929
ica__cytd_rib__2,0.13852052901297313,3.9579392155638704
ica__gth__1,0.01560292030572416,9.497002502155892
ica__gth__2,0.013537557451958162,8.207930058253783
ica__leu_glcr__1,0.05079505533145699,10.782971275674866
ica__leu_glcr__2,0.06402917871679546,14.711104095030361
ica__met_glc__1,0.02807926039378952,1.2320997720808855
ica__met_glc__2,0.03146192533430649,1.4256035974126324
ica__no3_anaero__1,0.01768425814781551,3.1800925700410554
ica__no3_anaero__2,0.024721213035219524,3.9579392155638704
ica__phe_acgam__1,0.03374658114800461,0.7394532267948509
ica__phe_acgam__2,0.026892454367467858,0.6713939660241145
ica__thm_gal__1,0.12260178807275242,10.215579433824047
ica__thm_gal__2,0.12728112038476042,10.448474241734688
ica__tyr_glcn__1,0.04410071803143555,11.188697688044725
ica__tyr_glcn__2,0.05499886626456645,12.714297323212174
ica__ura_pyr__1,0.14550640135515966,12.714297323212174
ica__ura_pyr__2,0.039737324568675896,9.497002502155892
ica__wt_glc__5,0.09063122938977845,3.679532705617688
ica__wt_glc__6,0.1105065988054415,4.404550802011998
ica__bw_delpurR_cytd__1,0.02505777768213911,2.0159163535315847
ica__bw_delpurR_cytd__2,0.02027117327633692,1.5196980726214524
ica__ade_glc__1,0.013266353161146395,3.4065996824906293
ica__ade_glc__2,0.03770544400111909,5.298768317946283
ytf__wt_glc__1,0.0776155553600616,3.0843900573006766
ytf__wt_glc__2,0.026093430689434493,1.0648611234686536
ytf__delyafC__1,0.19735610268534626,0.012445987430840012
ytf__delyafC__2,0.30292255815304747,1.2320997720808855
ytf__delyeiE__1,0.05394798225275245,0.027763252160328725
ytf__delyeiE__2,0.19448733308881838,1.2024189467514992
ytf__delyiaJ__1,0.11736432021770278,0.7394532267948509
ytf__delyiaJ__2,0.11859765472329468,1.282411125994739
ytf__delyieP__1,0.030905524496529994,0.0770798170517998
ytf__delyieP__2,0.035676479700884216,0.6445040525882086
ytf__wt_ph5__1,0.026892454367467858,2.0939434260629066
ytf__wt_ph5__2,0.018063855240264264,2.0529626396274203
ytf__wt_ph8__1,0.030621175189777364,1.6494975999576929
ytf__wt_ph8__2,0.02334826765113258,1.6342762074571404
ytf__delybaO__1,0.393044258682536,0.11939864310002155
ytf__delybaO__2,0.291478219008074,0.8555858901400025
ytf__delybaQ__1,0.01,1.0670209054558664
ytf__delybaQ__2,0.02521893388417673,1.7743044454757935
ytf__delybiH__1,0.0374201409441751,0.8555858901400025
ytf__delybiH__2,0.1105065988054415,1.3343470704791736
ytf__delydcI_ph5__1,0.03639502388568197,2.555114720878699
ytf__delydcI_ph5__2,0.05241300751394584,2.9564007886591166
ytf__delydcI_ph8__1,0.010308185155097785,1.0648611234686536
ytf__delydcI_ph8__2,0.07392319502441097,3.1800925700410554
ytf__delyddM__1,0.04617753389436675,1.9085546200951784
ytf__delyddM__2,0.03999926192184572,2.208297082687527
ytf__delyheO__1,0.3901711021890041,0.1849516062621928
ytf__delyheO__2,0.1812188760438016,0.09399057063807313
fps__bw_glc__1,0.11696220468218826,3.679532705617688
fps__bw_glc__2,0.17447880623117384,5.699691943971013
fps__fps_thrA_ale1__1,0.027974927862939803,2.555114720878699
fps__fps_thrA_ale1__2,0.07580510580469116,4.579541780548246
fps__fps_thrA_ale2__1,0.03828863495072794,3.6180817319449328
fps__fps_thrA_ale2__2,0.05850557000651605,5.428768801884448
fps__fps_serB_ale1__1,0.06278922223675089,3.266111304548314
fps__fps_serB_ale1__2,0.1105065988054415,5.392331920668443
fps__fps_serB_ale4__1,0.03097463643608948,8.7785644590952
fps__fps_serB_ale4__2,0.02027117327633692,7.887836792888239
pal__lyx_ale2_f6__1,0.14168243230097685,10.215579433824047
pal__lyx_ale2__1,0.11744059382549565,10.98852644769534
pal__lyx_ale2__2,0.09166653129775751,8.828971191523774
pal__lyx_ale4__1,0.15733583716429292,14.059041795980022
pal__lyx_ale4__2,0.12022965823491037,10.98852644769534
pal__5drib_ale10_f18__1,0.04500209448019237,13.676306205146917
pal__5drib_ale10_f18__2,0.0410920465999276,13.771646043477265
pal__5drib_ale10__1,0.14469551072533582,11.81995737724883
pal__arab_ale14_f9__1,0.13660037075942114,9.82369258205029
pal__arab_ale14_f9__2,0.06738651428670805,5.044519673750493
pal__arab_ale14__1,0.12728112038476042,12.03708329158419
pal__arab_ale14__2,0.13660037075942114,14.081015624639388
pal__arab_ale16__1,0.08329839969064431,11.436135094584852
pal__arab_ale16__2,0.09906820429130254,13.676306205146917
pal__tartr_ale26_f10__1,0.06202627066384833,13.676306205146917
pal__tartr_ale26_f10__2,0.08971831085237587,14.711104095030361
pal__tartr_ale26__1,0.054514160230892415,14.441366673001871
pal__tartr_ale26__2,0.04732967792584005,14.62959404642001
pal__tartr_ale28_f10__1,0.05079505533145699,7.812129329960227
pal__tartr_ale28_f10__2,0.07251039242431631,14.711104095030361
pal__tartr_ale28__1,0.08329839969064431,10.161468898934505
pal__tartr_ale28__2,0.028861462140827916,8.98218779884527
efeU__delmenFentC_citr__1,0.026892454367467858,1.3007140430549786
efeU__delmenFentC_citr__2,0.02334826765113258,1.0771334219196702
efeU__delmenFentC__1,0.012860645325615892,3.679532705617688
efeU__delmenFentC__2,0.03097463643608948,5.166097947818806
efeU__menFentC_ale39__1,0.14037347947424555,0.552337967767749
efeU__menFentC_ale39__2,0.12155607721175361,0.19894570152591562
efeU__menFentC_ale29__1,0.05524969475162605,0.7954028836156993
efeU__menFentC_ale29__2,0.012416833501887957,0.0770798170517998
efeU__menFentC_ale30__1,0.15733583716429292,4.532505173935748
efeU__menFentC_ale30__2,0.02505777768213911,0.9184330461364564
efeU__menFentCubiC_ale36__1,0.017599612619625893,1.777998357361526
efeU__menFentCubiC_ale36__2,0.0274551387604822,2.208297082687527
efeU__menFentCubiC_ale37__1,0.03489219038958404,3.42070966589652
efeU__menFentCubiC_ale37__2,0.019260898960302638,2.3753846812776214
efeU__menFentCubiC_ale38__1,0.0776155553600616,4.151598749483013
efeU__menFentCubiC_ale38__2,0.15733583716429292,8.509943092213684
