,cAct,cInh
control__wt_glc__1,20.892961308540396,503.64145092738977
control__wt_glc__2,6.309573444801933,196.60467409450058
fur__wt_dpd__1,0.09768904017069549,1.9952623149688797
fur__wt_dpd__2,0.1252096463396836,2.511886431509581
fur__wt_fe__1,25.11886431509581,968.4723165515188
fur__wt_fe__2,45.708818961487516,2024.2692150776425
fur__delfur_dpd__1,0.7113565360639955,14.12537544622754
fur__delfur_dpd__2,0.4101063633732248,10.0
fur__delfur_fe2__1,6.128282605263738,199.52623149688807
fur__delfur_fe2__2,7.5857757502918375,202.724334776989
acid__wt_ph5__1,7.733772047120086,199.52623149688807
acid__wt_ph5__2,3.1622776601683795,85.07879314258179
acid__delgadx_ph5__1,6.606934480075961,204.5433045466523
acid__delgadx_ph5__2,2.7542287033381663,85.24629155478753
acid__delgadw_ph5__1,6.679388107097952,199.52623149688807
acid__delgadw_ph5__2,5.495408738576246,179.725873917647
acid__delgade_ph5__1,7.5857757502918375,179.93431404797153
acid__delgade_ph5__2,3.311311214825911,95.97972442995423
oxidative__wt_pq__1,0.11643417086931897,1.7782794100389228
oxidative__wt_pq__2,0.1284507096283996,1.584893192461114
oxidative__deloxyr_pq__1,0.13449233048809273,2.511886431509581
oxidative__deloxyr_pq__2,0.21229933257410485,3.548133892335755
oxidative__delsoxr_pq__1,0.15219046294193408,1.9952623149688797
oxidative__delsoxr_pq__2,0.38931182606950837,7.07945784384138
oxidative__delsoxs_pq__1,0.14375084028891083,1.7782794100389228
oxidative__delsoxs_pq__2,0.13411233528847047,1.584893192461114
nac_ntrc__wt_csn__1,0.810381362259731,10.0
nac_ntrc__wt_csn__2,0.7084600226725902,8.91250938133746
nac_ntrc__wt_cytd__1,3.4673685045253166,84.54560181966418
nac_ntrc__wt_cytd__2,0.7289074745352807,14.12537544622754
nac_ntrc__wt_gln__1,0.6592373026240625,10.0
nac_ntrc__wt_gln__2,0.7043314575761721,8.91250938133746
nac_ntrc__bw_delnac_csn__1,0.11454733066137218,1.0
nac_ntrc__bw_delnac_csn__2,0.37893681757545133,7.07945784384138
nac_ntrc__bw_delnac_cytd__1,1.2589254117941673,24.583996094479573
nac_ntrc__bw_delnac_cytd__2,3.311311214825911,84.71272104860884
nac_ntrc__bw_delnac_gln__1,1.202264434617413,14.533640184564524
nac_ntrc__bw_delnac_gln__2,1.0471285480508996,15.641792727351538
nac_ntrc__bw_delnac_nh4__1,25.376055478628942,794.3282347242822
nac_ntrc__bw_delnac_nh4__2,25.11886431509581,898.8259378773006
misc__wt_no_te__1,1.2589254117941673,24.581682359106125
misc__wt_no_te__2,2.6302679918953817,58.7410379216074
misc__bw_delcbl__1,18.797747441659777,891.2509381337459
misc__bw_delcbl__2,10.60169244360176,446.6835921509635
misc__bw_delfabr__1,26.302679918953814,1488.1408983101558
misc__bw_delfabr__2,10.964781961431852,594.2982853566592
misc__bw_delfadr__1,1.8197008586099834,84.41344880334371
misc__bw_delfadr__2,4.168693834703354,148.16343200117043
misc__nitr_031__1,1.202264434617413,23.27333735286278
omics__wt_glu__1,2.7542287033381663,179.5651450002014
omics__wt_glu__2,1.6595869074375607,75.74085806453326
omics__wt_gly__1,8.673602570941977,501.18723362727246
omics__wt_gly__2,3.3580754407933218,199.52623149688807
omics__wt_thr__1,0.21346206800481296,7.07945784384138
omics__wt_thr__2,1.6595869074375607,67.57229032742383
