,b1817,b1818,b1819,b1101,b1820
p1k_00012,0.6368934662123606,0.7456716768718826,0.7513752468619215,1.0323357903571275,0.7377075951479292
p1k_00014,0.5711534841995061,0.7045696603629523,0.7548632322956288,1.1267924248718493,0.6799536172773277
p1k_00015,0.6835420967218907,0.7675545276509436,0.7721720646066053,1.005575203595871,0.6247708431586644
p1k_00016,0.6585298615210289,0.7185762091925445,0.7400113175173151,1.0091983607176922,0.9112698734863136
p1k_00017,0.711271475174645,0.7866940256784802,0.8249446332533893,1.036970330671292,0.71296109538407
p1k_00018,0.7253367589147789,0.8000098854444441,0.8208092847050041,1.055306147616765,0.66910458683648
p1k_00019,1.507603714464246,1.7510760993037158,1.6617813564495556,0.586690106172775,0.4717778242900892
p1k_00020,1.4322573398082978,1.8079776334370927,1.8442334862229883,0.6364759551515942,0.5468976721311266
p1k_00021,1.045297520141338,1.2351807199248497,1.3160951634264462,0.7178280657113413,0.4428049199642022
p1k_00022,1.0478766121933831,1.217545750127702,1.296151752780529,0.7213576275428399,0.449797474300306
p1k_00023,1.2619401656384683,1.495476198314575,1.4942221929416917,0.4268283412816859,0.5867576212407374
p1k_00024,1.2672906665769224,1.4607461797671863,1.4817568530060965,0.4185724450226546,0.5777813144994063
p1k_00025,1.354623374297648,1.666783916251789,1.7169018764751245,0.4306332174329,0.5098942619550116
p1k_00026,1.4003215194663914,1.741788428902804,1.7712521442585225,0.4238878935491333,0.5892623244935944
p1k_00027,0.5504616718689057,0.6213340087551926,0.7421158210717743,0.6132576025133525,0.5542309212426744
p1k_00028,0.5534311387997181,0.6413356608528691,0.7037432515723612,0.6152154949934596,0.6163956781124181
p1k_00029,0.6303346674098127,0.7060295646894219,0.835912549264154,0.8539088686206493,0.589068200124933
p1k_00030,0.6256778141303333,0.7444100428914814,0.7604870764733267,0.856274715736665,0.324539934697665
p1k_00031,0.7992576688473734,0.8441102333361173,0.9778626715085535,0.4350061769402585,0.4655636935509765
p1k_00032,0.8252491543568203,0.904830389006732,0.9753290944954696,0.415419584162678,0.6394390643346387
p1k_00033,0.4549281509735001,0.6408747368282083,0.6039787817949033,0.2439565649011758,0.7100909794985436
p1k_00034,0.3537411851607855,0.8014611825169942,0.7074190826940397,0.2946506099913047,0.3500111970898589
p1k_00035,0.651168587328223,0.7365776978482803,0.7167753807445743,0.7568462983103933,0.6751504262342941
p1k_00036,0.6548050478773418,0.8075548269931666,0.74622467741279,0.7589920087324107,0.6639006418861906
p1k_00037,0.6666131979139106,0.8060398084419995,0.7858769454749505,0.3828687642286223,0.5371280147100012
p1k_00038,0.7045037941541934,0.7912484062807693,0.7106317486256137,0.3817885088573202,0.514032274255275
p1k_00039,0.902236435792035,0.970373117844293,0.9225135000761112,1.6434691551752096,0.7560809807946391
p1k_00040,0.8989432938242254,1.0130208205979565,0.9512939769669516,1.7001630250696342,0.7170688872111319
p1k_00041,1.221096653733545,1.4133110927728616,1.2595833677125774,0.9425265073412172,0.8337498667026232
p1k_00042,0.9572592628461674,1.129667099174591,1.0161364584983317,1.269745587107635,1.0768775752373392
p1k_00043,0.9017443970021732,0.9403489184060102,0.8292109901410231,1.762176094284434,0.6956373660274022
p1k_00044,0.9097714313348212,0.927929386744764,0.8248805037462591,1.7538851273907703,0.668175178804183
p1k_00045,0.7910229157429327,0.8031683119089114,0.7090519435263283,1.852773970173612,0.7454197169355959
p1k_00046,0.8009328268189473,0.882280897186947,0.7315400697640762,1.8418503532095976,0.7153422689618204
p1k_00047,0.9028172012564708,1.0101768145785763,0.8341878792472781,1.6514440010632274,0.6337132122359486
p1k_00048,0.9328109808171894,0.9207774514109488,0.8041157034574257,1.4617236048383964,0.7290065879181488
p1k_00049,0.7783335649128704,0.8819563737479568,0.7942532683125478,0.7486880808657569,0.6497860871645587
p1k_00050,1.141292448770442,1.033215889006102,0.5463528097413197,1.7110463012884602,1.0453125818749018
p1k_00051,1.4267323132131315,0.9836686206905056,0.6062968708875759,1.4834635716225502,0.9994443030092895
p1k_00052,1.079575906017001,1.0097112150834762,0.8283042470574195,2.0143957718449146,1.145859446332491
p1k_00053,1.0462097237339223,1.0042058206756883,0.7994231987115346,2.008399192407573,1.1692314769759555
p1k_00054,3.848286652542138,2.180044784588224,0.928466119699828,2.280078586493625,0.999315138296847
p1k_00055,3.807112117343243,2.130583123236112,0.9651114582490892,2.402200665155842,1.2329675335959078
p1k_00056,0.3744022252434971,0.3392887223967015,0.3665772622071319,0.272354565972176,0.2933942445790571
p1k_00057,0.389137897236288,0.3573610362195432,0.3590882491953762,0.2689823129559716,0.4762031438327358
p1k_00058,0.2839451237172986,0.2833203533707892,0.3121967985055618,0.2369967492923474,0.3901809161505469
p1k_00059,0.2765069107605206,0.2590978933099818,0.3099188654958605,0.2425910213000952,0.3116512714109535
p1k_00060,0.6373271651546086,0.6585842567623285,0.719702686529667,1.2239713087082906,0.6537503796340237
p1k_00061,0.6645096623852549,0.6863411149778256,0.7363017085281789,1.2413442761372897,0.5739786438393648
p1k_00062,0.2274711959469098,0.2433452968840238,0.272190296494727,0.3048733723643612,0.401090721180057
p1k_00063,0.2406639786614543,0.2278902624482024,0.2447210453692971,0.3202059360008628,0.4380806030971041
p1k_00064,0.6344424022119348,0.6395866604067675,0.6054333611204126,0.2128636973886473,0.6506829174694498
p1k_00065,0.700068147926099,0.8115166824877671,0.727535632333457,0.2405865651817929,0.743687937451676
p1k_00066,0.5397472045317414,0.5537899766586207,0.5159076713522204,0.2623502329293419,0.6385163753131956
p1k_00067,0.533219898551514,0.5851384540035119,0.5440576631138102,0.2493202013345671,0.6516103695682757
p1k_00068,0.5292144564978024,0.6883299738684308,0.7729251324183932,0.6124783773940197,1.3893017545200474
p1k_00070,0.7855002786218929,0.9510980868867638,0.8859941325604505,1.2848959983730646,1.0994147487929262
p1k_00071,0.727847152905632,0.9409041528628368,0.8973482570129782,1.398351022326787,1.1230589935534918
p1k_00072,0.7215115294759957,0.9455287700335828,0.8978842676237077,1.3996978606128627,1.1319115396001789
p1k_00073,0.7089413468524876,1.146570911678007,1.052248117008151,1.3961311480259129,1.2459163609903108
p1k_00074,0.7637812457049196,1.445614865136653,1.2751173272292022,1.509623221278878,1.3935365163855915
p1k_00075,2.85301414963536,3.862810633231865,3.244842409244255,3.071600845430003,3.686317893807992
p1k_00077,1.6582875126989811,1.8738205482012775,1.5152021393173194,2.085373499797732,1.99917669269508
p1k_00078,2.378110429827392,2.942629813616828,2.773016405799934,2.654395802466755,3.068876127547564
p1k_00079,1.8482372144259789,2.3950843782148694,2.0265232931602206,2.9376594901809905,2.4657710999074727
p1k_00080,0.4663868008693275,0.8217466179493698,0.7586065770883896,1.1366650684364072,1.310037012515068
p1k_00081,0.4868230601783767,0.5268383238929957,0.5569804525462554,1.1102071395776083,0.6930876238703397
p1k_00082,0.4195753469985978,0.3186371070798506,0.2085913320703617,0.2816285204786936,0.4431432622977843
p1k_00083,0.4008721901387899,0.3266628712277624,0.2099726874023254,0.2731475681876917,0.3712738606782613
p1k_00084,1.0405146818992117,0.848276056718165,0.4551955343667065,0.4440366902886439,0.6611682708870495
p1k_00085,1.0312761698578787,0.7352197240214414,0.4411029474305215,0.3826102352467348,0.7097540472845814
p1k_00086,0.4241267013462088,0.4240180191982661,0.4000194032622839,0.1306230828426201,0.458219007779095
p1k_00087,0.3795163992796478,0.4407976463367415,0.4250630915881125,0.1403817223884953,0.5155436637586106
p1k_00088,0.4258111969375373,0.5142702804536392,0.4884121577958978,0.2885829221076671,0.5415701014550205
p1k_00089,0.4187053374564234,0.5087335229708638,0.5217924766853348,0.2899595147808084,0.5833845809669354
p1k_00090,0.7943226755682353,0.866077861301273,0.8145034425952018,0.9994107642803682,0.8221716912308004
p1k_00091,0.8110414717375515,0.8859144688272823,0.8231982733129485,1.007159511493258,0.7722156852727955
p1k_00092,1.8258958719865197,2.0294109826126845,2.1937459402766577,2.109106987823472,1.5959078588376188
p1k_00093,1.0096413576111491,1.1520814383204607,1.1576884304308015,1.2487745754201491,0.7361656020172747
p1k_00094,0.3708999226817512,0.3877169825889969,0.3500279574327585,0.3088612978136362,0.490146080230889
p1k_00095,0.385844363050888,0.3886052362810593,0.3736330842465701,0.3157017817426641,0.4239643136284495
p1k_00096,1.9509041350133307,2.125974688064405,2.1367117438364573,1.7882941255813387,1.7176223894774545
p1k_00097,1.8951543637514896,2.111923447283607,1.9920030138804143,1.8012479394249954,2.006099498844481
p1k_00098,0.368478909396478,0.4542167873633797,0.45011871800849,0.4183955014336667,0.3570257016353635
p1k_00099,0.3856720768645822,0.4693304957319674,0.4499116156003596,0.4465424128639315,0.3793974835719574
p1k_00100,0.8959864784873096,1.0426695113420987,1.3217760276380317,1.292785587911855,1.861383155209652
p1k_00101,0.9317443080728122,1.0396276136696023,1.0341529150668134,1.635277187122056,1.5926203029550294
p1k_00102,0.9600944747023618,1.048148832958368,1.0076711926054225,1.700747655099558,1.5808926938349022
p1k_00103,0.2452117887491831,0.2942030719584322,0.2975915010054081,0.3344518489384347,0.4458363587506418
p1k_00104,0.2364541445706757,0.2789772877207778,0.2777715341117978,0.3282359473594857,0.6371911531383403
p1k_00105,0.5037715207418145,0.5443181987177932,0.5229566136950388,0.3138825467339249,0.918415357516064
p1k_00106,0.3258623768335313,0.3810364357159822,0.3988784770553927,0.2236413700007821,0.6306839319114841
p1k_00107,0.3347324263051302,0.3724449968672132,0.390311737456985,0.228332005864853,0.6109473011144263
p1k_00108,0.4782421698883403,0.7017555055437752,0.6727105510919593,0.1995479767068574,0.572819406742964
p1k_00109,0.5617920022073877,0.8268313982165849,0.7556372306298408,0.1884853653283584,0.4135101625233147
p1k_00110,0.3557918220628632,0.499666370428243,0.4621012209616748,0.0913323472253862,0.7233389871179635
p1k_00111,0.3324765560863975,0.5387624280049363,0.5231403399118625,0.0918495862662938,0.5380433692921381
p1k_00112,0.3517691279288248,0.4837344035242121,0.5369956705892225,0.0937265243732859,0.7928041879025546
p1k_00113,0.6288549661995345,1.0115156810658517,0.943453897489758,0.1021404438144464,0.776712869255471
p1k_00114,0.6913085208273595,0.918683948332259,0.9164584291994182,0.1097936772073563,0.6106336140757452
p1k_00115,0.6446143650267412,0.9670710322910676,0.9145059256942264,0.1043300573958336,0.380922198383781
p1k_00116,0.6738757074819524,0.9626831283565356,0.8855837931614567,0.1585386232164539,0.9248526891189286
p1k_00117,0.7014434445223141,1.0217729547537058,1.0105973984311567,0.181727825149021,0.6270491446865458
p1k_00118,0.614938583798716,0.9371545990066318,0.8997396275056674,0.1721287925467468,0.9239908617399104
p1k_00119,0.4651733060490353,0.7793801590654716,0.7893998592120421,0.1886418210973941,0.9780312608057798
p1k_00120,0.4688234050487115,0.7701637050554461,0.6968583639771089,0.1773890454784167,0.6910278795157904
p1k_00121,0.4965847912545024,0.7582948981731443,0.7722424734663528,0.1724961560543655,0.7435700580611457
p1k_00122,0.4134571439379879,0.6901468174830977,0.5956459811164779,0.1524833917202315,0.5445249909224568
p1k_00123,0.4470447072391608,0.68545287485419,0.6222922887340048,0.1544010839519707,0.5486776179396834
p1k_00124,0.4918137018663862,0.6714820923435969,0.722812404716503,0.1415395732773358,0.7376702443212048
p1k_00125,1.3863055068571335,1.63530778550835,1.7680387898520695,1.8374129603425775,0.5733461626915728
p1k_00126,0.951343772305004,0.9377309907103047,1.107665258680629,1.6708107836476804,0.868245282853969
p1k_00127,0.9298363352271706,0.8457320207319583,0.9179198086955462,1.873614505081936,0.9224266153039222
p1k_00128,0.6588003895238645,0.8706876190256567,0.8040856689614116,1.8960619734502988,1.293607320174824
p1k_00129,1.6986275912043172,1.7583510371596591,1.6570503915916166,2.196214931657212,1.0795503181384905
p1k_00130,1.505576687332288,1.6577360869787643,1.3932228184363211,2.327310513063287,1.1730237795926692
p1k_00131,0.787935065221899,1.0948012031124044,1.0740276946843246,1.6674651853474352,0.502502602245238
p1k_00132,0.7815806034181795,0.8328998871320911,0.7690856444152153,1.4339054722625373,0.7727807226509337
p1k_00133,7.347263159108408,7.915919339318999,7.382679707218696,2.663164362319138,4.574701003157469
p1k_00134,1.4208593920773631,1.13866348059321,1.249762199396455,1.5261493053733748,0.7533914766163491
p1k_00135,0.6200890766874033,1.0052349722423657,1.0076790325464915,1.2034938420884145,0.7159842858465384
p1k_00136,0.8243704138353164,0.9254588584457192,0.932315993792857,1.2452740119565715,0.4638625300087746
p1k_00137,0.4409568466167196,0.5800968815962687,0.6498222382118636,0.9660511243525522,0.7117374744001053
p1k_00138,1.424849256224432,2.530331779073605,2.259366385246337,2.206022996102402,0.835604490589308
p1k_00139,1.4733751820781882,2.019593670815853,2.031334805559992,1.3775809618886865,1.4454879154543905
p1k_00140,0.61848514154452,0.7192216306088425,0.7456198821929767,1.5250349541977448,1.3048794058349138
p1k_00141,0.9675338467314506,1.1839787129497352,1.148517511625632,1.809733107672498,0.7631728492519773
p1k_00142,0.1609590446516188,0.1400935744881528,0.1675369087939003,0.176181739156112,0.4070789279818674
p1k_00143,0.6204145887548635,0.7877329668747747,0.7312982529561367,1.057382401062867,0.9992936221183352
p1k_00144,0.5399212499512333,0.4885981875901448,0.81688662032855,0.1718567334990625,0.7158826138037032
p1k_00145,0.7845831536077561,0.6954289168329548,0.866674525535349,0.4473122415226185,0.649616880969911
p1k_00146,0.4773352496405392,0.5956951030745241,0.6127823570516796,0.2933671820593465,0.8470347661679667
p1k_00147,1.3194205773282823,1.5687687677719555,1.4479668758508255,1.6684429078027974,1.4831278585808805
p1k_00148,1.3986108626354412,1.7905419020034183,1.7506336169665295,2.35252427537065,2.976453465973829
p1k_00149,0.3373122178760174,0.3844019925500855,0.3949292626648685,0.2384802949721515,0.6619326895884955
p1k_00150,1.3840517018905345,1.956924331757074,1.8633758429380236,2.286642423199974,3.0732324030924523
p1k_00151,0.670014594431305,0.4444591074167701,0.4707714160857607,0.2172220609514578,0.9692687990001309
p1k_00152,0.4320180341957347,0.2968935029257976,0.3343566101797228,0.1374234449121444,0.639951387342134
p1k_00153,0.4901380243175368,0.4107484077459944,0.461815436784689,0.1626843003144691,0.6781070187341606
p1k_00154,2.226629830090405,1.8734326910790375,1.7902037119926972,2.3384450371050103,2.243744620159309
p1k_00155,0.5852079877384906,0.7529424527490837,0.6797309005473229,0.5121689365112417,1.376250668280438
p1k_00157,1.7183404776505296,1.1737071456082449,1.1287126875984788,1.6220259154700831,0.9085818974636722
p1k_00158,0.7861404236566547,0.4156726814522459,0.3975636174668729,0.2294569466315091,0.5711577537343211
p1k_00159,1.508207430073572,0.9289493152895772,0.9296503245935022,1.6316581400699677,1.0372418630125697
p1k_00160,0.4236506587758349,0.4024938024628345,0.4213354711705619,0.1557531824776957,0.7252934412718945
p1k_00161,0.8479760251870226,0.8645042860643388,0.8996757528051337,2.1844913452940684,1.3191829889285815
p1k_00162,0.8985712583957464,0.8790611344453362,0.8784320608977209,2.168566628176831,1.4094745330890237
p1k_00163,0.7046274973842638,0.8135371955591498,0.7963222939724178,1.6864030601416615,0.6962517753142036
p1k_00164,0.6883745327780851,0.6341515001754466,0.6770087793874292,1.3019716728858928,0.9260178585566746
p1k_00165,0.75851737540125,0.5568182085632193,0.6018340173421001,0.8191291755763986,0.7849763876160328
p1k_00166,0.5897829524441289,0.4902135942502865,0.4888913894323107,0.7852623604712297,0.8796819128350846
p1k_00167,0.7898758514309066,0.7201343631751955,0.7883567184078929,0.3651785590263842,0.3429052114531756
p1k_00168,0.8225340703596866,0.7428295621999529,0.7823502151183092,0.3703501310965988,0.4181087310178056
p1k_00169,0.3845856533198375,0.5573095615454324,0.6050619130584107,0.2919480362140685,0.6368634473826482
p1k_00170,0.3988503937509176,0.6354638467007913,0.632286582841225,0.2662256224737501,0.553646953042188
p1k_00171,0.1099114338806733,0.1671620459547778,0.1643812133123553,0.2736337512542062,0.5827265279723033
p1k_00172,0.103752598814406,0.1506088061309291,0.1533015453052888,0.2615142984587313,0.6326262409032954
p1k_00173,0.738972108079121,0.8105067632327958,0.8391218982226998,2.1320922336678616,1.3839747934558055
p1k_00174,0.744772849694181,0.7947716996789456,0.8311861412469922,2.0766929472887683,1.4486334959521057
p1k_00175,0.5119017038855296,0.6121394311132611,0.6377517857341608,0.5816714783593707,0.9059637471395194
p1k_00176,0.5000504327477026,0.5922398872750382,0.6081541111126583,0.5163459094132665,1.1774987085461643
p1k_00177,0.9494006258544192,1.063868549657038,1.0815115853684485,1.8567126023014395,1.574143309005247
p1k_00178,0.9474604229953484,1.0113576633335906,1.0507160720861897,1.850319735267623,1.653040866970188
p1k_00179,0.2496847802460134,0.2762581542497948,0.2893294911944079,0.2967532341080626,0.3787132896673633
p1k_00180,0.2590278487411317,0.2899246918735511,0.3320649341391654,0.3248749743715354,0.3722062007812033
p1k_00181,0.1641764926626785,0.1937356113860842,0.2024708710144931,0.2102981523613386,0.5846178673876334
p1k_00182,0.1785828600164818,0.2054673480373221,0.2126384006079796,0.2130021699456771,0.5163524340271048
p1k_00183,0.3115001250274666,0.322003712704203,0.3219981972931564,0.799274561807976,0.6511161861834814
p1k_00184,0.1353860606137905,0.152865662095476,0.1664914368826855,0.2061878357292086,0.4822377881034943
p1k_00185,0.7656577378283743,0.8958669091179708,0.9536028149845448,1.983272945003375,1.1357323427847774
p1k_00186,0.7687348101947626,0.8872147055145092,0.99980587337743,1.9315375975103704,1.072014454432162
p1k_00187,0.6860342060040447,0.755435457451347,0.8253997063739801,1.4302427784831824,0.9511944867646364
p1k_00188,0.4263366762258835,0.4371874826920264,0.566515424586516,1.7094584889434543,0.8972885488046414
p1k_00189,0.4310465198920496,0.4493430847784097,0.5707827081202936,1.7156219983705847,1.1571018247215972
p1k_00190,0.6876232706931846,0.8117055705223883,0.8350518846042441,1.4887765845419652,0.9867339709685214
p1k_00191,1.2872132873623037,0.8886818312666989,0.8802815099133844,1.3947974773969691,1.0432462486938374
p1k_00192,1.49931228231026,1.009787748323218,0.7932564871736835,1.4176520800222614,1.0023457483438845
p1k_00193,3.203478632554537,3.4687554565083305,3.744322783945187,2.026026241026953,1.8900660402614045
p1k_00194,2.706910814747922,2.78903964232363,2.8373978163119262,1.8983573193685577,1.6534460411493133
p1k_00195,1.658031834361351,1.926686910592056,2.1246785381828515,1.8170277463997064,1.8031009642628053
p1k_00196,1.7590125681242694,2.1328086627164984,2.454756636597851,1.41281895102451,1.4650252967381316
p1k_00197,2.328053021436297,1.9283066107712896,1.8094877430136869,1.789079615595882,1.3917881026132215
p1k_00198,2.02600941105579,1.6589833396874796,1.6173634325933235,1.2507120346471958,1.3562730453569132
p1k_00199,1.900101053520277,1.7005523918365326,1.643828011207726,1.9680323697594408,2.096132827208344
p1k_00200,1.5415915205721245,1.3534955873205765,1.2794289838400852,1.5798510653034306,1.284621774155694
p1k_00201,0.7267519293264117,0.7308189897923206,0.7681538620162981,1.183975961549929,1.0472750518826028
p1k_00202,0.7042772569912357,0.7019407722208729,0.7330996010960558,1.0594752097186884,1.1289490441003296
p1k_00203,0.9209355450102572,0.9221221767969054,0.8792293513268327,1.134326759761766,1.1965255422309244
p1k_00204,0.9450612523877452,0.8712147823495154,0.9556546995592228,1.1429843500149577,1.1953172387639366
p1k_00205,4.080987195994828,3.686053977136005,3.6678710249085458,2.124936736423326,2.570581639151452
p1k_00206,3.549994463489023,2.884247214655408,2.6543630528484066,2.213799123074195,2.752065603674481
p1k_00207,0.7695033100214869,0.8161061256056535,0.8931405119361626,1.2916629693198485,1.3051827638521794
p1k_00208,0.7336235139934442,0.7770548327333316,0.8803314838010512,1.3305009403451764,1.1153359253754134
p1k_00209,1.6752594835561143,1.2196468086367185,0.9913739954353626,1.4673189778481932,1.040953441642143
p1k_00210,1.9227885875728956,1.6859663284511357,1.554056337393252,1.6298992398486385,1.5074356582173074
p1k_00211,0.7015024291478466,0.7356352116402508,0.7378339643028441,1.3063916184534743,1.0973362669857278
p1k_00212,0.6914599121658507,0.7285065934355,0.7001368684711747,1.2154746712642783,1.1663947399006995
p1k_00213,0.974874972089996,0.8942860466509884,0.980285881818699,1.07595139268899,0.9158438465447616
p1k_00214,0.9959648591177064,0.8487223407489326,0.8536068237038761,1.146633067249218,1.264971716034962
p1k_00215,1.0207240731807492,1.1651803074559348,1.365703702432807,1.051804112641653,0.9021239486024006
p1k_00216,0.9951999636861152,1.0328311117099684,1.2018382574205064,1.0199786087868734,0.8410352965528485
p1k_00217,3.616599661887877,3.848531925927132,4.222884769508927,2.233337366185105,2.1647119007695297
p1k_00218,3.367670394299892,3.1918270725720546,3.102390527000208,2.237872619593086,2.153101756414668
p1k_00219,0.7661356929405179,0.848208380753737,0.7852438931281678,1.5321684828402968,1.428371852216218
p1k_00220,0.7655540605639096,0.8969292754310333,0.7880561844697479,1.6077437487699449,1.4246729990446385
p1k_00221,0.5225275910078608,0.6598785845379008,0.5765640731875109,0.8712524650849943,1.4174384083797584
p1k_00222,0.5674801940055654,0.6876949695985453,0.6466390092881928,0.982122031624322,1.3604940607322582
p1k_00223,0.4392976977287884,0.5455069415638135,0.4696799313114779,0.7152192440316082,1.458303190712111
p1k_00224,0.4357359887107797,0.5257953544379788,0.4887358919048815,0.741787393035479,1.2278598897225577
p1k_00225,0.6732646333554253,0.7885320717512262,0.7373435441117477,0.8535412898076584,1.050686254083668
p1k_00226,0.6649939970136954,0.75561551606187,0.6640108845829027,0.9020660789188936,1.0466847425618822
p1k_00227,0.2379088554202006,0.3036017928102454,0.2879224689831474,0.1527899057244647,0.6120681259909383
p1k_00228,0.3130883264410985,0.3190317571591565,0.2852784564128516,0.1847619789597428,0.6880673684055723
p1k_00229,1.835145221257037,1.800834809075064,1.5823869196857536,2.2014033258106203,2.089951927776708
p1k_00230,1.953915150515467,1.9140016173436831,1.6683641863038114,2.2412167191258097,2.358115417288312
p1k_00231,2.186171698338122,2.1356631278185105,1.8048334345674,2.1809761295672114,2.337499110322725
p1k_00232,2.0589294433838243,2.0933591433137337,1.8297524325394188,2.302529579418313,2.326071353324656
p1k_00233,0.3454277959282884,0.3284915600891385,0.370568332975405,0.2745225694179262,0.4866726609628485
p1k_00234,0.4760994539996381,0.4502148316264064,0.4973383902664958,0.3501713034933151,0.7268878039741858
p1k_00235,0.4563774050054265,0.4362761700364134,0.479447802014409,0.3298261506094694,0.8054793839312681
p1k_00236,0.2764049127960809,0.2919661263441788,0.3270012964866931,0.1791882891177281,0.4051265747936459
p1k_00237,0.2816578119134698,0.2851659114936272,0.3348437024175993,0.1992402582195509,0.5017737178059715
p1k_00238,0.1085157165232859,0.1099270102563499,0.1442256940535725,0.1147507760808726,0.2839060428765479
p1k_00239,0.100780611639833,0.0967004256187775,0.1275636001625286,0.114609783256925,0.3107763196785396
p1k_00240,0.2217678011789102,0.2474150058922284,0.2685479355613174,0.194971434286497,0.3435147488983817
p1k_00241,0.4169274920273009,0.4179191265282861,0.5187924111904514,0.2748995882370112,0.4704003114007126
p1k_00242,0.4440273219729077,0.4543789086293139,0.537595954989162,0.2874861065132448,0.4817708186114348
p1k_00243,0.2510851161785412,0.3148064848990707,0.3728422926138097,0.212181531182142,0.3953643916430774
p1k_00244,0.2539018157931396,0.2780993695566879,0.3601850817944507,0.2095862634470209,0.545165449559118
p1k_00245,0.2380927110841044,0.2581217744290817,0.2946924558109621,0.1419884139688361,0.3823924311054761
p1k_00246,0.2287258018951973,0.2503887022138774,0.3002504121458756,0.1511360686356704,0.4750016693759669
p1k_00247,0.1336082216796379,0.1342123454592691,0.1479572234607338,0.1695194072094778,0.2415957967973354
p1k_00248,0.1317104039862688,0.1476625423651942,0.1564236549267073,0.1823086688694608,0.227220676150058
p1k_00249,0.1110242629787773,0.1188178923032986,0.1421411474700473,0.2150905876478246,0.251682207222298
p1k_00250,0.1014534143605906,0.1106414044147349,0.1378025441560037,0.214514473327833,0.3083029278992775
p1k_00251,0.2207841769386597,0.2034144928359277,0.2597533470461265,0.2627008613617137,0.26742964778717
p1k_00252,0.1651511732430809,0.1492578799250003,0.1862098934037807,0.1800683078066176,0.3100887680098143
