"sample","gene","Val"
"p1k_00853","b4357",2.58387774904817
"p1k_00853","b1002",1.00000595259562
"p1k_00853","b1620",1.08437960999374
"p1k_00853","b4118",3.01750472426198
"p1k_00996","b4357",6.68449501577022
"p1k_00996","b1002",1.00002191213749
"p1k_00996","b1620",1.30600936208236
"p1k_00996","b4118",8.26930325830673
"p1k_00784","b4357",2.58689548563406
"p1k_00784","b1002",1.00000596404686
"p1k_00784","b1620",1.08454102224673
"p1k_00784","b4118",3.02135448208208
"p1k_00420","b4357",3.57896384599927
"p1k_00420","b1002",1.00000975159741
"p1k_00420","b1620",1.13773849360773
"p1k_00420","b4118",4.28815297636926
"p1k_00178","b4357",5.58313957677376
"p1k_00178","b1002",1.00001754574564
"p1k_00178","b1620",1.24602848876244
"p1k_00178","b4118",6.85469913839872
"p1k_00174","b4357",4.77472134172735
"p1k_00174","b1002",1.0000143785873
"p1k_00174","b1620",1.20221506664207
"p1k_00174","b4118",5.81825184519489
"p1k_00028","b4357",7.71178280728729
"p1k_00028","b1002",1.00002603950813
"p1k_00028","b1620",1.36226155356445
"p1k_00028","b4118",9.59147504060973
"p1k_00911","b4357",5.96451495794022
"p1k_00911","b1002",1.00001905094757
"p1k_00911","b1620",1.26676041608404
"p1k_00911","b4118",7.34420703131015
"p1k_00749","b4357",2.58418081613471
"p1k_00749","b1002",1.00000595374564
"p1k_00749","b1620",1.08439582029044
"p1k_00749","b4118",3.01789134907878
"p1k_00067","b4357",8.70263948135497
"p1k_00067","b1002",1.00003007144854
"p1k_00067","b1620",1.41680010277257
"p1k_00067","b4118",10.8692361609853
"p1k_00866","b4357",2.58415293460052
"p1k_00866","b1002",1.00000595363984
"p1k_00866","b1620",1.08439432897622
"p1k_00866","b4118",3.01785578039988
"p1k_00347","b4357",4.91253730456201
"p1k_00347","b1002",1.00001491627018
"p1k_00347","b1620",1.20967146533976
"p1k_00347","b4118",5.99482763599127
"p1k_00209","b4357",10.594053573126
"p1k_00209","b1002",1.00003791024657
"p1k_00209","b1620",1.52168145277373
"p1k_00209","b4118",13.3150939528691
"p1k_00490","b4357",7.41412569640301
"p1k_00490","b1002",1.00002483811296
"p1k_00490","b1620",1.34593201013586
"p1k_00490","b4118",9.20810635901941
"p1k_00191","b4357",9.94042542730856
"p1k_00191","b1002",1.00003517991481
"p1k_00191","b1620",1.4853213299585
"p1k_00191","b4118",12.4688545973555
"p1k_00236","b4357",17.0157674205525
"p1k_00236","b1002",1.00006600532477
"p1k_00236","b1620",1.88554312940104
"p1k_00236","b4118",21.6862545153583
"p1k_00954","b4357",5.22393464837618
"p1k_00954","b1002",1.00001613455873
"p1k_00954","b1620",1.22653858311412
"p1k_00954","b4118",6.39397541062737
"p1k_00961","b4357",5.71920904190191
"p1k_00961","b1002",1.00001808196112
"p1k_00961","b1620",1.2534207287589
"p1k_00961","b4118",7.02930765721345
"p1k_00150","b4357",9.24830771068927
"p1k_00150","b1002",1.00003231355893
"p1k_00150","b1620",1.44695337333175
"p1k_00150","b4118",11.5739452334709
"p1k_00276","b4357",4.99368108736482
"p1k_00276","b1002",1.00001523327846
"p1k_00276","b1620",1.2140641166007
"p1k_00276","b4118",6.09881441101128
"p1k_00548","b4357",2.58588763714152
"p1k_00548","b1002",1.00000596022239
"p1k_00548","b1620",1.08448711432003
"p1k_00548","b4118",3.02006875684739
"p1k_00880","b4357",2.6112131188083
"p1k_00880","b1002",1.00000605633902
"p1k_00880","b1620",1.08584181016949
"p1k_00880","b4118",3.05237755032758
"p1k_01009","b4357",4.40760220852215
"p1k_01009","b1002",1.00001295075221
"p1k_01009","b1620",1.18237792238271
"p1k_01009","b4118",5.34811062033697
"p1k_00832","b4357",2.58384969110202
"p1k_00832","b1002",1.00000595248916
"p1k_00832","b1620",1.08437810924598
"p1k_00832","b4118",3.0174689305538
"starve_series__t01_starve","b4357",63.6459627606228
"starve_series__t01_starve","b1002",1.00037532062783
"starve_series__t01_starve","b1620",4.94685036084822
"starve_series__t01_starve","b4118",85.7503988082967
"p1k_01052","b4357",6.7020990933336
"p1k_01052","b1002",1.0000219824189
"p1k_01052","b1620",1.30697083842319
"p1k_01052","b4118",8.29193861987973
"p1k_00709","b4357",20.8064122664406
"p1k_00709","b1002",1.00008375253368
"p1k_00709","b1620",2.10614008979881
"p1k_00709","b4118",26.6767899330377
"p1k_00234","b4357",18.4958520469068
"p1k_00234","b1002",1.00007282661278
"p1k_00234","b1620",1.97115243257076
"p1k_00234","b4118",23.6304688169495
"p1k_00700","b4357",7.32694122317975
