"gene","iM","Val"
"b2255","BasR",-5.64601747283822
"b4114","BasR",-5.74771347178345
"b4544","BasR",-5.65021384853737
"b2256","BasR",-5.70162802950898
"b2257","BasR",-6.13114665559988
