"sample","iM","Val"
"p1k_00459","Sugar Diacid",-3
"p1k_00778","Sugar Diacid",-7
"p1k_00922","Sugar Diacid",-6
"p1k_00662","Sugar Diacid",-4
"p1k_00685","Sugar Diacid",-10
"p1k_00969","Sugar Diacid",-3
"p1k_00104","Sugar Diacid",-6
"p1k_00117","Sugar Diacid",-6
"p1k_00923","Sugar Diacid",-3
"p1k_00057","Sugar Diacid",-10
"p1k_00914","Sugar Diacid",-6
"p1k_00382","Sugar Diacid",-10
"p1k_00171","Sugar Diacid",-6
"p1k_00430","Sugar Diacid",-5
"p1k_00910","Sugar Diacid",-7
"p1k_00948","Sugar Diacid",-6
"p1k_01037","Sugar Diacid",-9
"p1k_00748","Sugar Diacid",-7
"p1k_01038","Sugar Diacid",-3
"p1k_00336","Sugar Diacid",-3
"p1k_00850","Sugar Diacid",-10
"p1k_00811","Sugar Diacid",-6
"p1k_00474","Sugar Diacid",-6
"p1k_00195","Sugar Diacid",-5
"p1k_00271","Sugar Diacid",-7
"p1k_00477","Sugar Diacid",-5
"p1k_00732","Sugar Diacid",-7
"p1k_00373","Sugar Diacid",-8
"p1k_00335","Sugar Diacid",-5
"p1k_00491","Sugar Diacid",-6
"p1k_00575","Sugar Diacid",-10
"p1k_00576","Sugar Diacid",-4
"p1k_00062","Sugar Diacid",-8
"p1k_00428","Sugar Diacid",-3
"p1k_00158","Sugar Diacid",-7
"p1k_00902","Sugar Diacid",-6
"p1k_00618","Sugar Diacid",-3
"p1k_00269","Sugar Diacid",-8
"p1k_00805","Sugar Diacid",-8
"p1k_00019","Sugar Diacid",-3
"p1k_00456","Sugar Diacid",-7
"p1k_00511","Sugar Diacid",-5
"p1k_00868","Sugar Diacid",-5
"p1k_00872","Sugar Diacid",-5
"starve_series__t03_starve","Sugar Diacid",-8
"p1k_00413","Sugar Diacid",-5
"p1k_00176","Sugar Diacid",-8
"p1k_00011","Sugar Diacid",-10
"starve_series__t25_growth2","Sugar Diacid",-9
"p1k_00764","Sugar Diacid",-7
"p1k_00630","Sugar Diacid",-8
"p1k_00163","Sugar Diacid",-9
"p1k_00409","Sugar Diacid",-6
"p1k_00322","Sugar Diacid",-5
"p1k_00752","Sugar Diacid",-6
"p1k_00344","Sugar Diacid",-6
"p1k_00546","Sugar Diacid",-3
"p1k_00191","Sugar Diacid",-10
"p1k_01040","Sugar Diacid",-5
"p1k_00654","Sugar Diacid",-8
"p1k_00324","Sugar Diacid",-4
"p1k_00657","Sugar Diacid",-6
"p1k_00488","Sugar Diacid",-5
"p1k_00903","Sugar Diacid",-10
"p1k_00341","Sugar Diacid",-6
"starve_series__t16_starve","Sugar Diacid",-3
"p1k_00637","Sugar Diacid",-6
"p1k_00105","Sugar Diacid",-6
"p1k_00539","Sugar Diacid",-4
"p1k_00530","Sugar Diacid",-6
"p1k_00610","Sugar Diacid",-7
"p1k_00039","Sugar Diacid",-9
"p1k_01035","Sugar Diacid",-3
"p1k_00498","Sugar Diacid",-4
"p1k_00646","Sugar Diacid",-5
"p1k_00893","Sugar Diacid",-3
"starve_series__t06_starve","Sugar Diacid",-8
"p1k_00506","Sugar Diacid",-4
"p1k_00003","Sugar Diacid",-7
"p1k_00015","Sugar Diacid",-8
"p1k_00961","Sugar Diacid",-7
"p1k_00056","Sugar Diacid",-7
"p1k_00482","Sugar Diacid",-9
"starve_series__t09_starve","Sugar Diacid",-5
"p1k_00274","Sugar Diacid",-9
"p1k_00321","Sugar Diacid",-10
"p1k_00046","Sugar Diacid",-3
"p1k_00621","Sugar Diacid",-4
"starve_series__t11_starve","Sugar Diacid",-7
"p1k_00293","Sugar Diacid",-6
"p1k_00607","Sugar Diacid",-6
"p1k_00647","Sugar Diacid",-3
"p1k_00582","Sugar Diacid",-9
"p1k_00806","Sugar Diacid",-3
"p1k_00423","Sugar Diacid",-4
"p1k_00980","Sugar Diacid",-8
"p1k_00225","Sugar Diacid",-6
"p1k_00282","Sugar Diacid",-7
