"sample","iM","Val"
"p1k_00639","YcjW",-11.4478992810258
"starve_series__t10_starve","YcjW",-11.627117809848
"p1k_00707","YcjW",-11.4139761054761
"p1k_00824","YcjW",-8.50377553518998
"p1k_00841","YcjW",-11.7561658587925
"p1k_00521","YcjW",-11.7165786479382
"p1k_00405","YcjW",-12.1360532519893
"p1k_00101","YcjW",-11.6965227118054
"p1k_00204","YcjW",-11.573837150258
"p1k_00305","YcjW",-11.5033825456683
"p1k_00490","YcjW",-11.6427809418775
"p1k_00609","YcjW",-11.8620974070977
"p1k_00450","YcjW",-11.8065839168853
"p1k_01051","YcjW",-11.4159255944172
"p1k_00810","YcjW",-11.5588024265392
"p1k_00061","YcjW",-11.6389264783752
"p1k_00812","YcjW",-11.6251638517339
"p1k_00452","YcjW",-11.815525202387
"p1k_01015","YcjW",-11.2337552837718
"p1k_00776","YcjW",-11.7658748928726
"p1k_00141","YcjW",-11.6385969596371
"p1k_00320","YcjW",-11.6330360625684
"starve_series__t28_growth2","YcjW",-11.5180422721471
"p1k_00931","YcjW",-10.9398260979601
"p1k_00582","YcjW",-11.9811892167452
"p1k_00981","YcjW",-11.1862936643919
"p1k_00540","YcjW",-12.0408142167411
"p1k_00199","YcjW",-11.6299616988635
"p1k_00046","YcjW",-11.5879625065239
"p1k_00444","YcjW",-11.6135118286208
"p1k_00065","YcjW",-11.4135825285176
"p1k_00453","YcjW",-11.8223982513356
"p1k_00272","YcjW",-11.5367276542837
"p1k_00930","YcjW",-10.9985508235425
"p1k_00938","YcjW",-11.1822922165683
"p1k_00770","YcjW",-11.5294250135422
"p1k_00314","YcjW",-11.5980875101421
"p1k_00018","YcjW",-11.4965015285693
"p1k_00840","YcjW",-11.6964623347315
"p1k_00942","YcjW",-11.2630657514235
"p1k_00063","YcjW",-11.6843152686895
"p1k_00919","YcjW",-11.7425004855514
"p1k_00738","YcjW",-11.4940198773839
"p1k_00231","YcjW",-11.748957313306
"p1k_00531","YcjW",-11.7034142932986
"p1k_00486","YcjW",-10.8643508408338
"p1k_00579","YcjW",-11.9380432229355
"p1k_00117","YcjW",-11.343531800146
"p1k_00089","YcjW",-11.4445020282832
"p1k_01040","YcjW",-11.7305479024409
"p1k_00894","YcjW",-11.5731540295278
"p1k_00792","YcjW",-11.7399097888942
"p1k_00696","YcjW",-11.3900058419941
"p1k_00152","YcjW",-11.4052271711699
"p1k_00974","YcjW",-11.3306376480066
"p1k_00100","YcjW",-11.7528585776761
"p1k_00352","YcjW",-11.4732094373168
"starve_series__t01_starve","YcjW",-11.5496359101571
"p1k_00876","YcjW",-11.7214381507246
"p1k_00676","YcjW",-11.4963057647882
"p1k_00457","YcjW",-11.3070434042791
"p1k_00401","YcjW",-12.3240654842012
"p1k_00884","YcjW",-11.6081986994177
"p1k_00878","YcjW",-11.8371063466755
"p1k_00105","YcjW",-11.7470119041717
"p1k_00926","YcjW",-11.4883494744801
"p1k_00051","YcjW",-11.651521115841
"p1k_00499","YcjW",-11.0852988072624
"p1k_01007","YcjW",-11.4236198742295
"p1k_00212","YcjW",-11.7978638315478
"p1k_00087","YcjW",-11.4651473381485
"p1k_00712","YcjW",-11.8244810757879
"p1k_00310","YcjW",-11.8023782495103
"p1k_00396","YcjW",-12.0436524520883
"p1k_00798","YcjW",-11.662434307897
"p1k_00318","YcjW",-11.7235995934926
"p1k_00656","YcjW",-11.5567178840095
"p1k_00118","YcjW",-11.3160900726062
"p1k_00354","YcjW",-11.6416801030004
"p1k_00842","YcjW",-11.3442875883198
"p1k_00883","YcjW",-11.7235995607441
"p1k_00846","YcjW",-11.3097765498219
"p1k_00740","YcjW",-11.5342771021118
"p1k_00904","YcjW",-11.3726499555114
"p1k_00253","YcjW",-11.704912993094
"p1k_00713","YcjW",-11.8566447165954
"p1k_00524","YcjW",-11.9466836809395
"p1k_01001","YcjW",-11.1638556774456
"p1k_00553","YcjW",-11.6597183374
"p1k_00049","YcjW",-11.3400874991133
"starve_series__t25_growth2","YcjW",-11.339145646896
"p1k_00654","YcjW",-11.5622727059294
"p1k_00671","YcjW",-11.5420780362662
"p1k_00963","YcjW",-11.4614559367636
"p1k_00686","YcjW",-11.3506912783152
"p1k_00244","YcjW",-11.7653296506393
"p1k_00138","YcjW",-11.6256853172279
"p1k_00816","YcjW",-11.5629948303186
"p1k_00629","YcjW",-11.5481945823505
"p1k_00164","YcjW",-11.7865107655748
"p1k_00683","YcjW",-11.6035926469763
"p1k_00757","YcjW",-11.8979250219905
"p1k_00410","YcjW",-11.629258090661
"p1k_00107","YcjW",-11.723423312778
"p1k_00426","YcjW",-11.3068385085087
"p1k_00428","YcjW",-10.9513625815268
"p1k_01035","YcjW",-11.3733060202528
"p1k_01005","YcjW",-11.4805917122738
"p1k_00742","YcjW",-11.5779734175475
"p1k_00803","YcjW",-11.6418145466763
"p1k_00399","YcjW",-11.7955492318016
"p1k_00333","YcjW",-11.858858522335
"p1k_00442","YcjW",-11.7593258496178
"p1k_00279","YcjW",-11.5140146505386
"p1k_00054","YcjW",-10.7497931532611
"p1k_00259","YcjW",-11.6734423768539
"p1k_00599","YcjW",-12.0630573921653
"p1k_00779","YcjW",-11.6117655608955
"p1k_00285","YcjW",-11.4977079550957
"p1k_00946","YcjW",-11.2238909914038
"p1k_00128","YcjW",-12.2407921522131
"p1k_00570","YcjW",-11.778574409831
"p1k_00993","YcjW",-11.317989674446
"p1k_00869","YcjW",-12.0633828298216
"p1k_01026","YcjW",-11.7213455039917
"p1k_00851","YcjW",-11.6373264377187
"p1k_00751","YcjW",-11.8616528780262
"p1k_00116","YcjW",-11.3338866075349
"p1k_00694","YcjW",-11.5010698597467
"p1k_00202","YcjW",-11.6131013729893
"p1k_00516","YcjW",-11.7756185364207
"p1k_00728","YcjW",-11.8166586766899
"p1k_00890","YcjW",-11.4011261600687
"starve_series__t18_starve","YcjW",-11.7420892063402
"p1k_00004","YcjW",-11.3956996002386
"p1k_00203","YcjW",-11.7059293261963
"p1k_00827","YcjW",-11.4096217875945
"p1k_01003","YcjW",-11.6680744966373
"p1k_00076","YcjW",-11.5973827521636
"p1k_00412","YcjW",-12.2323175532677
"p1k_00724","YcjW",-11.5933096833658
"p1k_00451","YcjW",-11.7830269230048
"p1k_00464","YcjW",-11.8919936544638
"p1k_00122","YcjW",-11.4490528671433
"p1k_00321","YcjW",-11.6081986922426
"p1k_00845","YcjW",-11.4336980047948
"p1k_00861","YcjW",-11.595377199947
"p1k_00040","YcjW",-11.5877702855463
"p1k_00224","YcjW",-11.5549661231921
"p1k_00600","YcjW",-11.7977970020688
"p1k_00736","YcjW",-11.548899326221
"p1k_00150","YcjW",-11.6137899168865
"p1k_00858","YcjW",-11.8849964646941
"p1k_01006","YcjW",-11.4554848945613
"p1k_00495","YcjW",-10.7527817682118
"p1k_00006","YcjW",-11.7695446168144
"p1k_00975","YcjW",-11.1608805305881
"p1k_00602","YcjW",-11.7772713165162
"p1k_00044","YcjW",-11.5206785530456
"p1k_00833","YcjW",-11.7189212136125
"p1k_00252","YcjW",-11.4386469940847
"p1k_00158","YcjW",-11.5265946102407
"p1k_00580","YcjW",-11.8332430651784
"p1k_00644","YcjW",-11.5028170831704
"p1k_00793","YcjW",-11.7781269167525
"p1k_00605","YcjW",-11.5919357236673
"p1k_01016","YcjW",-11.163374043437
"p1k_00050","YcjW",-11.6837707166018
"p1k_01009","YcjW",-11.5434374245814
"p1k_00649","YcjW",-11.5405051056603
"p1k_00009","YcjW",-11.6479511925958
"p1k_00863","YcjW",-11.6463054639881
"p1k_00470","YcjW",-10.6922372825668
"p1k_00146","YcjW",-11.5598610810044
"p1k_00670","YcjW",-11.5286772288586
"p1k_00862","YcjW",-11.6004225508597
"p1k_00642","YcjW",-11.5605159874408
"p1k_00248","YcjW",-11.6010322717166
"p1k_00764","YcjW",-11.5826627029825
"p1k_01021","YcjW",-11.3758471250033
"p1k_00036","YcjW",-11.3732378487454
"p1k_00737","YcjW",-11.4196999198665
"p1k_01055","YcjW",-11.2915702724301
"p1k_00098","YcjW",-11.1147985037674
"p1k_00825","YcjW",-9.34957401199439
"p1k_00992","YcjW",-11.2021603254471
"p1k_00536","YcjW",-11.8126262212468
"p1k_00772","YcjW",-11.6746586656031
"p1k_00628","YcjW",-11.6015353504698
"p1k_00921","YcjW",-11.3653801195361
"starve_series__t14_starve","YcjW",-11.6627353318575
"p1k_01033","YcjW",-11.5625581979891
"p1k_00296","YcjW",-11.6366592668444
"p1k_00365","YcjW",-12.7674146164661
"p1k_00716","YcjW",-11.397225570244
"p1k_00156","YcjW",-10.2107026305714
"p1k_01030","YcjW",-11.1616319113688
"p1k_00334","YcjW",-11.78054463131
"p1k_00075","YcjW",-11.6975864923012
"p1k_00461","YcjW",-10.7185107811712
"p1k_00514","YcjW",-12.0306305004873
"p1k_00015","YcjW",-11.5311924735442
"p1k_00230","YcjW",-11.6355857418265
"p1k_00817","YcjW",-11.6433964667553
"p1k_00952","YcjW",-11.1772967648792
"p1k_00020","YcjW",-11.4736554739097
"p1k_00190","YcjW",-11.6771512071032
"p1k_00612","YcjW",-11.8909745782134
"p1k_00115","YcjW",-11.2955745383788
"p1k_00756","YcjW",-11.9027206859125
"p1k_00374","YcjW",-12.3782838425238
"p1k_00688","YcjW",-11.5132649273701
"p1k_00029","YcjW",-11.6417499241165
"p1k_00526","YcjW",-11.9511194127544
"p1k_00341","YcjW",-11.6345481095361
"p1k_00420","YcjW",-9.85525183898068
"p1k_00747","YcjW",-11.8414446369581
"p1k_00267","YcjW",-11.592035349464
"p1k_00480","YcjW",-12.087509830939
"p1k_00973","YcjW",-11.287532573699
"p1k_00119","YcjW",-11.4232550264257
"p1k_00936","YcjW",-11.5152561973049
"p1k_00569","YcjW",-11.7966525084342
"p1k_00551","YcjW",-11.7452459729648
"p1k_00080","YcjW",-11.6231730863957
"p1k_00621","YcjW",-11.4640177094142
"p1k_00153","YcjW",-11.3974478078137
"p1k_00800","YcjW",-11.5627982469724
