"gene","iM","Val"
"b2421","Cysteine-1",-5
"b2421","Cysteine-2",-6.49606506995084
"b2762","Cysteine-1",-5
"b2762","Cysteine-2",-5.80999148174493
"b2422","Cysteine-1",-3
"b2422","Cysteine-2",-5.36587106901294
"b2763","Cysteine-1",-8
"b2763","Cysteine-2",-5.6289264567691
