"sample","gene","Val"
"p1k_00633","b2312",0.344350190669694
"p1k_00633","b0523",0.338976112642103
"p1k_00633","b4005",0.328038756524582
"p1k_00633","b2551",0.669665719790209
"p1k_00633","b2557",0.434955513491045
"p1k_00633","b1131",0.385403487658335
"p1k_00633","b4006",0.260681981027819
"p1k_00633","b0522",0.36600840942858
"p1k_00633","b2499",0.409419215139883
"p1k_00633","b2500",0.423528151689341
"p1k_00744","b2312",0.107111388681828
"p1k_00744","b0523",0.104847687623244
"p1k_00744","b4005",0.100318223613171
"p1k_00744","b2551",0.316489642129004
"p1k_00744","b2557",0.149530832140974
"p1k_00744","b1131",0.125285762935843
"p1k_00744","b4006",0.0745333231407214
"p1k_00744","b0522",0.116499566946804
"p1k_00744","b2499",0.136697856792238
"p1k_00744","b2500",0.143695277726368
"p1k_00186","b2312",0.364700652080216
"p1k_00186","b0523",0.359182964909121
"p1k_00186","b4005",0.347936799807185
"p1k_00186","b2551",0.689037167335421
"p1k_00186","b2557",0.456928902945717
"p1k_00186","b1131",0.406675257390673
"p1k_00186","b4006",0.278185766328059
"p1k_00186","b0522",0.386883556825916
"p1k_00186","b2499",0.431086763900501
"p1k_00186","b2500",0.445379281412268
"p1k_00244","b2312",0.480635949836043
"p1k_00244","b0523",0.474674787034294
"p1k_00244","b4005",0.462421948055572
"p1k_00244","b2551",0.781280862277787
"p1k_00244","b2557",0.575618430635773
"p1k_00244","b1131",0.524928701962413
"p1k_00244","b4006",0.383207926302017
"p1k_00244","b0522",0.504273231639349
"p1k_00244","b2499",0.549860208303884
"p1k_00244","b2500",0.564185450474925
"p1k_00577","b2312",0.323122011357059
"p1k_00577","b0523",0.317918587010281
"p1k_00577","b4005",0.30734476307936
"p1k_00577","b2551",0.648209973831694
"p1k_00577","b2557",0.411648661722176
"p1k_00577","b1131",0.363045853913472
"p1k_00577","b4006",0.242702397710278
"p1k_00577","b0522",0.344145883334076
"p1k_00577","b2499",0.386544630236276
"p1k_00577","b2500",0.4003997225903
"starve_series__t00_growth1","b2312",0.464037481049439
"starve_series__t00_growth1","b0523",0.458100601805223
"starve_series__t00_growth1","b4005",0.445912437594454
"starve_series__t00_growth1","b2551",0.769686582356609
"starve_series__t00_growth1","b2557",0.559272009654978
"starve_series__t00_growth1","b1131",0.508297640554032
"starve_series__t00_growth1","b4006",0.367592684128784
"starve_series__t00_growth1","b0522",0.487624877502631
"starve_series__t00_growth1","b2499",0.53332600598963
"starve_series__t00_growth1","b2500",0.547744650329072
"p1k_00223","b2312",0.330725548147882
"p1k_00223","b0523",0.32545855357772
"p1k_00223","b4005",0.314749675534343
"p1k_00223","b2551",0.656048912334064
"p1k_00223","b2557",0.420042636041021
"p1k_00223","b1131",0.37107382888032
"p1k_00223","b4006",0.249109995621017
"p1k_00223","b0522",0.351986879459608
"p1k_00223","b2499",0.394770177931603
"p1k_00223","b2500",0.408723666124673
"p1k_00253","b2312",0.328879506475253
"p1k_00253","b0523",0.32362769515937
"p1k_00253","b4005",0.312951110326187
"p1k_00253","b2551",0.654161866917001
"p1k_00253","b2557",0.418009424425201
"p1k_00253","b1131",0.369126785314617
"p1k_00253","b4006",0.247551012291405
"p1k_00253","b0522",0.350084238686317
"p1k_00253","b2499",0.392776448592843
"p1k_00253","b2500",0.406706821718596
"p1k_00319","b2312",0.415738425626054
"p1k_00319","b0523",0.409946835795415
"p1k_00319","b4005",0.398098649081786
"p1k_00319","b2551",0.733088390253786
"p1k_00319","b2557",0.510502072757817
"p1k_00319","b1131",0.459339986790238
"p1k_00319","b4006",0.323277153889624
"p1k_00319","b0522",0.43888112202675
"p1k_00319","b2499",0.484332218855653
"p1k_00319","b2500",0.498842166282841
"p1k_00405","b2312",0.545239347669859
"p1k_00405","b0523",0.53930895505802
"p1k_00405","b4005",0.527061630866181
"p1k_00405","b2551",0.822312610527726
"p1k_00405","b2557",0.637322223918022
"p1k_00405","b1131",0.588736876166209
"p1k_00405","b4006",0.445960486764896
"p1k_00405","b0522",0.56857558430494
"p1k_00405","b2499",0.612789849324324
"p1k_00405","b2500",0.626472860451198
"p1k_00500","b2312",0.0132991009423004
"p1k_00500","b0523",0.0129891944490541
"p1k_00500","b4005",0.0123732038052573
"p1k_00500","b2551",0.049452323095608
"p1k_00500","b2557",0.0193720174020474
"p1k_00500","b1131",0.0158380061927426
"p1k_00500","b4006",0.00896759419634652
"p1k_00500","b0522",0.0145991930050688
"p1k_00500","b2499",0.0174798912476587
"p1k_00500","b2500",0.0185054830939186
"p1k_00644","b2312",0.350215568948241
"p1k_00644","b0523",0.344798091793147
"p1k_00644","b4005",0.333767735328514
"p1k_00644","b2551",0.675364481527499
"p1k_00644","b2557",0.441325377808368
"p1k_00644","b1131",0.391550534908744
"p1k_00644","b4006",0.265699754870838
"p1k_00644","b0522",0.372033367500956
