"gene","iM","Val"
"b1818","Crp-2",-2.66064152340623
"b1818","DhaR",-8
"b1101","Crp-2",-3.80933967043508
"b1101","DhaR",-8
"b1817","Crp-2",-2.77022406703474
"b1817","DhaR",-5
"b1819","Crp-2",-2.65607076985647
"b1819","DhaR",-5
