"gene","iM","Val"
"b1817","DhaR",-4.98078024645085
"b1817","Crp-2",-4
"b1819","DhaR",-4.95133868794457
"b1819","Crp-2",-4
"b1101","DhaR",-6.19641586055298
"b1101","Crp-2",-3
"b1820","DhaR",-5.45573568695626
"b1820","Crp-2",-4
"b1818","DhaR",-4.99021268143435
"b1818","Crp-2",-5
