"gene","iM","Val"
"b2290","Lrp",-6.83601239138129
"b0078","Lrp",-6.43385107938088
"b3458","Lrp",-6.55695954945494
"b3457","Lrp",-6.79480264114474
"b1603","Lrp",1.6140682509194
"b0077","Lrp",-6.51392592134747
