"sample","iM","Val"
"p1k_00766","Lrp",-6.39521257130345
"p1k_00444","Lrp",-6.23363529023595
"p1k_00647","Lrp",-5.65373049150064
"p1k_01032","Lrp",-6.11185150333779
"p1k_00884","Lrp",-10.9222852353859
"p1k_00067","Lrp",-4.11952318094038
"p1k_00200","Lrp",-6.00232749475303
"p1k_00464","Lrp",-3.87955167136376
"p1k_00253","Lrp",-5.60192894831799
"p1k_00707","Lrp",-5.97754778473343
"p1k_00546","Lrp",-5.67260903257767
"starve_series__t22_growth2","Lrp",-5.53023068681181
"p1k_01025","Lrp",-6.03122535926693
"p1k_00145","Lrp",-5.33729730538666
"p1k_01007","Lrp",-6.0109398105577
"p1k_00848","Lrp",-6.33104085567879
"p1k_00980","Lrp",-5.64322352715885
"p1k_00265","Lrp",-6.39500733269641
"p1k_00872","Lrp",-6.06695230263641
"p1k_00088","Lrp",-6.55145890788511
"p1k_00285","Lrp",-6.27070828904637
"p1k_00351","Lrp",-6.53479516612726
"p1k_00561","Lrp",-5.76756442661813
"p1k_00836","Lrp",-6.30401027305878
"p1k_00667","Lrp",-5.96535230685813
"p1k_00277","Lrp",-6.05337167248941
"starve_series__t21_growth2","Lrp",-5.30930539949051
"p1k_00390","Lrp",-5.92017840331354
"p1k_00187","Lrp",-5.93160109855457
"p1k_01024","Lrp",-6.0331115962343
"p1k_00752","Lrp",-6.29905343938164
"p1k_00330","Lrp",-9.36785444509863
"p1k_00362","Lrp",-4.16633742638867
"p1k_00025","Lrp",-5.99578782820994
"p1k_01009","Lrp",-6.03556184901866
"p1k_00349","Lrp",-6.5408866436717
"p1k_00014","Lrp",-6.10231253898844
"p1k_00287","Lrp",-6.1287897236328
"p1k_01026","Lrp",-6.02701260930709
"starve_series__t01_starve","Lrp",-5.83120694213159
"p1k_00188","Lrp",-5.73635406649018
"p1k_00101","Lrp",-6.01336092240392
"p1k_00989","Lrp",-6.00595672528612
"p1k_00062","Lrp",-5.99242859833792
"p1k_00137","Lrp",-5.86105998107576
"p1k_00699","Lrp",-6.13332723227171
"p1k_01050","Lrp",-6.40275086779457
"p1k_00584","Lrp",-5.69703692265349
"starve_series__t05_starve","Lrp",-3.61320740102938
"p1k_00886","Lrp",-11.4004695471955
"p1k_00107","Lrp",-6.10037679060368
"p1k_00024","Lrp",-5.92715741420716
"p1k_00915","Lrp",-6.15381986746956
"p1k_00961","Lrp",-5.99737673963969
"p1k_00614","Lrp",-6.35004027360934
"p1k_00355","Lrp",-10.0411564389546
"p1k_00160","Lrp",-6.16525417853273
"p1k_00224","Lrp",-5.90476305470056
"p1k_00027","Lrp",-5.78338684947749
"p1k_00775","Lrp",-5.94357433380327
"p1k_00081","Lrp",-6.05045033066223
"p1k_00518","Lrp",-5.76758669558234
"p1k_00396","Lrp",-5.69858561820585
"p1k_00260","Lrp",-6.08031347326597
"p1k_00660","Lrp",-6.08996978760604
"p1k_00326","Lrp",-6.42446137637243
"p1k_00399","Lrp",-5.74101501516454
"p1k_00730","Lrp",-6.24442002977866
"p1k_00308","Lrp",-6.03829575679266
"p1k_00502","Lrp",-6.03791577276265
"p1k_00899","Lrp",-6.26458550894158
"p1k_01035","Lrp",-5.7762600338084
"p1k_00776","Lrp",-5.90759243180925
"p1k_00853","Lrp",-6.40345486298054
"p1k_00774","Lrp",-5.71128962940247
"p1k_00022","Lrp",-9.84357026337825
"p1k_00495","Lrp",-4.16569603892908
"p1k_00141","Lrp",-5.65691968362598
"starve_series__t07_starve","Lrp",-3.58243868630969
"p1k_00135","Lrp",-5.94714549660803
"p1k_00295","Lrp",-6.22999954423244
"p1k_00093","Lrp",-5.99283652373376
"p1k_00103","Lrp",-4.43679195457968
"p1k_00703","Lrp",-5.75953919756398
"p1k_00479","Lrp",-5.44669821498149
"p1k_00100","Lrp",-6.50910627827245
"p1k_01053","Lrp",-5.79121119132277
"p1k_00344","Lrp",-6.48940656870392
"p1k_01011","Lrp",-6.21849215849431
"p1k_00541","Lrp",-5.51553010316322
"p1k_00953","Lrp",-5.94774274056308
"p1k_00488","Lrp",-4.27079204495718
"p1k_00678","Lrp",-5.93928005879662
"p1k_00744","Lrp",-5.54871902664148
"p1k_00334","Lrp",-6.91917035331704
"p1k_00303","Lrp",-5.82803891131957
"p1k_00133","Lrp",-6.0189882166406
"p1k_00367","Lrp",-4.04134681299252
"p1k_00076","Lrp",-6.05254521327707
"p1k_00123","Lrp",-6.42798267242393
"p1k_00869","Lrp",-6.04339381823275
"p1k_00940","Lrp",-5.83061420131413
"p1k_00861","Lrp",-6.51819617938032
"p1k_00340","Lrp",-6.11065892084199
"p1k_00443","Lrp",-6.28636766520544
"p1k_00645","Lrp",-5.90466585456965
"p1k_00039","Lrp",-6.03505811633718
"p1k_01002","Lrp",-6.1041354243757
