"gene","iM","Val"
"b2058","Capsule",-3.13055616613781
"b2061","Capsule",-3.13469020261468
"b4028","Capsule",-3.21415524851862
"b4029","Capsule",-3.58893552443872
"b2060","Capsule",-3.30710342340897
"b2062","Capsule",-2.78291945807552
