"sample","iM","Val"
"p1k_00486","Crp-2",-5
"p1k_00486","DhaR",-5.8408418046549
"p1k_00331","Crp-2",-8
"p1k_00331","DhaR",-6.39583727644593
"p1k_00954","Crp-2",-4
"p1k_00954","DhaR",-5.08839440196748
"p1k_00567","Crp-2",-7
"p1k_00567","DhaR",-16.1228229677537
"p1k_00435","Crp-2",-8
"p1k_00435","DhaR",-4.73213195260534
"p1k_00154","Crp-2",-9
"p1k_00154","DhaR",-17.4525938290096
"p1k_00054","Crp-2",-5
"p1k_00054","DhaR",-4.94211222400273
"p1k_00885","Crp-2",-4
"p1k_00885","DhaR",-5.82773278864216
"p1k_00084","Crp-2",-9
"p1k_00084","DhaR",-3.75898962941693
"p1k_00377","Crp-2",-7
"p1k_00377","DhaR",-4.89437933818554
"p1k_00649","Crp-2",-6
"p1k_00649","DhaR",-4.35553676954798
"p1k_00201","Crp-2",-10
"p1k_00201","DhaR",-5.09212962118038
"starve_series__t16_starve","Crp-2",-3
"starve_series__t16_starve","DhaR",-17.4525938290096
"p1k_00694","Crp-2",-4
"p1k_00694","DhaR",-4.23162054075297
"p1k_01031","Crp-2",-6
"p1k_01031","DhaR",-3.67511836043048
"p1k_00452","Crp-2",-9
"p1k_00452","DhaR",-5.8096372457484
"p1k_00558","Crp-2",-10
"p1k_00558","DhaR",-6.91322842808858
"p1k_00809","Crp-2",-7
"p1k_00809","DhaR",-17.4409359616563
"p1k_00409","Crp-2",-5
"p1k_00409","DhaR",-5.03287285167693
"p1k_00442","Crp-2",-6
"p1k_00442","DhaR",-12.6994944450794
"p1k_00515","Crp-2",-5
"p1k_00515","DhaR",-13.4737229129474
"p1k_00374","Crp-2",-9
"p1k_00374","DhaR",-4.52026388264591
"starve_series__t08_starve","Crp-2",-7
"starve_series__t08_starve","DhaR",-17.4525938290096
"p1k_00389","Crp-2",-8
"p1k_00389","DhaR",-4.97573673502848
"p1k_00453","Crp-2",-5
"p1k_00453","DhaR",-11.6673814685974
"p1k_00179","Crp-2",-10
"p1k_00179","DhaR",-3.596746263851
"p1k_00006","Crp-2",-5
"p1k_00006","DhaR",-17.4525938290096
"p1k_00491","Crp-2",-8
"p1k_00491","DhaR",-3.78806838872432
"p1k_00715","Crp-2",-3
"p1k_00715","DhaR",-6.32867793074655
"p1k_00267","Crp-2",-6
"p1k_00267","DhaR",-5.04623692639354
"p1k_00536","Crp-2",-6
"p1k_00536","DhaR",-4.70582945268883
"p1k_00623","Crp-2",-8
"p1k_00623","DhaR",-4.47388569909964
"p1k_00194","Crp-2",-3
"p1k_00194","DhaR",-5.3164133024638
"p1k_00512","Crp-2",-9
"p1k_00512","DhaR",-5.04575463393539
"p1k_00181","Crp-2",-7
"p1k_00181","DhaR",-3.66658016419004
"p1k_00578","Crp-2",-10
"p1k_00578","DhaR",-4.922683763578
"p1k_01048","Crp-2",-3
"p1k_01048","DhaR",-4.42752405139595
"p1k_00471","Crp-2",-5
"p1k_00471","DhaR",-3.87960814597742
"p1k_00282","Crp-2",-8
"p1k_00282","DhaR",-5.71941576618541
"p1k_00493","Crp-2",-4
"p1k_00493","DhaR",-5.02653500378143
"p1k_00017","Crp-2",-9
"p1k_00017","DhaR",-5.0665840367141
"p1k_00868","Crp-2",-9
"p1k_00868","DhaR",-4.75691229576072
"p1k_00968","Crp-2",-10
"p1k_00968","DhaR",-3.7420364884795
"p1k_00398","Crp-2",-3
"p1k_00398","DhaR",-17.4525938290096
"p1k_00235","Crp-2",-4
"p1k_00235","DhaR",-3.69647888642748
"p1k_01045","Crp-2",-7
"p1k_01045","DhaR",-3.73774458976869
"p1k_00475","Crp-2",-8
"p1k_00475","DhaR",-5.15164203529513
"p1k_00791","Crp-2",-4
"p1k_00791","DhaR",-4.73020741067157
"p1k_00369","Crp-2",-9
"p1k_00369","DhaR",-5.2818686568999
"p1k_00375","Crp-2",-9
"p1k_00375","DhaR",-4.97246969217047
"p1k_00381","Crp-2",-4
"p1k_00381","DhaR",-5.44516186759535
"p1k_00866","Crp-2",-7
"p1k_00866","DhaR",-4.528348562539
"p1k_01003","Crp-2",-10
"p1k_01003","DhaR",-4.91844219072185
"p1k_00216","Crp-2",-4
"p1k_00216","DhaR",-5.24315213330403
"p1k_00414","Crp-2",-7
"p1k_00414","DhaR",-4.80496955049605
"p1k_00242","Crp-2",-10
"p1k_00242","DhaR",-3.80829921669251
"p1k_00775","Crp-2",-5
"p1k_00775","DhaR",-17.4525938290096
"p1k_00495","Crp-2",-3
"p1k_00495","DhaR",-3.80158058907738
"p1k_00703","Crp-2",-3
"p1k_00703","DhaR",-4.29084409868417
"p1k_00747","Crp-2",-9
"p1k_00747","DhaR",-6.05750512633805
"p1k_00678","Crp-2",-4
"p1k_00678","DhaR",-4.00880874712847
"p1k_00796","Crp-2",-4
"p1k_00796","DhaR",-4.97010841756605
"p1k_00588","Crp-2",-7
"p1k_00588","DhaR",-17.4525938290096
"p1k_00272","Crp-2",-8
"p1k_00272","DhaR",-4.67100399843556
"p1k_00784","Crp-2",-3
"p1k_00784","DhaR",-17.4525938290096
"p1k_00064","Crp-2",-10
"p1k_00064","DhaR",-4.82517701419753
"p1k_00345","Crp-2",-4
"p1k_00345","DhaR",-5.14146849255598
"p1k_00317","Crp-2",-3
"p1k_00317","DhaR",-17.4525938290096
"p1k_00203","Crp-2",-10
"p1k_00203","DhaR",-5.21475992527542
"p1k_00929","Crp-2",-4
"p1k_00929","DhaR",-17.4525938290096
"p1k_00867","Crp-2",-3
"p1k_00867","DhaR",-4.64470739575955
"p1k_00504","Crp-2",-4
"p1k_00504","DhaR",-12.9742710005612
"p1k_00279","Crp-2",-7
"p1k_00279","DhaR",-3.61490880329311
"p1k_00994","Crp-2",-5
"p1k_00994","DhaR",-3.74476941274621
"p1k_00368","Crp-2",-5
"p1k_00368","DhaR",-4.55812898340666
"p1k_00726","Crp-2",-5
"p1k_00726","DhaR",-5.23796642674589
"p1k_00974","Crp-2",-10
"p1k_00974","DhaR",-4.3720378974876
"p1k_00120","Crp-2",-8
"p1k_00120","DhaR",-4.76438960176551
"p1k_00506","Crp-2",-10
"p1k_00506","DhaR",-6.37651986596056
"p1k_00786","Crp-2",-6
"p1k_00786","DhaR",-5.13465816874808
"p1k_01037","Crp-2",-6
"p1k_01037","DhaR",-3.73176905641168
"p1k_00191","Crp-2",-9
"p1k_00191","DhaR",-17.3702327144821
"p1k_00730","Crp-2",-9
"p1k_00730","DhaR",-4.95616986285644
"p1k_00755","Crp-2",-6
"p1k_00755","DhaR",-6.31163560886205
"p1k_00419","Crp-2",-7
"p1k_00419","DhaR",-17.4525938290096
"p1k_00451","Crp-2",-3
"p1k_00451","DhaR",-6.6307273975603
"p1k_00826","Crp-2",-7
"p1k_00826","DhaR",-5.28574756138154
"p1k_00065","Crp-2",-6
"p1k_00065","DhaR",-4.90279389102438
