,TF,gene_name,effectors,filter_outliers_less_than_X_corr_to_rest,cAct_no_effector_form,cAct_multi_effector_binding,cAct_multi_co_effector_binding,cInh_no_effector_form,cInh_multi_effector_binding,cInh_multi_co_effector_binding,kd_inh_metab_up,kd_inh_metab_lo,kd_act_metab_up,kd_act_metab_lo
Cra,cra,b0080,"['FructoseN/A1,6N/ABisphosphate']",0.3,0,1,0,0,1,0,0.254328,2.83e-07,0.254328,2.83e-07
