,b1101,b1817,b1818,b1819
p1k_00646,0.3060881073389541,0.6076915629128196,0.5694614731572057,0.6568105160094403
p1k_00335,1.4989344561564872,0.9132908654948888,0.808250024950681,0.9932832973523072
p1k_00455,0.0329695071263462,3.572425647546575,2.324738133111918,2.4980633540794503
p1k_00366,0.9123364611080588,1.1882106090949984,0.7457693769611035,0.7346768319330518
p1k_00032,0.2970781853267717,0.6105523388972102,0.4969987788041241,0.5693773663795454
p1k_00303,2.163419305602079,6.00724837666272,4.234580615602344,3.971128584912014
p1k_00576,0.5424944969187189,0.6473045352206039,0.5581214155938974,0.6153277910900722
p1k_00813,0.7958087374157519,0.8911350966932373,0.7572373760092381,1.0078841600835915
p1k_00901,0.5351108026657776,1.2653461109927475,0.7517610574773776,0.657803099253136
p1k_00023,0.3052369072333959,0.9981494711985808,0.8820900916120219,0.9353521191950108
p1k_00685,0.1997696002234194,0.4317179510062641,0.422619664625532,0.5013831283141463
p1k_00305,2.3669551342879926,6.691465659673316,4.82948413590727,4.213030838023392
p1k_00742,0.6523877528591799,0.735304124250639,0.7167949115462523,0.9424148202315024
p1k_01018,0.5186744252229863,1.0778419012242029,1.0356439250970453,1.0781601419555702
p1k_00310,2.070746571495134,3.493335546387631,3.005066558088585,3.104841444590188
p1k_01046,0.441284708057804,1.4062039476589352,1.3911570348887108,1.020636060274245
p1k_00578,0.6629217575493642,0.5866724198698724,0.5881370798406074,0.6863450491179424
p1k_00552,0.7787723096382023,1.6892690844483302,1.1510682776377508,1.6392349041215994
p1k_00777,0.9974086154986092,0.749540461198811,0.7271745659263713,0.99230608323751
p1k_00816,0.6359468924322079,0.9977892007510863,0.7372293149067239,0.9897728191536176
starve_series__t25_growth2,0.7264986335337864,0.4159143851112082,0.3341763299127718,0.3590271065712697
p1k_00678,0.1968764461603159,0.6483762459257246,0.5454958428047263,0.5701235472408756
p1k_00057,0.1923567892905733,0.8940784823018395,0.6572001305564406,0.6846905538861048
p1k_00291,0.5778792236109184,0.8963175169656549,0.8053134924329818,0.8689084001239136
starve_series__t14_starve,1.0542108190998631,3.4705036208732767,3.1579020131126607,4.600791692904654
p1k_00829,0.8051209924035688,0.858335270042027,0.601002686078135,0.7439263123199921
p1k_00844,0.886454235126258,0.2299592196030307,0.3122678704931975,0.3443332416515312
p1k_00555,1.9373743281745912,2.120565793137175,1.5452368599296282,1.9802752543434137
p1k_00837,0.4217759758714184,2.755890486795788,1.8733099370013,2.4207723995507275
p1k_00229,1.574285204974924,4.715199573239612,3.731170597706063,3.390979272834618
p1k_00959,0.5880837620108517,0.9057883856463512,0.8966321317765069,0.8559491936597908
p1k_00232,1.6466034226420614,5.355161094770678,4.394083620906587,3.971387252957536
p1k_00018,0.7546789974528622,0.8801955530274478,0.7448183944243122,0.8034528098629848
p1k_00587,1.1926582619769996,1.8183425821882933,1.1012991516969808,1.1013342783780882
p1k_00847,0.528961492793179,0.2271325253849585,0.2762165934087645,0.3027564660963114
p1k_00667,0.1984752599555004,1.0347660492631543,0.7186065248560156,0.7646391314181672
p1k_01025,0.5539658900980734,1.1262951432356425,0.9622421605573978,0.7482625774787971
p1k_00791,0.4526222806050787,0.2910190250626568,0.1842355563697507,0.236708610083446
p1k_00217,1.5971221320873656,7.759993129028951,6.579639246772385,7.496670359767139
p1k_00572,1.5281459513582003,2.1461601776872894,1.4054995433661426,1.7675388629758944
p1k_00580,0.8368411035362371,0.5880404278332174,0.5075162959641364,0.5136201676142189
p1k_00763,0.0336191717347318,0.7629381117839974,0.724205586060475,0.9479612532129774
p1k_00798,1.1360733462801922,1.6989041890859915,1.058931686059788,1.2746697479007176
p1k_00044,1.2542524011405891,1.3344632560918317,1.0574752663111309,0.9842593346598568
p1k_00855,0.0623150433580468,0.1396263666930796,0.0827864885960203,0.1271296076345164
p1k_00755,0.763623651111952,0.7616948260049909,0.7022621523943982,0.9525324143702596
p1k_00121,0.1233568348005641,0.1889379037592242,0.2049475470436508,0.2250777963783164
p1k_00004,0.2896808045622501,0.3441094993016156,0.3487449808775017,0.3989149184941054
p1k_00080,0.8128610415323705,0.6608492824392261,0.9025643028295142,0.8730685522356078
p1k_00072,1.000963161798841,0.9750751147301152,0.987390017063609,0.9835022028697664
p1k_00285,0.8492034220374739,0.9966164132243404,0.8998119450451183,0.9702918595139816
p1k_00421,1.2209964028159663,0.8169910952538667,0.6929821876250566,0.7822552125525827
p1k_00887,0.3817401623452559,0.4906804432127832,0.4058934820082958,0.7654144645090388
p1k_00301,1.8430512771319152,3.3216066910992006,2.411148211391506,2.1063973273938634
p1k_00591,1.327853136279879,1.8605165772881185,1.1744089940354154,1.2993307270278336
p1k_00109,0.1347911663944923,0.3477200954833048,0.3754725152973184,0.366124865696051
p1k_00994,0.4148142076173748,4.776534563723631,4.185692837969884,3.3640215366008324
p1k_00069,0.9445711715435592,1.064542806207638,0.9520933634245066,0.9830099931495662
p1k_00210,1.1655866186850328,2.844295081159076,1.9387263401620063,1.8707570293010607
p1k_00483,0.2598528196832494,2.982132179916033,1.8967924757231165,2.042938304199553
starve_series__t07_starve,0.7063754538079439,2.715289782542984,2.445119069695229,3.11863428298187
p1k_00081,0.7939402352138153,0.6638921433988478,0.5554998079685621,0.615887731054769
p1k_00033,0.174460175596857,0.2346129003127953,0.2395680342243735,0.2418601976303341
p1k_00242,0.2055893705679723,0.7939401592700134,0.6395671580302441,0.7888730750298193
p1k_00497,0.0619010485554587,2.8738778531015248,2.0686314202967613,2.383810420802533
p1k_00905,1.8265189936664064,4.985937852364351,2.0706804835010173,1.9689866614155096
p1k_00274,1.2181072981344685,0.911866509438898,1.1764005134383717,1.016912221452419
p1k_00550,0.9257683204886136,1.9988405277040835,1.2162786089022504,1.2800565627469982
p1k_00148,1.682356030645414,2.2987048767235927,2.3037309324684982,2.352478073112804
p1k_00437,0.7873660788252169,0.507774046317319,0.3943678945628163,0.4890966807549807
p1k_00374,0.2503573170547485,0.0544035009364031,0.0376081707744643,0.04494403315276
p1k_00444,0.6516295199275398,1.233455335217405,0.9605859897639591,1.126461277281685
p1k_00782,1.0852858051694836,0.5538699047460346,0.5621227537539444,0.776737422781881
p1k_00254,0.1005073973598022,0.3428017177969878,0.2402978477489832,0.3123144411530242
p1k_00209,1.0493209175809426,2.468877705252241,1.3969091654467605,1.1887489749001958
p1k_00316,1.289115008860645,2.967526688855711,2.204948370409612,2.2656750118557305
p1k_00163,1.2059940839000285,0.933541881072951,0.8317610588519957,0.8543571985242111
p1k_00065,0.1720501943649805,0.4016611867530084,0.3398894949633697,0.3256635888790631
p1k_00447,0.6639821615654704,1.3823428742271984,1.0059287914331692,1.114870432949821
p1k_00115,0.0746093475315186,0.1931733586677961,0.2026293444337174,0.2077166472026537
p1k_00556,0.3861686574748547,0.4989524607642187,0.4493132942610798,0.7284642547167048
p1k_00817,0.9250924146960882,1.3468714736747658,0.9406880354359684,1.264919393794393
p1k_00835,0.4505976132181518,0.2360414859497446,0.1581158084161573,0.160261797667077
p1k_00738,0.5327633098702839,0.6935403020565704,0.7277248131166556,0.9674403761036912
p1k_00902,1.0355244170670128,4.119091823462047,1.5547710694984094,1.4319698843541686
p1k_00480,0.5388868513435787,0.6014841363003185,0.7661753287072287,0.9087677241374532
p1k_00557,0.3250199950987985,0.4700516000954367,0.3844990433986437,0.6859234919607546
p1k_00392,0.298069961550376,0.2968862563882794,0.3382615440842383,0.4230994534006371
p1k_00505,0.7441632526748517,0.6997005103288381,0.8422786322630792,1.2205820599288255
p1k_00459,0.3420481753206298,0.791762864307518,0.5510194632304316,0.7135733768627126
p1k_00638,0.2313568995721395,0.577346556795186,0.5244427504044454,0.5564574523243422
p1k_00321,0.909756431303505,1.3910555247506804,1.10642440633839,1.3801188670755846
p1k_00473,0.2623711234724143,0.6684966853307112,0.5575533514147737,0.6334292229279896
p1k_00656,0.183205639655714,0.4524450371778518,0.4067934974025213,0.4271262145107831
p1k_01019,0.4928275849476414,1.29971921245148,1.2042946136656696,0.9074207521132092
p1k_00885,0.8645150119804262,1.1619022640198384,1.054366063162281,1.4136312998617804
p1k_00470,0.1034359613826632,2.2840036797130376,1.6911563731109147,1.942588095916838
p1k_01049,1.401284340488253,6.722427090893762,5.783822192136417,4.715576347852431
p1k_00182,0.1523238203746953,0.3082240441313864,0.2785097766269772,0.300717056044453
p1k_00308,0.5510811984969007,0.7188272419886544,0.7248839861498289,0.8027980614046947
p1k_00821,0.1289302344186408,0.318365319200873,0.5247954530195869,0.1074772044562473
p1k_00087,0.1003909033905571,0.9101343163164074,0.8485303819236261,0.8475738809180955
p1k_00341,1.003188433880804,1.598909487769269,1.2045226997140088,1.4099571799513204
p1k_00345,0.7593425018821011,2.206377232590297,1.6799091980614351,2.2924828101161894
p1k_00992,0.4629185883132239,4.313470546649318,3.803988130117363,3.094337641902543
p1k_00340,0.8278187265151785,0.5599365397066635,0.5297842553404863,0.676071182607821
p1k_00609,1.4007304237769485,0.2390226740451055,0.4627041558929812,0.5885553070319036
