"gene","iM","Val"
"b2762","Cysteine-2",-8
"b2762","Cysteine-1",-6.73621101352937
"b2763","Cysteine-2",-10
"b2763","Cysteine-1",-6.62960263120133
"b2422","Cysteine-2",-8
"b2422","Cysteine-1",-6.62211751234594
"b2421","Cysteine-2",-9
"b2421","Cysteine-1",-7.21551495955419
