"gene","iM","Val"
"b2762","Cysteine-2",-5.55162417344663
"b2762","Cysteine-1",-8
"b2763","Cysteine-2",-5.39667090449771
"b2763","Cysteine-1",-8
"b2422","Cysteine-2",-5.11551020634922
"b2422","Cysteine-1",-5
"b2421","Cysteine-2",-6.23016295173219
"b2421","Cysteine-1",-5
