"gene","iM","Val"
"b1818","Crp-2",-2.6708940486082
"b1818","DhaR",-8
"b1101","Crp-2",-3.8175972107627
"b1101","DhaR",-8
"b1817","Crp-2",-2.78924503383524
"b1817","DhaR",-5
"b1819","Crp-2",-2.64988282317212
"b1819","DhaR",-5
