"sample","iM","Val"
"starve_series__t23_growth2","Lysine/T2SS",-4
"p1k_00077","Lysine/T2SS",-6
"p1k_00679","Lysine/T2SS",-7
"p1k_00467","Lysine/T2SS",-9
"p1k_00579","Lysine/T2SS",-4
"p1k_00215","Lysine/T2SS",-7
"p1k_00358","Lysine/T2SS",-4
"p1k_00568","Lysine/T2SS",-5
"p1k_00408","Lysine/T2SS",-7
"p1k_00581","Lysine/T2SS",-5
"starve_series__t04_starve","Lysine/T2SS",-4
"p1k_00362","Lysine/T2SS",-3
"p1k_00327","Lysine/T2SS",-10
"p1k_00505","Lysine/T2SS",-6
"p1k_00610","Lysine/T2SS",-4
"p1k_00651","Lysine/T2SS",-10
"p1k_00566","Lysine/T2SS",-6
"p1k_00799","Lysine/T2SS",-4
"p1k_00461","Lysine/T2SS",-4
"p1k_00909","Lysine/T2SS",-5
"p1k_00980","Lysine/T2SS",-10
"p1k_00937","Lysine/T2SS",-3
"p1k_00488","Lysine/T2SS",-10
"p1k_00078","Lysine/T2SS",-6
"p1k_00312","Lysine/T2SS",-8
"p1k_00458","Lysine/T2SS",-7
"p1k_00338","Lysine/T2SS",-5
"p1k_00223","Lysine/T2SS",-5
"p1k_00750","Lysine/T2SS",-8
"p1k_00628","Lysine/T2SS",-6
"p1k_00902","Lysine/T2SS",-3
"p1k_00963","Lysine/T2SS",-6
"p1k_00001","Lysine/T2SS",-7
"p1k_00730","Lysine/T2SS",-7
"p1k_00331","Lysine/T2SS",-10
"p1k_00079","Lysine/T2SS",-4
"p1k_00124","Lysine/T2SS",-3
"p1k_00173","Lysine/T2SS",-10
"starve_series__t01_starve","Lysine/T2SS",-7
"p1k_00639","Lysine/T2SS",-7
"p1k_00374","Lysine/T2SS",-7
"p1k_01011","Lysine/T2SS",-5
"p1k_01031","Lysine/T2SS",-3
"p1k_00011","Lysine/T2SS",-6
"p1k_00345","Lysine/T2SS",-3
"p1k_00313","Lysine/T2SS",-6
"p1k_00522","Lysine/T2SS",-3
"p1k_00263","Lysine/T2SS",-5
"p1k_00638","Lysine/T2SS",-6
"p1k_00037","Lysine/T2SS",-8
"p1k_00513","Lysine/T2SS",-5
"p1k_00995","Lysine/T2SS",-4
"p1k_00308","Lysine/T2SS",-9
"p1k_00927","Lysine/T2SS",-6
"p1k_00129","Lysine/T2SS",-5
"p1k_00307","Lysine/T2SS",-10
"p1k_00465","Lysine/T2SS",-5
"p1k_00165","Lysine/T2SS",-5
"p1k_00823","Lysine/T2SS",-9
"p1k_00026","Lysine/T2SS",-3
"p1k_00239","Lysine/T2SS",-6
"p1k_00043","Lysine/T2SS",-3
"p1k_00619","Lysine/T2SS",-4
"p1k_00027","Lysine/T2SS",-6
"p1k_00088","Lysine/T2SS",-5
"p1k_00883","Lysine/T2SS",-3
"p1k_00634","Lysine/T2SS",-3
"p1k_00304","Lysine/T2SS",-7
"p1k_00877","Lysine/T2SS",-8
"p1k_00410","Lysine/T2SS",-10
"p1k_00818","Lysine/T2SS",-10
"p1k_00334","Lysine/T2SS",-5
"p1k_01009","Lysine/T2SS",-10
"p1k_00606","Lysine/T2SS",-4
"p1k_00717","Lysine/T2SS",-10
"p1k_01020","Lysine/T2SS",-5
"p1k_00317","Lysine/T2SS",-8
"p1k_00167","Lysine/T2SS",-9
"p1k_00260","Lysine/T2SS",-7
"p1k_00131","Lysine/T2SS",-5
"p1k_00376","Lysine/T2SS",-4
"p1k_00101","Lysine/T2SS",-4
"p1k_00573","Lysine/T2SS",-3
"p1k_00916","Lysine/T2SS",-4
"p1k_00142","Lysine/T2SS",-4
"p1k_00262","Lysine/T2SS",-4
"p1k_00153","Lysine/T2SS",-4
"p1k_00444","Lysine/T2SS",-3
"p1k_00414","Lysine/T2SS",-10
"p1k_00728","Lysine/T2SS",-3
"p1k_00624","Lysine/T2SS",-3
"p1k_00718","Lysine/T2SS",-6
"p1k_00185","Lysine/T2SS",-8
"p1k_00409","Lysine/T2SS",-4
"p1k_00424","Lysine/T2SS",-3
"p1k_01003","Lysine/T2SS",-4
"p1k_00873","Lysine/T2SS",-4
"p1k_00525","Lysine/T2SS",-3
"p1k_00933","Lysine/T2SS",-6
"p1k_00281","Lysine/T2SS",-8
"p1k_00982","Lysine/T2SS",-5
"p1k_00123","Lysine/T2SS",-3
"p1k_01023","Lysine/T2SS",-9
"p1k_00742","Lysine/T2SS",-5
"p1k_00743","Lysine/T2SS",-6
"p1k_00062","Lysine/T2SS",-3
"p1k_00089","Lysine/T2SS",-5
"p1k_00121","Lysine/T2SS",-6
"p1k_00552","Lysine/T2SS",-8
"p1k_00113","Lysine/T2SS",-4
"p1k_00558","Lysine/T2SS",-10
"p1k_00186","Lysine/T2SS",-7
"p1k_00296","Lysine/T2SS",-5
"p1k_00720","Lysine/T2SS",-8
"p1k_00896","Lysine/T2SS",-9
"p1k_00187","Lysine/T2SS",-8
"p1k_00413","Lysine/T2SS",-4
"p1k_00777","Lysine/T2SS",-10
"p1k_00831","Lysine/T2SS",-8
"p1k_00258","Lysine/T2SS",-8
"p1k_00712","Lysine/T2SS",-9
"p1k_00332","Lysine/T2SS",-3
"p1k_00425","Lysine/T2SS",-7
"p1k_00598","Lysine/T2SS",-3
"p1k_00099","Lysine/T2SS",-3
"p1k_00475","Lysine/T2SS",-5
"p1k_00205","Lysine/T2SS",-6
"p1k_00820","Lysine/T2SS",-10
"p1k_00940","Lysine/T2SS",-4
"p1k_00333","Lysine/T2SS",-10
"p1k_00368","Lysine/T2SS",-6
"p1k_00876","Lysine/T2SS",-6
"p1k_00672","Lysine/T2SS",-8
"p1k_00179","Lysine/T2SS",-3
"p1k_00065","Lysine/T2SS",-10
"p1k_00183","Lysine/T2SS",-9
"p1k_00492","Lysine/T2SS",-3
"p1k_00280","Lysine/T2SS",-3
"p1k_00141","Lysine/T2SS",-5
"p1k_00527","Lysine/T2SS",-8
"p1k_00953","Lysine/T2SS",-10
"p1k_01055","Lysine/T2SS",-5
"p1k_01047","Lysine/T2SS",-8
"p1k_00605","Lysine/T2SS",-8
"p1k_00975","Lysine/T2SS",-5
"p1k_00998","Lysine/T2SS",-10
"p1k_00036","Lysine/T2SS",-10
"p1k_01002","Lysine/T2SS",-8
"p1k_00016","Lysine/T2SS",-10
"p1k_00836","Lysine/T2SS",-7
"p1k_00487","Lysine/T2SS",-9
"p1k_00611","Lysine/T2SS",-3
"p1k_00965","Lysine/T2SS",-3
"p1k_00044","Lysine/T2SS",-10
"p1k_00744","Lysine/T2SS",-10
"p1k_00990","Lysine/T2SS",-5
"p1k_00716","Lysine/T2SS",-4
"p1k_00426","Lysine/T2SS",-7
"p1k_00848","Lysine/T2SS",-5
"p1k_01045","Lysine/T2SS",-5
"p1k_00072","Lysine/T2SS",-4
"p1k_00428","Lysine/T2SS",-10
"p1k_00530","Lysine/T2SS",-5
"p1k_00171","Lysine/T2SS",-10
"p1k_01015","Lysine/T2SS",-5
"p1k_00320","Lysine/T2SS",-5
"p1k_00665","Lysine/T2SS",-10
"p1k_00734","Lysine/T2SS",-6
"p1k_00938","Lysine/T2SS",-3
"p1k_00977","Lysine/T2SS",-10
"p1k_01017","Lysine/T2SS",-8
"p1k_00418","Lysine/T2SS",-6
"p1k_00819","Lysine/T2SS",-8
"p1k_00790","Lysine/T2SS",-7
"p1k_00381","Lysine/T2SS",-5
"p1k_00703","Lysine/T2SS",-4
"p1k_00048","Lysine/T2SS",-10
"p1k_00174","Lysine/T2SS",-5
"p1k_00569","Lysine/T2SS",-8
"p1k_00355","Lysine/T2SS",-3
"p1k_00455","Lysine/T2SS",-6
"p1k_00830","Lysine/T2SS",-5
"p1k_00095","Lysine/T2SS",-8
"p1k_00111","Lysine/T2SS",-4
"p1k_00397","Lysine/T2SS",-8
"p1k_00862","Lysine/T2SS",-7
"p1k_00214","Lysine/T2SS",-4
"p1k_00637","Lysine/T2SS",-9
"p1k_00145","Lysine/T2SS",-10
"p1k_00302","Lysine/T2SS",-7
"p1k_00988","Lysine/T2SS",-8
"p1k_00184","Lysine/T2SS",-10
"p1k_00755","Lysine/T2SS",-8
"p1k_01026","Lysine/T2SS",-9
"p1k_00445","Lysine/T2SS",-3
"p1k_00545","Lysine/T2SS",-8
"p1k_01053","Lysine/T2SS",-5
"p1k_00778","Lysine/T2SS",-4
"p1k_00107","Lysine/T2SS",-5
"p1k_00678","Lysine/T2SS",-8
"p1k_00417","Lysine/T2SS",-4
"p1k_00559","Lysine/T2SS",-5
"p1k_00666","Lysine/T2SS",-6
"p1k_00042","Lysine/T2SS",-10
"p1k_00200","Lysine/T2SS",-9
"p1k_00254","Lysine/T2SS",-4
"p1k_00667","Lysine/T2SS",-4
"p1k_01050","Lysine/T2SS",-10
"p1k_00433","Lysine/T2SS",-5
"p1k_00805","Lysine/T2SS",-9
"p1k_00770","Lysine/T2SS",-5
"p1k_00921","Lysine/T2SS",-9
"p1k_00746","Lysine/T2SS",-4
"p1k_00269","Lysine/T2SS",-6
"p1k_00726","Lysine/T2SS",-4
"p1k_00825","Lysine/T2SS",-4
"p1k_00116","Lysine/T2SS",-6
"p1k_00817","Lysine/T2SS",-5
"p1k_00599","Lysine/T2SS",-7
"p1k_00685","Lysine/T2SS",-5
"p1k_00699","Lysine/T2SS",-6
"p1k_00251","Lysine/T2SS",-5
"p1k_00793","Lysine/T2SS",-10
"p1k_01022","Lysine/T2SS",-5
"p1k_00196","Lysine/T2SS",-6
"p1k_00875","Lysine/T2SS",-7
"p1k_00229","Lysine/T2SS",-3
"p1k_00556","Lysine/T2SS",-8
"p1k_00514","Lysine/T2SS",-5
"p1k_00170","Lysine/T2SS",-6
"p1k_00936","Lysine/T2SS",-7
"p1k_00884","Lysine/T2SS",-8
"p1k_00834","Lysine/T2SS",-9
"p1k_01013","Lysine/T2SS",-8
"p1k_01034","Lysine/T2SS",-8
"p1k_00913","Lysine/T2SS",-3
"p1k_01036","Lysine/T2SS",-6
"starve_series__t27_growth2","Lysine/T2SS",-8
"p1k_00245","Lysine/T2SS",-3
"p1k_00686","Lysine/T2SS",-9
"p1k_00519","Lysine/T2SS",-6
"p1k_00618","Lysine/T2SS",-10
"p1k_00532","Lysine/T2SS",-5
"p1k_00204","Lysine/T2SS",-3
"p1k_00284","Lysine/T2SS",-10
"p1k_00564","Lysine/T2SS",-7
"p1k_00700","Lysine/T2SS",-6
"p1k_00010","Lysine/T2SS",-8
"starve_series__t10_starve","Lysine/T2SS",-7
"p1k_00630","Lysine/T2SS",-3
"p1k_00951","Lysine/T2SS",-6
"p1k_00255","Lysine/T2SS",-10
"p1k_00782","Lysine/T2SS",-5
"p1k_00090","Lysine/T2SS",-10
"p1k_00528","Lysine/T2SS",-8
"p1k_00034","Lysine/T2SS",-4
"p1k_00439","Lysine/T2SS",-7
"p1k_00379","Lysine/T2SS",-10
"p1k_00163","Lysine/T2SS",-5
"p1k_00451","Lysine/T2SS",-5
"p1k_00832","Lysine/T2SS",-9
"p1k_00960","Lysine/T2SS",-3
"p1k_00130","Lysine/T2SS",-3
"p1k_00328","Lysine/T2SS",-10
"p1k_00887","Lysine/T2SS",-4
"p1k_00506","Lysine/T2SS",-4
"p1k_00673","Lysine/T2SS",-6
"p1k_00710","Lysine/T2SS",-10
"p1k_00942","Lysine/T2SS",-8
"p1k_00897","Lysine/T2SS",-3
"p1k_00468","Lysine/T2SS",-6
"p1k_00407","Lysine/T2SS",-10
"p1k_00148","Lysine/T2SS",-9
"p1k_00335","Lysine/T2SS",-7
"p1k_00984","Lysine/T2SS",-8
"p1k_00363","Lysine/T2SS",-7
"p1k_00740","Lysine/T2SS",-8
"p1k_00128","Lysine/T2SS",-4
"p1k_00539","Lysine/T2SS",-3
"p1k_00585","Lysine/T2SS",-4
"p1k_00759","Lysine/T2SS",-3
"p1k_00843","Lysine/T2SS",-10
"p1k_00648","Lysine/T2SS",-4
"p1k_00524","Lysine/T2SS",-5
"p1k_00056","Lysine/T2SS",-5
"p1k_00588","Lysine/T2SS",-4
"p1k_00293","Lysine/T2SS",-10
"p1k_00240","Lysine/T2SS",-9
"p1k_00460","Lysine/T2SS",-9
"p1k_00268","Lysine/T2SS",-3
"p1k_00370","Lysine/T2SS",-3
"p1k_00127","Lysine/T2SS",-3
"p1k_00002","Lysine/T2SS",-4
"p1k_00292","Lysine/T2SS",-8
"p1k_00197","Lysine/T2SS",-7
"p1k_00774","Lysine/T2SS",-10
"p1k_00450","Lysine/T2SS",-7
"p1k_00653","Lysine/T2SS",-3
"p1k_00104","Lysine/T2SS",-7
"p1k_00608","Lysine/T2SS",-10
"p1k_00622","Lysine/T2SS",-8
"p1k_00682","Lysine/T2SS",-9
"p1k_00970","Lysine/T2SS",-5
"p1k_00575","Lysine/T2SS",-5
"p1k_00415","Lysine/T2SS",-6
"starve_series__t02_starve","Lysine/T2SS",-4
"p1k_00968","Lysine/T2SS",-7
"p1k_00900","Lysine/T2SS",-10
"p1k_00337","Lysine/T2SS",-3
"p1k_00273","Lysine/T2SS",-5
"p1k_00235","Lysine/T2SS",-9
"p1k_00661","Lysine/T2SS",-10
"p1k_00294","Lysine/T2SS",-10
"p1k_00797","Lysine/T2SS",-8
"p1k_00356","Lysine/T2SS",-3
"p1k_00238","Lysine/T2SS",-6
"p1k_00431","Lysine/T2SS",-7
"p1k_00881","Lysine/T2SS",-5
"p1k_00548","Lysine/T2SS",-4
"p1k_00494","Lysine/T2SS",-7
"p1k_00372","Lysine/T2SS",-6
"p1k_00206","Lysine/T2SS",-5
"p1k_00365","Lysine/T2SS",-6
"p1k_01048","Lysine/T2SS",-3
"p1k_00198","Lysine/T2SS",-10
"p1k_00178","Lysine/T2SS",-8
"p1k_00664","Lysine/T2SS",-6
"p1k_00705","Lysine/T2SS",-7
"p1k_00826","Lysine/T2SS",-9
"p1k_00400","Lysine/T2SS",-6
"p1k_00060","Lysine/T2SS",-7
"p1k_00039","Lysine/T2SS",-5
