"gene","iM","Val"
"b3957","Arginine",-5
"b3958","Arginine",-8
"b3960","Arginine",-5
"b3959","Arginine",-8
"b3359","Arginine",-3
"b0273","Arginine",-5
"b4254","Arginine",-8
"b3172","Arginine",-5
"b2818","Arginine",-8
