"gene","iM","Val"
"b4097","Phosphate-2",-4.09228396378008
"b4099","Phosphate-2",-5.40073904183909
"b4100","Phosphate-2",-5.02193694523377
"b4098","Phosphate-2",-5.69305172428073
"b4105","Phosphate-2",-4.3219316800608
"b0400","Phosphate-2",-5.6083022656101
"b4095","Phosphate-2",-5.37385687083818
"b4101","Phosphate-2",-5.55162806575644
"b4094","Phosphate-2",-5.7671723613566
"b4102","Phosphate-2",-5.65445140853018
"b3452","Phosphate-2",-5.30522529695873
"b4106","Phosphate-2",-5.34312441639787
