"gene","iM","Val"
"b0523","Purine",-6.20979104278289
"b2313","Purine",-7.24502841861993
"b4005","Purine",-7.72406256963221
"b1849","Purine",-7.53762438791507
"b0522","Purine",-7.52501438391162
"b2312","Purine",-7.482642815446
"b4006","Purine",-7.72283232712051
"b2499","Purine",-6.32326371451866
"b2500","Purine",-7.11249692207623
"b2557","Purine",-7.67563782854791
