"gene","iM","Val"
"b0605","OxyR",-6.05329997565781
"b3942","OxyR",-6.22697701132304
"b1749","OxyR",-6.66989876207423
"b2436","OxyR",-6.27719122534251
"b0606","OxyR",-6.27083522050531
"b0475","OxyR",-6.11223635628004
