"gene","iM","Val"
"b3728","Phosphate-1",-4.68395287292553
"b3726","Phosphate-1",-5.28331596135887
"b3725","Phosphate-1",-5.49355472744247
"b3727","Phosphate-1",-5.58971152639028
"b3724","Phosphate-1",-5.35612715021654
