"gene","iM","Val"
"b3172","Arginine",-6.8089732655749
"b3957","Arginine",-6.56760240131975
"b3959","Arginine",-6.7299330038737
"b3960","Arginine",-6.73467245563034
"b2306","Arginine",-5.77916127655335
"b3958","Arginine",-6.7938009985153
"b2307","Arginine",-5.69921751430717
"b2818","Arginine",-6.76658423986307
"b2308","Arginine",-5.95544435889629
"b3359","Arginine",-6.24505247507457
