Parameter,Value
act_TF_conc_lo,1.2526308675598341e-14
act_TF_conc_up,0.0001126242819571
act_Kd_lo,5.09157155681386e-08
act_Kd_up,1.370714466066682
inh_TF_conc_lo,1.2526308675598341e-14
inh_TF_conc_up,0.0001126242819571
inh_Kd_lo,5.09157155681386e-08
inh_Kd_up,1.370714466066682
weight_act_obj1,8.192636589173368
weight_inh_obj1,8.192636589173368
weight_mRNA_match,4.57098733897409e-09
inh_metab_Total_lo,3.8e-14
inh_metab_Total_up,408000.0
act_metab_Total_lo,3.8e-14
act_metab_Total_up,408000.0
