"gene","iM","Val"
"b0522","Purine",-3.48301810117724
"b2557","Purine",-3.37715140992156
"b4006","Purine",-3.70618726748763
"b1131","Purine",-3.49383287498057
"b0523","Purine",-3.55656566345285
"b4005","Purine",-3.61028409383537
"b2500","Purine",-3.40458916757589
"b2499","Purine",-3.42508475529133
"b2312","Purine",-3.54206630342612
"b2551","Purine",-2.95594289486546
