"sample","iM","Val"
"p1k_00766","BasR",-4
"p1k_00444","BasR",-8
"p1k_00647","BasR",-5
"p1k_01032","BasR",-3
"p1k_00884","BasR",-6
"p1k_00067","BasR",-10
"p1k_00200","BasR",-8
"p1k_00464","BasR",-3
"p1k_00253","BasR",-3
"p1k_00707","BasR",-8
"p1k_00546","BasR",-5
"starve_series__t22_growth2","BasR",-8
"p1k_01025","BasR",-6
"p1k_00145","BasR",-9
"p1k_01007","BasR",-4
"p1k_00848","BasR",-10
"p1k_00980","BasR",-10
"p1k_00265","BasR",-7
"p1k_00872","BasR",-5
"p1k_00088","BasR",-10
"p1k_00285","BasR",-3
"p1k_00351","BasR",-4
"p1k_00561","BasR",-7
"p1k_00836","BasR",-8
"p1k_00667","BasR",-4
"p1k_00277","BasR",-10
"starve_series__t21_growth2","BasR",-4
"p1k_00390","BasR",-4
"p1k_00187","BasR",-5
"p1k_01024","BasR",-10
"p1k_00752","BasR",-5
"p1k_00330","BasR",-3
"p1k_00362","BasR",-8
"p1k_00025","BasR",-4
"p1k_00842","BasR",-6
"p1k_01009","BasR",-8
"p1k_00349","BasR",-5
"p1k_00014","BasR",-4
"p1k_00287","BasR",-9
"p1k_01026","BasR",-10
"starve_series__t01_starve","BasR",-10
"p1k_00188","BasR",-8
"p1k_00101","BasR",-6
"p1k_00989","BasR",-6
"p1k_00062","BasR",-5
"p1k_00137","BasR",-9
"p1k_00699","BasR",-4
"p1k_01050","BasR",-10
"p1k_00584","BasR",-6
"starve_series__t05_starve","BasR",-9
"p1k_00886","BasR",-10
"p1k_00107","BasR",-4
"p1k_00024","BasR",-6
"p1k_00915","BasR",-5
"p1k_00961","BasR",-5
"p1k_00614","BasR",-6
"p1k_00355","BasR",-10
"p1k_00160","BasR",-4
"p1k_00224","BasR",-8
"p1k_00027","BasR",-8
"p1k_00775","BasR",-8
"p1k_00081","BasR",-3
"p1k_00518","BasR",-7
"p1k_00396","BasR",-6
"p1k_00260","BasR",-5
"p1k_00660","BasR",-6
"p1k_00326","BasR",-6
"p1k_00399","BasR",-10
"p1k_00730","BasR",-6
"p1k_00308","BasR",-9
"p1k_00502","BasR",-3
"p1k_00899","BasR",-8
"p1k_01035","BasR",-4
"p1k_00776","BasR",-8
"p1k_00853","BasR",-10
"p1k_00774","BasR",-7
"p1k_00022","BasR",-7
"p1k_00495","BasR",-4
"p1k_00141","BasR",-9
"starve_series__t07_starve","BasR",-5
"p1k_00135","BasR",-6
"p1k_00295","BasR",-3
"p1k_00093","BasR",-3
"p1k_00103","BasR",-3
"p1k_00703","BasR",-4
"p1k_00479","BasR",-9
"p1k_00100","BasR",-9
"p1k_01053","BasR",-8
"p1k_00344","BasR",-5
"p1k_01011","BasR",-10
"p1k_00541","BasR",-4
"p1k_00953","BasR",-7
"p1k_00488","BasR",-6
"p1k_00678","BasR",-5
"p1k_00744","BasR",-9
"p1k_00334","BasR",-5
"p1k_00303","BasR",-5
"p1k_00133","BasR",-8
"p1k_00367","BasR",-3
"p1k_00076","BasR",-6
"p1k_00123","BasR",-8
"p1k_00869","BasR",-5
"p1k_00940","BasR",-10
"p1k_00861","BasR",-10
"p1k_00340","BasR",-6
"p1k_00443","BasR",-3
"p1k_00645","BasR",-4
"p1k_00039","BasR",-4
"p1k_01002","BasR",-9
"p1k_00307","BasR",-7
"p1k_00593","BasR",-4
"p1k_00528","BasR",-3
"p1k_00441","BasR",-10
"p1k_00182","BasR",-7
"p1k_00601","BasR",-6
"p1k_00681","BasR",-9
"p1k_00115","BasR",-8
"p1k_00356","BasR",-6
"p1k_00243","BasR",-5
"starve_series__t03_starve","BasR",-10
"p1k_00628","BasR",-10
"p1k_00643","BasR",-7
"p1k_00735","BasR",-10
"p1k_00790","BasR",-10
"p1k_00291","BasR",-4
"p1k_00037","BasR",-8
"p1k_00947","BasR",-9
"p1k_00319","BasR",-5
"p1k_00358","BasR",-6
"starve_series__t00_growth1","BasR",-9
"p1k_00894","BasR",-6
"p1k_01022","BasR",-8
"p1k_00183","BasR",-3
"p1k_00525","BasR",-6
"p1k_00651","BasR",-8
"p1k_00859","BasR",-7
"p1k_00124","BasR",-10
"p1k_00670","BasR",-6
"p1k_00578","BasR",-6
"p1k_00143","BasR",-8
"p1k_00994","BasR",-10
"p1k_00585","BasR",-10
"p1k_00933","BasR",-3
"p1k_00278","BasR",-6
"p1k_00535","BasR",-6
"p1k_00637","BasR",-10
"p1k_00817","BasR",-10
"p1k_00366","BasR",-7
"p1k_00504","BasR",-8
"p1k_00420","BasR",-6
"p1k_00551","BasR",-10
"p1k_00599","BasR",-10
"p1k_00201","BasR",-4
"p1k_00065","BasR",-3
"p1k_00691","BasR",-3
"p1k_00256","BasR",-9
"p1k_00849","BasR",-4
"p1k_00672","BasR",-5
"p1k_00910","BasR",-8
"p1k_00841","BasR",-9
"p1k_00415","BasR",-4
"p1k_00450","BasR",-7
"p1k_00385","BasR",-8
"p1k_00324","BasR",-7
"p1k_00418","BasR",-9
"p1k_00636","BasR",-10
"p1k_00084","BasR",-7
"p1k_00015","BasR",-9
"p1k_00189","BasR",-6
"p1k_00083","BasR",-5
"p1k_00323","BasR",-7
"p1k_00377","BasR",-10
"p1k_00576","BasR",-8
"p1k_00363","BasR",-4
"p1k_01008","BasR",-7
"p1k_00069","BasR",-6
"p1k_00996","BasR",-8
"p1k_00337","BasR",-9
"p1k_00579","BasR",-5
"p1k_01018","BasR",-5
"p1k_00293","BasR",-7
"p1k_00542","BasR",-9
"p1k_00419","BasR",-5
"p1k_00406","BasR",-9
"p1k_00656","BasR",-8
"p1k_00054","BasR",-5
