"sample","iM","Val"
"p1k_00711","ArcA",-5
"p1k_00740","ArcA",-5
"p1k_00571","ArcA",-8
"p1k_00169","ArcA",-6
"p1k_00985","ArcA",-3
"p1k_00738","ArcA",-6
"p1k_00157","ArcA",-7
"p1k_00660","ArcA",-7
"p1k_00573","ArcA",-10
"p1k_00940","ArcA",-4
"p1k_00550","ArcA",-3
"p1k_00708","ArcA",-10
"p1k_00052","ArcA",-7
"p1k_00245","ArcA",-7
"p1k_00658","ArcA",-7
"p1k_00104","ArcA",-5
"p1k_00254","ArcA",-3
"p1k_00798","ArcA",-6
"p1k_00222","ArcA",-3
"p1k_00593","ArcA",-6
"p1k_00981","ArcA",-3
"p1k_00454","ArcA",-5
"p1k_00046","ArcA",-6
"p1k_00074","ArcA",-8
"p1k_00464","ArcA",-5
"p1k_00624","ArcA",-4
"p1k_00499","ArcA",-9
"p1k_00586","ArcA",-6
"p1k_00676","ArcA",-5
"p1k_00089","ArcA",-10
"p1k_00772","ArcA",-5
"p1k_00401","ArcA",-5
"p1k_00346","ArcA",-9
"p1k_00632","ArcA",-3
"p1k_00379","ArcA",-6
"p1k_00461","ArcA",-3
"p1k_00792","ArcA",-4
"p1k_00869","ArcA",-6
"p1k_00503","ArcA",-5
"p1k_00592","ArcA",-3
"p1k_00165","ArcA",-3
"p1k_01052","ArcA",-7
"p1k_00299","ArcA",-8
"p1k_00847","ArcA",-10
"p1k_00797","ArcA",-10
"p1k_00106","ArcA",-5
"p1k_00918","ArcA",-10
"p1k_00058","ArcA",-4
"p1k_00713","ArcA",-10
"p1k_00385","ArcA",-5
"p1k_00569","ArcA",-8
"p1k_00460","ArcA",-9
"starve_series__t03_starve","ArcA",-7
"p1k_00993","ArcA",-5
"p1k_00367","ArcA",-4
"p1k_00242","ArcA",-4
"p1k_00223","ArcA",-3
"p1k_00526","ArcA",-4
"p1k_00770","ArcA",-4
"p1k_00248","ArcA",-4
"p1k_00700","ArcA",-4
"p1k_00096","ArcA",-3
"p1k_00347","ArcA",-10
"p1k_00409","ArcA",-3
"p1k_00785","ArcA",-3
"p1k_00348","ArcA",-6
"p1k_00640","ArcA",-8
"p1k_00166","ArcA",-4
"starve_series__t28_growth2","ArcA",-3
"p1k_00488","ArcA",-4
"p1k_00444","ArcA",-4
"p1k_00994","ArcA",-3
"p1k_00978","ArcA",-6
"starve_series__t17_starve","ArcA",-8
"p1k_00596","ArcA",-5
"p1k_00781","ArcA",-3
"p1k_00258","ArcA",-9
"p1k_00219","ArcA",-5
"p1k_00370","ArcA",-6
"p1k_00055","ArcA",-3
"p1k_00689","ArcA",-5
"p1k_00369","ArcA",-6
"p1k_00280","ArcA",-8
"p1k_00743","ArcA",-4
"p1k_00295","ArcA",-10
"p1k_00372","ArcA",-7
"p1k_00109","ArcA",-5
"p1k_00405","ArcA",-8
"p1k_00163","ArcA",-9
"p1k_00118","ArcA",-8
"p1k_00835","ArcA",-4
"p1k_00331","ArcA",-10
"p1k_00212","ArcA",-8
"p1k_00840","ArcA",-8
"p1k_00472","ArcA",-9
"p1k_01016","ArcA",-3
"starve_series__t06_starve","ArcA",-7
"p1k_01049","ArcA",-3
"p1k_00136","ArcA",-3
"p1k_00623","ArcA",-5
"p1k_00141","ArcA",-6
"p1k_00490","ArcA",-10
"p1k_00244","ArcA",-4
"p1k_00926","ArcA",-10
"p1k_01010","ArcA",-6
"p1k_00067","ArcA",-6
"p1k_00224","ArcA",-8
"p1k_00445","ArcA",-3
"p1k_00455","ArcA",-10
"p1k_00386","ArcA",-9
"p1k_00496","ArcA",-3
"p1k_00601","ArcA",-3
"p1k_00773","ArcA",-5
"p1k_01039","ArcA",-8
"p1k_00828","ArcA",-10
"p1k_00824","ArcA",-5
"p1k_00898","ArcA",-8
"starve_series__t04_starve","ArcA",-8
"p1k_00659","ArcA",-5
"p1k_00734","ArcA",-10
"p1k_00901","ArcA",-10
"p1k_00410","ArcA",-8
"p1k_00661","ArcA",-10
"p1k_00861","ArcA",-7
"p1k_00144","ArcA",-9
"p1k_00309","ArcA",-3
"p1k_00997","ArcA",-3
"p1k_00857","ArcA",-10
"p1k_00264","ArcA",-10
"p1k_00114","ArcA",-5
"p1k_00977","ArcA",-4
"p1k_00257","ArcA",-7
"p1k_00435","ArcA",-5
"p1k_00804","ArcA",-5
"p1k_00672","ArcA",-4
"p1k_00914","ArcA",-10
"p1k_00102","ArcA",-5
"starve_series__t25_growth2","ArcA",-10
"p1k_00500","ArcA",-5
"p1k_00037","ArcA",-5
"p1k_00522","ArcA",-10
"p1k_00387","ArcA",-6
"p1k_00515","ArcA",-3
"p1k_00581","ArcA",-10
"p1k_00407","ArcA",-8
"p1k_00831","ArcA",-6
"p1k_00421","ArcA",-8
"p1k_00432","ArcA",-7
"p1k_00762","ArcA",-5
"p1k_00145","ArcA",-4
"p1k_00932","ArcA",-10
"p1k_00575","ArcA",-5
"p1k_00760","ArcA",-8
"p1k_00497","ArcA",-3
"p1k_00812","ArcA",-6
"p1k_01017","ArcA",-5
"p1k_00805","ArcA",-8
"p1k_00529","ArcA",-4
"p1k_00344","ArcA",-8
"p1k_00878","ArcA",-7
"p1k_00726","ArcA",-4
"p1k_00110","ArcA",-9
"p1k_00782","ArcA",-10
"starve_series__t18_starve","ArcA",-7
"p1k_00235","ArcA",-8
"p1k_00159","ArcA",-10
"p1k_00066","ArcA",-8
"p1k_00448","ArcA",-9
"p1k_00619","ArcA",-3
"p1k_00293","ArcA",-8
"p1k_00854","ArcA",-5
"p1k_00987","ArcA",-4
"p1k_01014","ArcA",-5
"p1k_01006","ArcA",-8
"p1k_00947","ArcA",-4
"p1k_00060","ArcA",-5
"p1k_00865","ArcA",-6
"p1k_00256","ArcA",-10
"p1k_00349","ArcA",-9
"p1k_00051","ArcA",-4
"p1k_00622","ArcA",-4
"p1k_00983","ArcA",-10
"p1k_00288","ArcA",-5
"p1k_00548","ArcA",-9
"p1k_00784","ArcA",-5
"p1k_00585","ArcA",-9
"p1k_00394","ArcA",-4
"p1k_00381","ArcA",-6
"p1k_00184","ArcA",-4
"p1k_00551","ArcA",-4
"p1k_00723","ArcA",-6
"p1k_00180","ArcA",-5
"p1k_00267","ArcA",-7
"p1k_00093","ArcA",-5
"p1k_00142","ArcA",-6
"p1k_00127","ArcA",-5
"p1k_00889","ArcA",-10
"p1k_00100","ArcA",-5
"p1k_00695","ArcA",-6
"p1k_00291","ArcA",-7
"p1k_00647","ArcA",-3
"p1k_00790","ArcA",-8
"p1k_00715","ArcA",-5
"p1k_00057","ArcA",-6
"p1k_00211","ArcA",-7
"p1k_00317","ArcA",-8
"p1k_00552","ArcA",-9
"p1k_00511","ArcA",-8
"p1k_00808","ArcA",-8
"p1k_00537","ArcA",-3
