"sample","iM","Val"
"p1k_00711","ArcA",-5.99433939976989
"p1k_00740","ArcA",-6.28329323073087
"p1k_00571","ArcA",-5.83788318644565
"p1k_00169","ArcA",-6.2322542334189
"p1k_00985","ArcA",-6.19581521521883
"p1k_00738","ArcA",-6.18537730611732
"p1k_00157","ArcA",-5.94495990167847
"p1k_00660","ArcA",-5.94820835004526
"p1k_00573","ArcA",-5.85747289030991
"p1k_00940","ArcA",-13.9021768905385
"p1k_00550","ArcA",-5.70643290193217
"p1k_00708","ArcA",-5.99068932057269
"p1k_00052","ArcA",-13.9021768905385
"p1k_00245","ArcA",-13.8634640032474
"p1k_00658","ArcA",-5.87882576451044
"p1k_00104","ArcA",-13.9021768905385
"p1k_00254","ArcA",-13.8899696108508
"p1k_00798","ArcA",-5.76248692942416
"p1k_00222","ArcA",-6.06765121009522
"p1k_00593","ArcA",-5.96070144108558
"p1k_00981","ArcA",-13.8809229484227
"p1k_00454","ArcA",-5.78590717301491
"p1k_00046","ArcA",-13.8990651366796
"p1k_00074","ArcA",-5.46157988919564
"p1k_00464","ArcA",-5.83027176182556
"p1k_00624","ArcA",-6.05808694233877
"p1k_00499","ArcA",-5.37915721521208
"p1k_00586","ArcA",-5.64281781056887
"p1k_00676","ArcA",-6.04034180883698
"p1k_00089","ArcA",-5.82790919404662
"p1k_00772","ArcA",-5.74854729070291
"p1k_00401","ArcA",-5.87243552076723
"p1k_00346","ArcA",-6.26138470791071
"p1k_00632","ArcA",-13.9000841870629
"p1k_00379","ArcA",-5.60526608890027
"p1k_00461","ArcA",-5.93300749658937
"p1k_00792","ArcA",-5.99284117066832
"p1k_00869","ArcA",-6.28228111617815
"p1k_00503","ArcA",-5.8951873288886
"p1k_00592","ArcA",-5.78515857385942
"p1k_00165","ArcA",-13.886593634091
"p1k_01052","ArcA",-12.2296531205187
"p1k_00299","ArcA",-6.00181720162075
"p1k_00847","ArcA",-6.44313158980192
"p1k_00797","ArcA",-5.74473578341839
"p1k_00106","ArcA",-13.9021768905385
"p1k_00918","ArcA",-6.04874817904049
"p1k_00058","ArcA",-13.9021768905385
"p1k_00713","ArcA",-6.0869032824765
"p1k_00385","ArcA",-5.45254107794069
"p1k_00569","ArcA",-5.77534251379923
"p1k_00460","ArcA",-5.85350831922165
"starve_series__t03_starve","ArcA",-13.9021768905385
"p1k_00993","ArcA",-13.8915739681073
"p1k_00367","ArcA",-5.1907859056018
"p1k_00242","ArcA",-13.8963910437605
"p1k_00223","ArcA",-5.96507985085749
"p1k_00526","ArcA",-5.94284371605939
"p1k_00770","ArcA",-13.8943573738361
"p1k_00248","ArcA",-13.9021768905385
"p1k_00700","ArcA",-6.14067898711669
"p1k_00096","ArcA",-13.8845591574576
"p1k_00347","ArcA",-13.6563571160091
"p1k_00409","ArcA",-5.66356223420528
"p1k_00785","ArcA",-6.33653285284231
"p1k_00348","ArcA",-13.9021768905385
"p1k_00640","ArcA",-6.16456468431481
"p1k_00166","ArcA",-13.9016039938322
"starve_series__t28_growth2","ArcA",-13.9008375847222
"p1k_00488","ArcA",-13.8915411868558
"p1k_00444","ArcA",-6.10226959919688
"p1k_00994","ArcA",-13.8968504914223
"p1k_00978","ArcA",-6.08265600379993
"starve_series__t17_starve","ArcA",-5.69940463316322
"p1k_00596","ArcA",-13.87086568729
"p1k_00781","ArcA",-5.90334486324499
"p1k_00258","ArcA",-5.741485603629
"p1k_00219","ArcA",-6.15243616395105
"p1k_00370","ArcA",-6.09410404494075
"p1k_00055","ArcA",-12.8928921703422
"p1k_00689","ArcA",-5.9487215090194
"p1k_00369","ArcA",-6.09427869928656
"p1k_00280","ArcA",-13.8460694751802
"p1k_00743","ArcA",-5.93506055074735
"p1k_00295","ArcA",-6.04013563134502
"p1k_00372","ArcA",-5.32366064438578
"p1k_00109","ArcA",-5.98653692876526
"p1k_00405","ArcA",-5.55422048059799
"p1k_00163","ArcA",-5.89765008912412
"p1k_00118","ArcA",-6.24393733777959
"p1k_00835","ArcA",-6.15792081439188
"p1k_00331","ArcA",-5.32669051536867
"p1k_00212","ArcA",-6.38588655455868
"p1k_00840","ArcA",-5.77681226951728
"p1k_00472","ArcA",-13.9021768905385
"p1k_01016","ArcA",-13.8889968698745
"starve_series__t06_starve","ArcA",-13.8489123003596
"p1k_01049","ArcA",-13.90018546465
"p1k_00136","ArcA",-5.77282222756507
"p1k_00623","ArcA",-13.8995026817625
"p1k_00141","ArcA",-5.84257618026756
"p1k_00490","ArcA",-5.49916771361398
"p1k_00244","ArcA",-13.9021768905385
"p1k_00926","ArcA",-5.82875265528766
"p1k_01010","ArcA",-6.26862054049713
"p1k_00067","ArcA",-5.9565309794759
"p1k_00224","ArcA",-5.95623024263798
"p1k_00445","ArcA",-5.31824489314301
"p1k_00455","ArcA",-5.35334697672629
"p1k_00386","ArcA",-5.47889819040534
"p1k_00496","ArcA",-13.855000256791
"p1k_00601","ArcA",-5.62916266359026
"p1k_00773","ArcA",-6.07512294822083
"p1k_01039","ArcA",-6.31767317646294
"p1k_00828","ArcA",-6.00456853460412
"p1k_00824","ArcA",-5.7939781742612
"p1k_00898","ArcA",-13.8814844044724
"starve_series__t04_starve","ArcA",-13.9021768905385
"p1k_00659","ArcA",-5.88171435914306
"p1k_00734","ArcA",-13.9021768905385
"p1k_00901","ArcA",-13.8881061568961
"p1k_00410","ArcA",-5.38683215609475
"p1k_00661","ArcA",-5.9449707114183
"p1k_00861","ArcA",-13.9021216887769
"p1k_00144","ArcA",-6.34482951996331
"p1k_00309","ArcA",-5.6274352403697
"p1k_00997","ArcA",-6.18575475704519
"p1k_00857","ArcA",-13.8997766499984
"p1k_00264","ArcA",-6.0547137359753
"p1k_00114","ArcA",-5.60655458747196
"p1k_00977","ArcA",-6.19558348618318
"p1k_00257","ArcA",-5.72067800322783
"p1k_00435","ArcA",-5.53453435307529
"p1k_00804","ArcA",-6.01288301407744
"p1k_00672","ArcA",-6.07588508135743
"p1k_00914","ArcA",-6.12405332354789
"p1k_00102","ArcA",-6.40064623215602
"starve_series__t25_growth2","ArcA",-6.321590582562
"p1k_00500","ArcA",-5.49346349462246
"p1k_00037","ArcA",-6.26597654983888
"p1k_00522","ArcA",-5.56755258817515
"p1k_00387","ArcA",-5.58018255264312
"p1k_00515","ArcA",-5.91856692769284
"p1k_00581","ArcA",-5.9620134205128
"p1k_00407","ArcA",-5.41123588520503
"p1k_00831","ArcA",-13.8682021763155
"p1k_00421","ArcA",-5.56824749636763
"p1k_00432","ArcA",-5.45946691541967
"p1k_00762","ArcA",-13.8983881471138
"p1k_00145","ArcA",-5.49041247473254
"p1k_00932","ArcA",-5.87308490261485
"p1k_00575","ArcA",-5.64641911811969
"p1k_00760","ArcA",-6.08335888502921
"p1k_00497","ArcA",-5.79014035795278
"p1k_00812","ArcA",-13.9021768905385
"p1k_01017","ArcA",-13.8891363915485
"p1k_00805","ArcA",-6.02867813291305
"p1k_00529","ArcA",-6.00596241961998
"p1k_00344","ArcA",-6.20872467651703
"p1k_00878","ArcA",-6.3441855223259
"p1k_00726","ArcA",-6.00186580829624
"p1k_00110","ArcA",-13.9021768905385
"p1k_00782","ArcA",-5.95464131045346
"starve_series__t18_starve","ArcA",-5.60846261749751
"p1k_00235","ArcA",-13.8651225405091
"p1k_00159","ArcA",-5.45940030506633
"p1k_00066","ArcA",-5.92282422456024
"p1k_00448","ArcA",-5.56380161703211
"p1k_00619","ArcA",-13.9021768905385
"p1k_00293","ArcA",-5.97156810424252
"p1k_00854","ArcA",-13.0359017870172
"p1k_00987","ArcA",-13.8918882397726
"p1k_01014","ArcA",-5.85049375797396
"p1k_01006","ArcA",-13.9007626484395
"p1k_00947","ArcA",-6.15756427956513
"p1k_00060","ArcA",-6.03347494952545
"p1k_00865","ArcA",-13.8819405354598
"p1k_00256","ArcA",-6.14817578096733
"p1k_00349","ArcA",-13.901611933708
"p1k_00051","ArcA",-13.8935964663074
"p1k_00622","ArcA",-13.8998161832879
"p1k_00983","ArcA",-6.17645599127807
"p1k_00288","ArcA",-6.16839042964939
"p1k_00548","ArcA",-5.57499786018787
"p1k_00784","ArcA",-5.83421797599511
"p1k_00585","ArcA",-6.0915459750602
"p1k_00394","ArcA",-5.71841872167052
"p1k_00381","ArcA",-5.99601350297658
"p1k_00184","ArcA",-13.8971540927065
"p1k_00551","ArcA",-5.76483574900226
"p1k_00723","ArcA",-6.03789375574986
"p1k_00180","ArcA",-13.8429227883626
"p1k_00267","ArcA",-5.95525990587735
"p1k_00093","ArcA",-13.9000292244265
"p1k_00142","ArcA",-6.15406905349997
"p1k_00127","ArcA",-13.9021768905385
"p1k_00889","ArcA",-13.9021768905385
