"sample","iM","Val"
"starve_series__t23_growth2","EvgA",-10
"p1k_00077","EvgA",-5
"p1k_00679","EvgA",-9
"p1k_00467","EvgA",-3
"p1k_00579","EvgA",-10
"p1k_00215","EvgA",-3
"p1k_00358","EvgA",-5
"p1k_00568","EvgA",-10
"p1k_00408","EvgA",-6
"p1k_00581","EvgA",-8
"starve_series__t04_starve","EvgA",-6
"p1k_00362","EvgA",-3
"p1k_00327","EvgA",-6
"p1k_00505","EvgA",-5
"p1k_00610","EvgA",-8
"p1k_00651","EvgA",-3
"p1k_00566","EvgA",-6
"p1k_00799","EvgA",-10
"p1k_00461","EvgA",-9
"p1k_00909","EvgA",-3
"p1k_00980","EvgA",-5
"p1k_00937","EvgA",-7
"p1k_00488","EvgA",-7
"p1k_00312","EvgA",-5
"p1k_00458","EvgA",-7
"p1k_00338","EvgA",-5
"p1k_00223","EvgA",-4
"p1k_00750","EvgA",-8
"p1k_00628","EvgA",-5
"p1k_00902","EvgA",-10
"p1k_00963","EvgA",-4
"p1k_00001","EvgA",-10
"p1k_00730","EvgA",-4
"p1k_00331","EvgA",-5
"p1k_00079","EvgA",-7
"p1k_00124","EvgA",-6
"p1k_00173","EvgA",-6
"starve_series__t01_starve","EvgA",-5
"p1k_00639","EvgA",-6
"p1k_00374","EvgA",-6
"p1k_01011","EvgA",-3
"p1k_01031","EvgA",-6
"p1k_00011","EvgA",-5
"p1k_00345","EvgA",-10
"p1k_00313","EvgA",-3
"p1k_00522","EvgA",-3
"p1k_00263","EvgA",-5
"p1k_00638","EvgA",-7
"p1k_00037","EvgA",-4
"p1k_00513","EvgA",-9
"p1k_00995","EvgA",-4
"p1k_00308","EvgA",-6
"p1k_00927","EvgA",-7
"p1k_00129","EvgA",-9
"p1k_00307","EvgA",-4
"p1k_00465","EvgA",-7
"p1k_00165","EvgA",-4
"p1k_00026","EvgA",-5
"p1k_00239","EvgA",-7
"p1k_00043","EvgA",-5
"p1k_00619","EvgA",-4
"p1k_00027","EvgA",-3
"p1k_00088","EvgA",-10
"p1k_00883","EvgA",-6
"p1k_00634","EvgA",-4
"p1k_00304","EvgA",-10
"p1k_00877","EvgA",-6
"p1k_00410","EvgA",-4
"p1k_00818","EvgA",-4
"p1k_00334","EvgA",-5
"p1k_01009","EvgA",-10
"p1k_00606","EvgA",-3
"p1k_00717","EvgA",-10
"p1k_01020","EvgA",-6
"p1k_00317","EvgA",-8
"p1k_00167","EvgA",-7
"p1k_00260","EvgA",-5
"p1k_00131","EvgA",-5
"p1k_00376","EvgA",-8
"p1k_00101","EvgA",-6
"p1k_00573","EvgA",-3
"p1k_00916","EvgA",-6
"p1k_00142","EvgA",-7
"p1k_00262","EvgA",-7
"p1k_00153","EvgA",-10
"p1k_00444","EvgA",-4
"p1k_00414","EvgA",-3
"p1k_00728","EvgA",-10
"p1k_00624","EvgA",-7
"p1k_00718","EvgA",-7
"p1k_00185","EvgA",-7
"p1k_00409","EvgA",-5
"p1k_00424","EvgA",-3
"p1k_01003","EvgA",-6
"p1k_00873","EvgA",-3
"p1k_00525","EvgA",-6
"p1k_00933","EvgA",-3
"p1k_00281","EvgA",-5
"p1k_00982","EvgA",-6
"p1k_00123","EvgA",-8
"p1k_01023","EvgA",-5
"p1k_00742","EvgA",-4
"p1k_00743","EvgA",-9
"p1k_00062","EvgA",-6
"p1k_00089","EvgA",-5
"p1k_00121","EvgA",-10
"p1k_00552","EvgA",-5
"p1k_00113","EvgA",-5
"p1k_00558","EvgA",-9
"p1k_00186","EvgA",-3
"p1k_00296","EvgA",-6
"p1k_00896","EvgA",-3
"p1k_00187","EvgA",-4
"p1k_00413","EvgA",-6
"p1k_00777","EvgA",-5
"p1k_00258","EvgA",-3
"p1k_00712","EvgA",-3
"p1k_00332","EvgA",-7
"p1k_00425","EvgA",-8
"p1k_00598","EvgA",-10
