"gene","iM","Val"
"b2371","EvgA",-1.63651263393297
"b1501","EvgA",-3.84491531296472
"b2374","EvgA",-3.44515814546566
"b2373","EvgA",-3.53847003333742
"b1500","EvgA",-3.54900014522083
"b2083","EvgA",-3.79369553392608
"b2372","EvgA",-3.70422256339733
"b2375","EvgA",-3.56378529563306
"b1499","EvgA",-3.38138893017811
