"sample","gene","Val"
"starve_series__t23_growth2","b2371",1.147448947409
"starve_series__t23_growth2","b1501",1.6383097705442
"starve_series__t23_growth2","b2374",2.43719751727983
"starve_series__t23_growth2","b2373",2.2208436520639
"starve_series__t23_growth2","b1500",1.18710833585181
"starve_series__t23_growth2","b2083",1.90679638201063
"starve_series__t23_growth2","b2372",1.91807567877036
"starve_series__t23_growth2","b2375",2.06846444775971
"starve_series__t23_growth2","b1499",1.41988615042602
"p1k_00077","b2371",1.28744022566807
"p1k_00077","b1501",2.2311302728692
"p1k_00077","b2374",3.7895068642152
"p1k_00077","b2373",3.36722207364987
"p1k_00077","b1500",1.36279444484138
"p1k_00077","b2083",2.75096151253909
"p1k_00077","b2372",2.77586705389772
"p1k_00077","b2375",3.07109876998149
"p1k_00077","b1499",1.81553115683427
"p1k_00679","b2371",1.18860991871158
"p1k_00679","b1501",1.81392967673375
"p1k_00679","b2374",2.83603647519921
"p1k_00679","b2373",2.5591842303166
"p1k_00679","b1500",1.23896106109729
"p1k_00679","b2083",2.15667552499921
"p1k_00679","b2372",2.17167347554365
"p1k_00679","b2375",2.36444697329891
"p1k_00679","b1499",1.53651797184263
"p1k_00467","b2371",1.00048118023551
"p1k_00467","b1501",1.00210676275349
"p1k_00467","b2374",1.0047117346359
"p1k_00467","b2373",1.00400666028371
"p1k_00467","b1500",1.00061408398694
"p1k_00467","b2083",1.00298926259105
"p1k_00467","b2372",1.00302075189697
"p1k_00467","b2375",1.00350775545452
"p1k_00467","b1499",1.00137556284424
"p1k_00579","b2371",1.13132013793527
"p1k_00579","b1501",1.56919117427432
"p1k_00579","b2374",2.28063380038633
"p1k_00579","b2373",2.08797419970611
"p1k_00579","b1500",1.16674507356586
"p1k_00579","b2083",1.80849781090653
"p1k_00579","b2372",1.8183866614667
"p1k_00579","b2375",1.95221418315318
"p1k_00579","b1499",1.37411537826178
"p1k_00215","b2371",1.16436946765133
"p1k_00215","b1501",1.71063780098639
"p1k_00215","b2374",2.60127697145249
"p1k_00215","b2373",2.36005855778795
"p1k_00215","b1500",1.20844395388979
"p1k_00215","b2083",2.00968724458415
"p1k_00215","b2372",2.02246573113327
"p1k_00215","b2375",2.19025728074996
"p1k_00215","b1499",1.46786192112902
"p1k_00358","b2371",1.2488422718842
"p1k_00358","b1501",2.06893965345288
"p1k_00358","b2374",3.41782952034432
"p1k_00358","b2373",3.05237133580711
"p1k_00358","b1500",1.31454349973524
"p1k_00358","b2083",2.51981415315856
"p1k_00358","b2372",2.54068796456443
"p1k_00358","b2375",2.79579065097994
"p1k_00358","b1499",1.70673543300497
"p1k_00568","b2371",1.22495372578528
"p1k_00568","b1501",1.96808099070499
"p1k_00568","b2374",3.18734789476371
"p1k_00568","b2373",2.85704209856325
"p1k_00568","b1500",1.28460889945518
"p1k_00568","b2083",2.37614715892086
"p1k_00568","b2372",2.39462945063822
"p1k_00568","b2375",2.6249689412256
"p1k_00568","b1499",1.63929050240251
"p1k_00408","b2371",1.00102478202666
"p1k_00408","b1501",1.00448663827944
"p1k_00408","b2374",1.01003453228164
"p1k_00408","b2373",1.00853290929963
"p1k_00408","b1500",1.00130780301945
"p1k_00408","b2083",1.00636607093881
"p1k_00408","b2372",1.00643317722442
"p1k_00408","b2375",1.00747039164528
"p1k_00408","b1499",1.00292952979668
"p1k_00581","b2371",1.04844678255675
"p1k_00581","b1501",1.2113302033112
"p1k_00581","b2374",1.47367973235585
"p1k_00581","b2373",1.40265812989976
"p1k_00581","b1500",1.06171315339791
"p1k_00581","b2083",1.29997439306371
"p1k_00581","b2372",1.30332185177753
"p1k_00581","b2375",1.35248056299316
"p1k_00581","b1499",1.1383208574022
"starve_series__t04_starve","b2371",1.05746716469375
"starve_series__t04_starve","b1501",1.25050365267516
"starve_series__t04_starve","b2374",1.56171614439371
"starve_series__t04_starve","b2373",1.47746376416784
"starve_series__t04_starve","b1500",1.07317806742933
"starve_series__t04_starve","b2083",1.35560617571984
"starve_series__t04_starve","b2372",1.35961610195986
"starve_series__t04_starve","b2375",1.41795554967114
"starve_series__t04_starve","b1499",1.16403599686182
"p1k_00362","b2371",1.01806608759012
"p1k_00362","b1501",1.07899153821645
"p1k_00362","b2374",1.17680623434378
"p1k_00362","b2373",1.15032949946112
"p1k_00362","b1500",1.02304029313828
"p1k_00362","b2083",1.11209674562916
"p1k_00362","b2372",1.11330331767083
"p1k_00362","b2375",1.13160529062351
"p1k_00362","b1499",1.05162202970999
"p1k_00327","b2371",1.33219387842434
"p1k_00327","b1501",2.41800325237614
"p1k_00327","b2374",4.21934468922934
"p1k_00327","b2373",3.73112649188785
"p1k_00327","b1500",1.41856200599512
"p1k_00327","b2083",3.01746380022058
"p1k_00327","b2372",3.04729976868156
"p1k_00327","b2375",3.38923989244972
"p1k_00327","b1499",1.94140256009404
"p1k_00505","b2371",1.13627038493198
"p1k_00505","b1501",1.59042320765573
"p1k_00505","b2374",2.32870305060584
"p1k_00505","b2373",2.12877193440023
"p1k_00505","b1500",1.17299765245623
"p1k_00505","b2083",1.83869065188809
"p1k_00505","b2372",1.84900223628134
"p1k_00505","b2375",1.98790988762895
"p1k_00505","b1499",1.38816745659828
"p1k_00610","b2371",1.07560024837933
"p1k_00610","b1501",1.32908673696001
"p1k_00610","b2374",1.73853954230108
"p1k_00610","b2373",1.627683501472
"p1k_00610","b1500",1.09620103180554
"p1k_00610","b2083",1.4672303590832
"p1k_00610","b2372",1.47260887267766
"p1k_00610","b2375",1.54942987975128
"p1k_00610","b1499",1.21569245302088
"p1k_00651","b2371",1.12721665783159
"p1k_00651","b1501",1.55157876887067
"p1k_00651","b2374",2.24077578334434
"p1k_00651","b2373",2.05414338182889
"p1k_00651","b1500",1.16156022144918
"p1k_00651","b2083",1.78345409904578
"p1k_00651","b2372",1.7929952335572
"p1k_00651","b2375",1.9226135224506
"p1k_00651","b1499",1.36246420843001
"p1k_00566","b2371",1.14480868325977
"p1k_00566","b1501",1.62700684602301
"p1k_00566","b2374",2.41157904902359
"p1k_00566","b2373",2.19910436364228
"p1k_00566","b1500",1.18377663174857
"p1k_00566","b2083",1.89071988961863
"p1k_00566","b2372",1.90176898706428
"p1k_00566","b2375",2.04944487625894
"p1k_00566","b1499",1.41239619690169
"p1k_00799","b2371",1.11703535877377
"p1k_00799","b1501",1.50783202784635
"p1k_00799","b2374",2.14183838865961
"p1k_00799","b2373",1.97015839679504
"p1k_00799","b1500",1.14868879428052
"p1k_00799","b2083",1.72125635873889
"p1k_00799","b2372",1.72994538457777
"p1k_00799","b2375",1.8491274960017
"p1k_00799","b1499",1.33354517725552
"p1k_00461","b2371",1.0268952595019
"p1k_00461","b1501",1.11751561321473
"p1k_00461","b2374",1.26314126719781
"p1k_00461","b2373",1.2237216319446
"p1k_00461","b1500",1.03428870109611
"p1k_00461","b2083",1.16677850443357
"p1k_00461","b2372",1.1685928443915
"p1k_00461","b2375",1.19585211372479
"p1k_00461","b1499",1.07683258985017
"p1k_00909","b2371",1.80977453720746
"p1k_00909","b1501",4.33623219659252
"p1k_00909","b2374",8.73296220556156
"p1k_00909","b2373",7.53855545159652
"p1k_00909","b1500",2.00198620009536
"p1k_00909","b2083",5.7641857506643
"p1k_00909","b2372",5.86255751983323
"p1k_00909","b2375",6.71401080877928
"p1k_00909","b1499",3.26647132041092
"p1k_00980","b2371",1.09930532674709
"p1k_00980","b1501",1.43148656911751
"p1k_00980","b2374",1.96939528616915
"p1k_00980","b2373",1.82374737565958
"p1k_00980","b1500",1.12624991679505
"p1k_00980","b2083",1.61273579007632
"p1k_00980","b2372",1.61997722160465
"p1k_00980","b2375",1.72101111261464
"p1k_00980","b1499",1.28314763946616
"p1k_00937","b2371",1.28960604446447
"p1k_00937","b1501",2.24020303883058
"p1k_00937","b2374",3.81033608606222
"p1k_00937","b2373",3.38486157580753
"p1k_00937","b1500",1.36549768175359
"p1k_00937","b2083",2.76389589726061
"p1k_00937","b2372",2.7890337533176
"p1k_00937","b2375",3.08652147472147
"p1k_00937","b1499",1.82162940800718
"p1k_00488","b2371",1.06962988214048
"p1k_00488","b1501",1.30323730230596
"p1k_00488","b2374",1.68034213816362
"p1k_00488","b2373",1.57824640673617
"p1k_00488","b1500",1.088624225649
"p1k_00488","b2083",1.43050853986865
"p1k_00488","b2372",1.43543101928626
"p1k_00488","b2375",1.50616308199657
"p1k_00488","b1499",1.19868988135439
"p1k_00312","b2371",1.06079882458022
"p1k_00312","b1501",1.26495850252109
"p1k_00312","b2374",1.59421963557946
"p1k_00312","b2373",1.50507993320303
"p1k_00312","b1500",1.0774105862828
"p1k_00312","b2083",1.37613619717583
"p1k_00312","b2372",1.38039389210719
"p1k_00312","b2375",1.44212641440374
"p1k_00312","b1499",1.17353073747162
"p1k_00458","b2371",1.00048118006855
"p1k_00458","b1501",1.00210676202252
"p1k_00458","b2374",1.00471173300107
"p1k_00458","b2373",1.00400665889353
"p1k_00458","b1500",1.00061408377387
"p1k_00458","b2083",1.00298926155389
"p1k_00458","b2372",1.00302075084888
"p1k_00458","b2375",1.00350775423744
"p1k_00458","b1499",1.00137556236696
"p1k_00338","b2371",1.10330480988235
"p1k_00338","b1501",1.44872650895653
"p1k_00338","b2374",2.0083111481584
"p1k_00338","b2373",1.85679173125517
"p1k_00338","b1500",1.13131429088386
"p1k_00338","b2083",1.63723856992005
"p1k_00338","b2372",1.64480250512714
"p1k_00338","b2375",1.74992735521265
"p1k_00338","b1499",1.29452026485213
"p1k_00223","b2371",1.45782421078769
"p1k_00223","b1501",2.93589519127375
"p1k_00223","b2374",5.41960506448466
"p1k_00223","b2373",4.74606088259737
"p1k_00223","b1500",1.57409355908877
"p1k_00223","b2083",3.7570383529078
"p1k_00223","b2372",3.80214319097601
"p1k_00223","b2375",4.27620035758529
"p1k_00223","b1499",2.29317145726884
"p1k_00750","b2371",1.25926277639312
"p1k_00750","b1501",2.11282088748357
"p1k_00750","b2374",3.51826133109369
"p1k_00750","b2373",3.13746486579053
"p1k_00750","b1500",1.32758417096436
"p1k_00750","b2083",2.58233766205776
"p1k_00750","b2372",2.60427962480667
"p1k_00750","b2375",2.87020189101987
"p1k_00750","b1499",1.73612933451238
"p1k_00628","b2371",1.20253229455057
"p1k_00628","b1501",1.87308208900592
"p1k_00628","b2374",2.97070891508646
"p1k_00628","b2373",2.67338387429286
"p1k_00628","b1500",1.25646265995579
"p1k_00628","b2083",2.24087791460142
"p1k_00628","b2372",2.25718852149134
"p1k_00628","b2375",2.46433700863534
"p1k_00628","b1499",1.57591067360453
"p1k_00902","b2371",1.81888732332947
"p1k_00902","b1501",4.37153611848094
"p1k_00902","b2374",8.81780481621091
"p1k_00902","b2373",7.60988273322221
"p1k_00902","b1500",2.01291492580629
"p1k_00902","b2083",5.8149281126312
"p1k_00902","b2372",5.91487187182649
"p1k_00902","b2375",6.77622913249821
"p1k_00902","b1499",3.29143697055305
"p1k_00963","b2371",1.13288205367124
"p1k_00963","b1501",1.57589210574354
"p1k_00963","b2374",2.29580235019232
"p1k_00963","b2373",2.10084848948859
"p1k_00963","b1500",1.16871816263238
"p1k_00963","b2083",1.81802655052638
"p1k_00963","b2372",1.82804839793436
"p1k_00963","b2375",1.96347854403205
"p1k_00963","b1499",1.37854952466361
"p1k_00001","b2371",1.07565642538376
"p1k_00001","b1501",1.3293298492795
"p1k_00001","b2374",1.73908703618796
"p1k_00001","b2373",1.6281485623581
"p1k_00001","b1500",1.09627230767958
"p1k_00001","b2083",1.46757574278221
"p1k_00001","b2372",1.47295857256678
"p1k_00001","b2375",1.54983689024728
"p1k_00001","b1499",1.21585241000685
"p1k_00730","b2371",1.04779533866214
"p1k_00730","b1501",1.20849901942633
"p1k_00730","b2374",1.46731989502118
"p1k_00730","b2373",1.39725372131135
"p1k_00730","b1500",1.06088485757678
"p1k_00730","b2083",1.29595403936162
"p1k_00730","b2372",1.29925412878836
"p1k_00730","b2375",1.34775015108718
"p1k_00730","b1499",1.13646325924918
"p1k_00331","b2371",1.08029368601141
"p1k_00331","b1501",1.34939086353238
"p1k_00331","b2374",1.78427454461658
"p1k_00331","b2373",1.66653115532293
"p1k_00331","b1500",1.10215487165525
"p1k_00331","b2083",1.49607704259379
"p1k_00331","b2372",1.50181778168189
"p1k_00331","b2375",1.58342808256544
"p1k_00331","b1499",1.22905479539505
"p1k_00079","b2371",1.05330726469858
"p1k_00079","b1501",1.23244493816936
"p1k_00079","b2374",1.52112286343533
"p1k_00079","b2373",1.44297235364566
"p1k_00079","b1500",1.06789182537875
"p1k_00079","b2083",1.32995923451885
"p1k_00079","b2372",1.33366213430493
"p1k_00079","b2375",1.38776665572251
"p1k_00079","b1499",1.152178550971
"p1k_00124","b2371",1.046100132203
"p1k_00124","b1501",1.20113029448222
"p1k_00124","b2374",1.45076892236374
"p1k_00124","b2373",1.3831889389243
"p1k_00124","b1500",1.058729246004
"p1k_00124","b2083",1.28549046564771
"p1k_00124","b2372",1.28866758872893
"p1k_00124","b2375",1.33543935468445
"p1k_00124","b1499",1.13162906342455
"p1k_00173","b2371",1.072775185445
"p1k_00173","b1501",1.31685824422662
"p1k_00173","b2374",1.71100435728829
"p1k_00173","b2373",1.60429364698024
"p1k_00173","b1500",1.0926162684168
"p1k_00173","b2083",1.44985805540179
"p1k_00173","b2372",1.45502012006107
"p1k_00173","b2375",1.52895948623912
"p1k_00173","b1499",1.20764782898781
"starve_series__t01_starve","b2371",1.02306686919661
"starve_series__t01_starve","b1501",1.10081776834641
"starve_series__t01_starve","b2374",1.22571166718821
"starve_series__t01_starve","b2373",1.19190442971505
"starve_series__t01_starve","b1500",1.02941225840219
"starve_series__t01_starve","b2083",1.14307629415353
"starve_series__t01_starve","b2372",1.14462564694671
"starve_series__t01_starve","b2375",1.1679999381601
"starve_series__t01_starve","b1499",1.06590255893664
"p1k_00639","b2371",1.11108304371559
"p1k_00639","b1501",1.48222457229235
"p1k_00639","b2374",2.08396722194173
"p1k_00639","b2373",1.92102762933563
"p1k_00639","b1500",1.14115905509457
"p1k_00639","b2083",1.68485332762444
"p1k_00639","b2372",1.69305121577538
"p1k_00639","b2375",1.80613697414305
"p1k_00639","b1499",1.31663099656694
"p1k_00374","b2371",1.00048125463936
"p1k_00374","b1501",1.00210708850549
"p1k_00374","b2374",1.0047124631902
"p1k_00374","b2373",1.00400727981339
"p1k_00374","b1500",1.00061417893964
"p1k_00374","b2083",1.00298972479887
"p1k_00374","b2372",1.00302121897665
"p1k_00374","b2375",1.00350829784045
"p1k_00374","b1499",1.00137577554183
"p1k_01011","b2371",1.05474048966358
"p1k_01011","b1501",1.23866807965397
"p1k_01011","b2374",1.53510980379431
"p1k_01011","b2373",1.45485704843993
"p1k_01011","b1500",1.06971330513624
"p1k_01011","b2083",1.33879712393552
"p1k_01011","b2372",1.34260551137124
"p1k_01011","b2375",1.39816889900371
"p1k_01011","b1499",1.15626413230665
"p1k_01031","b2371",2.16635488267728
"p1k_01031","b1501",5.6835496067745
"p1k_01031","b2374",12.01790578557
"p1k_01031","b2373",10.2937526497276
"p1k_01031","b1500",2.42410987958881
"p1k_01031","b2083",7.7055997637894
"p1k_01031","b2372",7.87210385344054
"p1k_01031","b2375",9.11556439882446
"p1k_01031","b1499",4.23467037971584
"p1k_00011","b2371",28.7136053899505
"p1k_00011","b1501",39.5510202309392
"p1k_00011","b2374",146.148357754768
"p1k_00011","b2373",112.504336299273
"p1k_00011","b1500",18.0460492819543
"p1k_00011","b2083",60.0631455153553
"p1k_00011","b2372",69.0501371373705
"p1k_00011","b2375",95.6874568730271
"p1k_00011","b1499",46.7406014774883
"p1k_00345","b2371",1.42376658577303
"p1k_00345","b1501",2.7964624294798
"p1k_00345","b2374",5.0951444527096
"p1k_00345","b2373",4.47187505208497
"p1k_00345","b1500",1.53207722646371
"p1k_00345","b2083",3.55777675384715
"p1k_00345","b2372",3.59853781307094
"p1k_00345","b2375",4.03663610042716
"p1k_00345","b1499",2.19803715936503
"p1k_00313","b2371",1.3220274404517
"p1k_00313","b1501",2.37566336828132
"p1k_00313","b2374",4.12180574215057
"p1k_00313","b2373",3.64856934655965
"p1k_00313","b1500",1.40591038484392
"p1k_00313","b2083",2.95706550292574
"p1k_00313","b2372",2.98575757667608
"p1k_00313","b2375",3.31707046947188
"p1k_00313","b1499",1.91283495901667
"p1k_00522","b2371",1.31578959865816
"p1k_00522","b1501",2.3496525648782
"p1k_00522","b2374",4.06192806927925
"p1k_00522","b2373",3.59788290885079
"p1k_00522","b1500",1.39814282491168
"p1k_00522","b2083",2.91996568688291
"p1k_00522","b2372",2.94796282191286
"p1k_00522","b2375",3.27275999541802
"p1k_00522","b1499",1.89529914575114
"p1k_00263","b2371",1.19728409479684
"p1k_00263","b1501",1.85079866951632
"p1k_00263","b2374",2.91995632274234
"p1k_00263","b2373",2.63034930734602
"p1k_00263","b1500",1.24986743366843
"p1k_00263","b2083",2.20915562479232
"p1k_00263","b2372",2.22496817559702
"p1k_00263","b2375",2.42669556484341
"p1k_00263","b1499",1.561064526401
"p1k_00638","b2371",1.12031676466656
"p1k_00638","b1501",1.52193895660542
"p1k_00638","b2374",2.17373252879969
"p1k_00638","b2373",1.99723371129949
"p1k_00638","b1500",1.15283832642732
"p1k_00638","b2083",1.74131200585027
"p1k_00638","b2372",1.75027400801248
"p1k_00638","b2375",1.87281850123434
"p1k_00638","b1499",1.34286739835298
"p1k_00037","b2371",1.13058044728112
"p1k_00037","b1501",1.56601719281916
"p1k_00037","b2374",2.27344977546001
"p1k_00037","b2373",2.08187666621695
"p1k_00037","b1500",1.16581057681943
"p1k_00037","b2083",1.80398448764879
"p1k_00037","b2372",1.8138104777222
"p1k_00037","b2375",1.94687911763225
"p1k_00037","b1499",1.37201533194842
"p1k_00513","b2371",1.0660176618528
"p1k_00513","b1501",1.28758619590045
"p1k_00513","b2374",1.64512069299578
"p1k_00513","b2373",1.54832469914996
"p1k_00513","b1500",1.08403836975242
"p1k_00513","b2083",1.40827627945616
"p1k_00513","b2372",1.41292542908451
"p1k_00513","b2375",1.47997535778076
"p1k_00513","b1499",1.1884003025294
"p1k_00995","b2371",1.69954716808281
"p1k_00995","b1501",3.90545327702724
"p1k_00995","b2374",7.70295366209397
"p1k_00995","b2373",6.67191831437187
"p1k_00995","b1500",1.86919768188303
"p1k_00995","b2083",5.14558293896638
"p1k_00995","b2372",5.22568669593951
"p1k_00995","b2375",5.95785223287802
"p1k_00995","b1499",2.96355453350498
"p1k_00308","b2371",1.17036667683148
"p1k_00308","b1501",1.73622838602897
"p1k_00308","b2374",2.65939072293642
"p1k_00308","b2373",2.40935770797664
"p1k_00308","b1500",1.21599934652744
"p1k_00308","b2083",2.04609819297184
"p1k_00308","b2372",2.0594179454357
"p1k_00308","b2375",2.2333846230737
"p1k_00308","b1499",1.48485592151709
"p1k_00927","b2371",1.22664657228874
"p1k_00927","b1501",1.97524035640688
"p1k_00927","b2374",3.20369212293142
"p1k_00927","b2373",2.87089573426171
"p1k_00927","b1500",1.28673200598675
"p1k_00927","b2083",2.38634340259242
"p1k_00927","b2372",2.40499253585062
"p1k_00927","b2375",2.6370850022652
"p1k_00927","b1499",1.64407272979148
"p1k_00129","b2371",1.05115005039517
"p1k_00129","b1501",1.223075599371
"p1k_00129","b2374",1.50006809353116
"p1k_00129","b2373",1.42508166664173
"p1k_00129","b1500",1.06514984949084
"p1k_00129","b2083",1.31665362273135
"p1k_00129","b2372",1.32019832978151
"p1k_00129","b2375",1.37210745530837
"p1k_00129","b1499",1.14602856789087
"p1k_00307","b2371",1.18410964679128
"p1k_00307","b1501",1.79478232470078
"p1k_00307","b2374",2.79247990413105
"p1k_00307","b2373",2.52224425052836
"p1k_00307","b1500",1.23329982665894
"p1k_00307","b2083",2.12942371178206
"p1k_00307","b2372",2.1440032608224
"p1k_00307","b2375",2.33213434431684
"p1k_00307","b1499",1.52377849927034
"p1k_00465","b2371",1.00048124378639
"p1k_00465","b1501",1.00210704098946
"p1k_00465","b2374",1.00471235691914
"p1k_00465","b2373",1.00400718944528
"p1k_00465","b1500",1.0006141650893
"p1k_00465","b2083",1.00298965737861
"p1k_00465","b2372",1.00302115084576
"p1k_00465","b2375",1.00350821872496
"p1k_00465","b1499",1.00137574451656
"p1k_00165","b2371",1.16919652697769
"p1k_00165","b1501",1.73123710389333
"p1k_00165","b2374",2.64805352429283
"p1k_00165","b2373",2.39974044861949
"p1k_00165","b1500",1.21452544476866
"p1k_00165","b2083",2.03899618648413
"p1k_00165","b2372",2.05220992365765
"p1k_00165","b2375",2.22497145032843
"p1k_00165","b1499",1.48154054562987
"p1k_00026","b2371",1.09023461191862
"p1k_00026","b1501",1.39234754520316
