,MA_activator,MA_inhibitor,actual_mRNA_ratio,ratio_MA_activator,ratio_MA_inhibitor
p1k_00783,5.114893337789624,0,35.507235495670045,1517.748224119993,0
p1k_00479,3.491620173288685,0,11.924603801966342,492.658317930846,0
p1k_00590,4.8413653968764665,0,95.7615147623163,1255.6240298018015,0
p1k_00256,4.576196597599277,0,48.479366112667385,1044.806476498932,0
p1k_00540,4.393964935779074,0,53.44832609727139,920.8283033305629,0
p1k_00597,5.241978257965908,0,71.040142131084,1657.5098057784367,0
p1k_00876,5.142861422641498,0,64.86270110798507,1547.4583395979012,0
p1k_00939,4.056614719613343,0,43.92103375852522,728.8298067470218,0
p1k_00774,6.573415831093565,0,160.028645192353,4171.178288015244,0
p1k_00231,4.683616044497683,0,32.87680927951946,1125.5695397071647,0
p1k_00342,4.353358262375203,0,30.28436969606346,895.2716515573544,0
p1k_00818,4.3435599446010835,0,29.225191884283543,889.2118576369246,0
p1k_00029,5.614874857693855,0,41.76827704568745,2146.3926285839416,0
p1k_00092,4.274955559172737,0,25.797085301215862,847.916853478718,0
p1k_01011,3.9643807282994548,0,47.623026088415486,683.6926759366221,0
p1k_00449,5.0288434394057955,0,64.69574854061251,1429.8686122445613,0
p1k_00050,3.5563310916096067,0,12.189809661713086,515.2591908529743,0
p1k_00265,6.458732811312956,0,119.54852509625745,3852.438587553218,0
p1k_00729,4.3881555974236734,0,22.13138455703759,917.127834984871,0
p1k_00488,5.623711701111707,0,67.86867022256612,2159.5801307897054,0
p1k_00703,6.008765473313686,0,87.46177018078444,2820.21396299199,0
p1k_00026,6.402551999136507,0,117.31726239466916,3705.302032208793,0
p1k_00483,0.333615425001997,0,2.7348646974102486,55.193973920309745,0
p1k_00979,3.8922426655577054,0,30.026819675018665,650.3470982479879,0
p1k_01055,5.289474685121912,0,73.29135490666287,1712.9865603572202,0
p1k_00627,6.794894262074754,0,140.44700125902258,4863.292652174138,0
p1k_00228,5.232834940896323,0,49.9049145649482,1647.0382823613002,0
p1k_00052,4.8313285870221145,0,33.49759186185597,1246.9189859832375,0
p1k_00773,6.7349804264303454,0,162.95643921555097,4665.460777374213,0
p1k_00387,5.010230048369459,0,31.419386031793053,1411.53920110694,0
p1k_00172,5.014580755488582,0,37.92715768611475,1415.8023771287628,0
p1k_00938,4.179445232693058,0,51.700203646979865,793.6002470931447,0
p1k_00290,6.270801909625471,0,100.33884936570198,3381.9165401362743,0
p1k_00530,5.098112462560558,0,57.37211248545649,1500.1966336267458,0
p1k_00425,5.772249865170375,0,72.84245409172345,2393.7774195660986,0
p1k_00759,5.423989540415595,0,38.87875102019641,1880.385795808648,0
p1k_00988,3.9917832252001255,0,40.82764910762798,696.8028223228083,0
p1k_00154,1.2071643054929446,0,7.580952539237422,101.1244283853114,0
p1k_00171,4.908425177823751,0,36.683591283441764,1315.3660369587562,0
