,MA_activator,MA_inhibitor,actual_mRNA_ratio,ratio_MA_activator,ratio_MA_inhibitor
p1k_00646,7.037711539305026,0,279.21851989517404,7496.539583872908,0
p1k_00335,3.9288527328723335,0,26.105240395685556,868.9626012448398,0
p1k_00455,0.03835734452171342,0,1.2653492217330404,58.592938058884705,0
p1k_00366,0.9841124802926074,0,1.895311154434136,112.8615317123538,0
p1k_00032,4.139682881839682,0,26.115298467159636,1005.6973003834257,0
p1k_00303,2.558968287876144,0,9.503814439386733,336.22095468128845,0
p1k_00576,2.260204315262097,0,7.134202839193959,273.33035133611537,0
p1k_00813,4.114382121663131,0,33.097154918456255,988.2139872169824,0
p1k_00901,5.9840432342688805,0,130.75441288353062,3611.395671999443,0
p1k_00023,6.1179417730787025,0,166.00593648228227,3962.621118933761,0
p1k_00685,7.166913379982051,0,319.53287751803646,8198.878829736725,0
p1k_00305,2.0793477188165985,0,3.7221019035960303,241.12630946831354,0
p1k_00742,5.036210357722989,0,62.25367755854521,1872.1857982865292,0
p1k_01018,5.143651276176937,0,63.1047779318059,2016.9349227118887,0
p1k_00310,3.1964967896895837,0,10.83224811848996,523.04611313778,0
p1k_01046,4.603128675222129,0,40.229125490224035,1386.686761788047,0
p1k_00578,3.458135186647594,0,13.295928491591745,627.0482853474596,0
p1k_00552,2.976283987148838,0,14.903434724142334,449.00308000108674,0
p1k_00777,5.029082560811274,0,58.4130951033254,1862.9588661580985,0
p1k_00816,4.07117912826778,0,34.01419939167035,959.0596061969509,0
starve_series__t25_growth2,6.241329401786092,0,190.8846624966419,4316.442173487577,0
p1k_00678,7.274207998414672,0,384.41293379227926,8831.884209373005,0
p1k_00057,5.109451015035921,0,63.63208979426177,1969.6841096690187,0
p1k_00291,4.134149797134582,0,40.86698596318557,1001.8475947894239,0
starve_series__t14_starve,3.342550997647281,0,17.75051474044739,578.7708861147271,0
p1k_00829,4.78185187789062,0,50.13633597022644,1569.565392860472,0
p1k_00844,8.093484741791915,0,166.26823921581018,15584.046704805276,0
p1k_00555,4.195018135318769,0,38.110860504682734,1045.020609344765,0
p1k_00837,3.6029105469996567,0,5.012936103787867,693.2385587921002,0
p1k_00229,4.481561664466211,0,47.22171486064522,1274.6268210801068,0
p1k_00959,5.089208446570712,0,61.456428804463954,1942.2402991909623,0
p1k_00232,4.290174496154904,0,42.97631913444528,1116.271339667588,0
p1k_00018,5.130098518875965,0,90.04010000243989,1998.0764415787025,0
p1k_00587,0.5635029521963698,0,1.380094950688649,84.31985589138127,0
p1k_00847,7.8405116966563035,0,143.18884586127595,13077.591472348364,0
p1k_01025,5.052131060841305,0,54.66764818174529,1892.9605173603054,0
p1k_00791,5.043121522879293,0,77.50712354707363,1881.1759356657067,0
p1k_00217,2.2686246900240836,0,9.528017731244766,274.9303246926465,0
p1k_00572,1.6084064653246386,0,3.937099515443601,173.9711185000642,0
p1k_00580,4.824805867007556,0,44.042942036861874,1616.9993807856147,0
p1k_00763,5.747350906406416,0,97.7764899317005,3064.9513320647065,0
p1k_00798,5.118529708641226,0,52.26609242985627,1982.1181593390031,0
p1k_00044,5.370756510940143,0,110.28415802893173,2360.7900907394164,0
p1k_00855,5.119773599767221,0,53.754823615801925,1983.8278778298775,0
p1k_00755,5.314666448224392,0,77.40929007780933,2270.7670420253658,0
p1k_00121,5.345560228937637,0,86.0935115687856,2319.917478400797,0
p1k_00004,6.659457349939794,0,191.3911963826589,5767.597986582495,0
p1k_00080,5.862771976209606,0,88.19693326818025,3320.2347217938823,0
p1k_00072,5.264699430116004,0,74.72013398928351,2193.4665253519593,0
p1k_00285,4.724724325840147,0,58.76874760905477,1508.6284994293717,0
p1k_00421,4.602298908367697,0,42.0332079725491,1385.8894374392128,0
p1k_00887,4.803640686986945,0,92.43374454255577,1593.45021652648,0
p1k_00301,3.2533082320573694,0,13.704702969800474,544.0538993930156,0
p1k_00109,3.9332621753736263,0,19.79437425337272,871.6225550025151,0
p1k_00994,4.490531920061401,0,40.91467520822227,1282.5767672730888,0
p1k_00069,4.953404329157012,0,56.949484982577104,1767.7540792923132,0
p1k_00210,3.6771393546183884,0,18.559483467595058,729.8402461852529,0
p1k_00483,0.5505112604857816,0,2.5841385679329525,83.56395119085275,0
starve_series__t07_starve,2.2477925228372886,0,8.87560331478407,270.98892228302776,0
p1k_00081,3.7398301822387503,0,23.948884051290065,762.2538523410653,0
p1k_00033,6.477194966124411,0,215.68300113204094,5083.098633678299,0
p1k_00242,4.997174016577065,0,67.01310984438734,1822.207529800535,0
p1k_00497,0.3074331762461771,0,2.0021039327990815,70.60657937920259,0
p1k_00905,4.207963525411571,0,32.92943825104671,1054.4398391069983,0
p1k_00274,5.402559592289822,0,78.88147802229668,2413.409706074022,0
p1k_00550,1.9333743258165355,0,5.065001218151708,217.92257868810975,0
p1k_00148,1.521833115915485,0,5.094410092111472,163.838506588797,0
