,MA_activator,MA_inhibitor,actual_mRNA_ratio
control__wt_glc__1,0.016339102611153008,-0.07781571807287073,1.1137024063584593
control__wt_glc__2,-0.016339102611153056,0.07781571807287076,0.8979059345572942
fur__wt_dpd__1,-0.7940590006606489,0.4145488588327549,1.1880887446020192
fur__wt_dpd__2,-0.9190214914500096,0.3342670493244233,1.2147689692370416
fur__wt_fe__1,0.036078541652237305,-0.1322434778632435,0.745734903859347
fur__wt_fe__2,0.06488769863115124,-0.22851113408888615,0.6591933377894161
fur__delfur_dpd__1,-0.5225293959651859,0.1348088751818329,1.2849664952233038
fur__delfur_dpd__2,-0.478697947096504,0.11812653261614703,1.0944793189760265
fur__delfur_fe2__1,-0.12393698752853313,-0.07600750273657855,0.8647658074590799
fur__delfur_fe2__2,-0.1277356309698851,-0.08937356926297692,1.0222448190121833
acid__wt_ph5__1,-0.14194677042307918,-0.026722138959779394,1.0526708959427564
acid__wt_ph5__2,-0.16687633575636301,0.006296417040167519,1.0164199289787392
acid__delgadx_ph5__1,-0.08954667242922149,-0.1095392847991276,0.90285647743382
acid__delgadx_ph5__2,-0.11570014856672053,-0.02789012685216535,0.9036954179384852
acid__delgadw_ph5__1,-0.07953732273309283,-0.031326665615035866,0.930751771549194
acid__delgadw_ph5__2,-0.09518310081966598,-0.09844780931340714,0.8615128745626628
acid__delgade_ph5__1,-0.1117028170235407,-0.06915941376760912,1.1281422070486486
acid__delgade_ph5__2,-0.11856542270924121,-0.015542738051339497,0.9550457752503227
oxidative__wt_pq__1,-0.6395911914518396,0.6777305323862496,1.4022425212598253
oxidative__wt_pq__2,-0.6323464043551728,0.6648404686017355,1.5722181527088877
oxidative__deloxyr_pq__1,-0.5575414710897366,0.5299276593627423,1.2710028648130067
oxidative__deloxyr_pq__2,-0.5582382222433596,0.4848744160848798,1.393697567149556
oxidative__delsoxr_pq__1,-0.5601073850509932,0.41640535565530157,1.5560115886277255
