,MA_activator,MA_inhibitor,actual_mRNA_ratio,ratio_MA_activator,ratio_MA_inhibitor
p1k_00783,0.09034096784890326,0,2.469130877038471,4.879403928373423,0
p1k_00479,2.0403437486854985,0,3.35026978682248,18.852810410962615,0
p1k_00590,4.081685110756021,0,33.098327142750065,77.60345938351877,0
p1k_00256,1.272638165637018,0,4.602709928334462,11.07321396669058,0
p1k_00540,2.4528105561449047,0,12.919183458585643,25.09232947595667,0
p1k_00597,4.397509730315866,0,21.07833867664151,96.59480395435382,0
p1k_00876,0.5591662476739984,0,3.940892444361496,6.753007677306492,0
p1k_00939,1.6959623900193677,0,2.731088122587165,14.849334187777245,0
p1k_00774,3.7469340671399016,0,5.614759331793465,61.53340904444823,0
p1k_00231,0.4176607990486422,0,2.5844150633948986,6.122092101247018,0
p1k_00342,0.4989277071221358,0,4.370570223971611,6.476846967916424,0
p1k_00818,0.6931775994098274,0,6.42457225701952,7.410349306564832,0
p1k_00029,0.7620885383262642,0,5.63896578391127,7.772897481458371,0
p1k_00092,1.3586465998916932,0,4.692023392276205,11.753435014406469,0
p1k_01011,1.0059433779283558,0,3.634093661262495,9.204295669138029,0
p1k_00449,4.696470254063832,0,30.804720294667344,118.83649950284399,0
p1k_00050,0.577104459887195,0,4.508194896874465,6.837497544909126,0
p1k_00265,0.1383375862641967,0,2.9772530378948012,5.044465931802828,0
p1k_00729,0.2661896888117917,0,3.8538110529072487,5.511914994639268,0
p1k_00488,1.6305520783660206,0,3.434725890844234,14.191114868793077,0
p1k_00703,0.6743133946502102,0,3.00531705409099,7.314084755228498,0
p1k_00026,0.670360452770639,0,2.4461951563184194,7.29407180858998,0
p1k_00483,5.534747879883883,0,122.97511576965057,212.4694827530607,0
p1k_00979,1.9034852989213027,0,3.2030644596026057,17.14658361440477,0
p1k_01055,0.9683894822780734,0,2.21375048129971,8.967795827698692,0
p1k_00627,-0.039125123918595094,0,1.9822021902231088,4.460603229301836,0
p1k_00228,0.31434956379523626,0,4.833425001324602,5.699018649598024,0
p1k_00052,0.5790788834918087,0,3.6502180813107876,6.846861518779719,0
p1k_00773,3.4224225072178776,0,5.826236407549513,49.13865475666047,0
p1k_00387,-0.23906762594584283,0,1.9425720120473535,3.8833354194406953,0
p1k_00172,0.023632079788933915,0,2.886244532377394,4.6589215247808555,0
p1k_00938,1.4879197204452135,0,3.5531748800496867,12.85523136424187,0
p1k_00290,-0.1791744584399881,0,1.6378902356389131,4.047944448644156,0
p1k_00530,1.1719597333812939,0,2.624157207065079,10.326816590595126,0
p1k_00425,0.2690032868424438,0,5.654858470611977,5.522675027090298,0
p1k_00759,0.3530351569757312,0,2.978769343493089,5.853904082132801,0
p1k_00988,1.5076461078341488,0,3.079984256524177,13.032211863645648,0
p1k_00154,5.3456943831326535,0,123.4507915796806,186.3741978706829,0
p1k_00171,0.0026800020402763186,0,3.338454232066129,4.5917495420079035,0
p1k_01010,0.6320448678378096,0,4.097689992838072,7.102903169293039,0
p1k_00544,2.6829202636113627,0,10.17399778423307,29.431398946212838,0
p1k_01052,0.7587992334817358,0,3.2394795099736746,7.75519567737637,0
p1k_00482,3.65621403814281,0,18.948150304322738,57.78319165024506,0
p1k_00370,0.367530790255589,0,3.054695619389706,5.913018292614839,0
p1k_00951,0.9894234765286936,0,2.1351728605369256,9.099500960937856,0
p1k_00664,0.21338833005622188,0,2.3135748443984547,5.313830759400704,0
p1k_00913,1.3211512518298714,0,10.604485676823092,11.451901026394626,0
p1k_00870,0.34411887591210105,0,3.8961508391859256,5.817836795572328,0
p1k_00589,4.538156384274706,0,33.374321731480975,106.48602779463143,0
p1k_00138,5.72833653559643,0,55.171658711566735,242.98113300540638,0
p1k_00499,4.857522635408254,0,89.42461469733209,132.87138080047058,0
p1k_00626,0.039948407154696455,0,1.9814834589359815,4.711911221402846,0
p1k_00907,3.655724643411995,0,32.071174244454824,57.76359361125392,0
p1k_00510,1.310260521394295,0,2.3541158735419354,11.365777487206145,0
p1k_00207,0.3066773760080944,0,3.363447841916862,5.668791966287021,0
starve_series__t01_starve,3.8966643168066173,0,15.100183260048379,68.26282743762052,0
p1k_00575,4.010059983062832,0,62.91980881734355,73.84477467591341,0
p1k_00381,0.5719177903652332,0,3.768138406040989,6.812960018287133,0
p1k_00070,1.268556738515627,0,6.577097918575583,11.041931785457425,0
p1k_00255,1.016024958607323,0,4.750244633807546,9.26884072258991,0
p1k_00054,2.344115020157424,0,7.974464430922276,23.271284987242332,0
p1k_00634,0.8278909951632066,0,4.009300865198933,8.135634944146032,0
p1k_00757,0.1583252567094276,0,2.5563263273478247,5.11484033941384,0
p1k_00536,0.7296411258062511,0,4.1585001527166074,7.600029801990922,0
p1k_00281,0.6355928554690145,0,4.226685057491015,7.120392677080055,0
p1k_00522,1.7097421846100915,0,4.162442941648131,14.991846013113792,0
p1k_00880,0.10395382930601862,0,3.6212153051596823,4.925662498886975,0
p1k_00701,0.4247754563271007,0,2.6717282756282867,6.152357793171474,0
p1k_00306,3.9060985232773575,0,16.07932663568451,68.71068083579028,0
p1k_00341,0.8869317366424737,0,6.931768477547092,8.475483586807282,0
starve_series__t10_starve,2.9962087621649256,0,3.6043075844015156,36.56959418965489,0
p1k_00781,0.9272476997769356,0,2.774833395823975,8.715670464072694,0
p1k_00196,2.3644580103749373,0,21.186897349579166,23.60175049669877,0
p1k_00652,0.27388018894103494,0,2.946830251096057,5.541375528048388,0
p1k_00742,0.5302732627931639,0,3.455697973279486,6.619109845338666,0
p1k_00641,0.8373529091293667,0,3.8338433446671174,8.189167853574746,0
p1k_00252,1.4038591702804004,0,3.781390087093674,12.12760798461216,0
p1k_01015,1.2780149223588104,0,4.080754808090453,11.11455954524549,0
p1k_00258,0.04826404525462415,0,2.88596681351902,4.739148917506353,0
p1k_00180,0.683342626735899,0,3.468970031001221,7.36000413458152,0
p1k_00276,-0.028336129884702892,0,3.1819991295204977,4.494086272709213,0
p1k_00417,-0.1909390551740326,0,2.182406243817158,4.015069316660946,0
p1k_00448,3.3384044563371456,0,32.56967320285776,46.358706455054644,0
p1k_00770,0.34960866155332504,0,4.290049886245484,5.8400171733680635,0
p1k_00344,0.33601046586330546,0,3.13534437676465,5.785230397026829,0
p1k_00772,0.13408804882798,0,1.9436202962691413,5.029629042660002,0
p1k_00297,0.4928530754710856,0,4.159460296105967,6.449632801061288,0
p1k_01044,0.7845041382451549,0,2.3104393319228427,7.894610496209138,0
p1k_00305,5.443885396473777,0,28.75743380016823,199.50060986312462,0
p1k_00465,4.868450025218602,0,21.402123120861294,133.88160814410676,0
p1k_00978,0.8696911221734345,0,3.313936917563238,8.37480194202897,0
p1k_00841,0.8886174789390453,0,2.269677866912831,8.485392702207252,0
p1k_00811,1.2481560175952588,0,10.935710749201537,10.886889900565727,0
p1k_00372,0.24158233823754224,0,1.33354096715377,5.418698167204107,0
p1k_00933,0.2747709922020456,0,3.424594399144291,5.544798149971544,0
p1k_00166,0.7873194024872171,0,2.580100398851375,7.910031020554354,0
p1k_00948,0.6064708603411776,0,2.7430734713911016,6.978102602465861,0
p1k_00814,1.3432702883968417,0,9.234162616991798,11.628831546402111,0
p1k_00747,-0.04294609223151581,0,2.359435915415247,4.448804981717624,0
p1k_00365,2.3067579989136107,0,1.4656464369105138,22.67643506919807,0
p1k_00412,0.007427407878002814,0,2.6174242133420047,4.606884275003572,0
p1k_00614,0.7514074030820533,0,5.451138167173531,7.715562571377646,0
p1k_00667,0.28517605952784514,0,2.805474825378654,5.584933139738929,0
p1k_00653,0.6270477780044235,0,2.868846488898755,7.0783432694022554,0
starve_series__t23_growth2,0.7657744249314967,0,4.086963506548355,7.792781550860665,0
p1k_00668,0.27179449906704756,0,2.7055072699846807,5.533370204555274,0
p1k_00798,0.183642088607374,0,2.485129630005163,5.2053892096265635,0
p1k_00128,0.43055824718269925,0,3.021167365164773,6.177067933869174,0
p1k_00941,1.392516358819194,0,3.5863518992217496,12.032631699200753,0
p1k_00165,1.1729006931926307,0,4.378578391625662,10.3335541814732,0
p1k_00259,3.953692055919635,0,6.569141729098608,71.01520299353315,0
p1k_00393,-0.019772498548189778,0,3.07154640342603,4.520841855890384,0
p1k_00532,1.377115428041577,0,3.3603428704815053,11.904865185445662,0
p1k_00424,-0.1010666201204098,0,2.7241852673531524,4.2731422077162975,0
p1k_00807,-0.46646420737166233,0,2.0882530627753866,3.317047663275025,0
p1k_00404,0.4889919647365827,0,4.435484848563456,6.432394610306538,0
starve_series__t02_starve,2.8994788150075,0,3.4926536870554594,34.198064371480704,0
p1k_00316,3.136030851354149,0,3.77534247638599,40.291253964695244,0
p1k_00760,0.3164200637846181,0,3.019335071090207,5.707203532121089,0
p1k_00775,0.24300516074385237,0,3.812028020796224,5.424044861107927,0
p1k_00433,1.5298450564261001,0,6.767016747324565,13.234291037274714,0
p1k_00035,1.2309071024013336,0,6.2524713078690235,10.757500874112356,0
p1k_00126,0.6773743855699401,0,3.3807783673144116,7.329619649342574,0
p1k_00629,0.06805022176963252,0,2.200863375739406,4.804592824062103,0
p1k_00755,0.2901810780818047,0,3.0564044522192444,5.604342118253614,0
p1k_00884,3.133675833807088,0,61.69904447939872,40.22553723017503,0
p1k_00193,4.878517480949603,0,30.026919199287217,134.81913192827307,0
p1k_00298,0.669938415177056,0,4.873792888042569,7.291938355430709,0
p1k_00007,0.5708138715327067,0,3.5743670137456136,6.807748883601922,0
p1k_00268,0.03242047655997782,0,2.606227860247908,4.687388673428728,0
