,MA_activator,MA_inhibitor,actual_mRNA_ratio
control__wt_glc__1,0.8260062305025236,0.029160893624267204,0.4026566493965777
control__wt_glc__2,0.7845526214424103,0.03760010401009001,0.49057670178216994
fur__wt_dpd__1,-0.280782962032253,-0.7858911678803087,0.06069267890302966
fur__wt_dpd__2,-0.44957994227458653,-0.8417131067604543,0.04494995338094686
fur__wt_fe__1,0.8503397219860281,-0.09511488173479044,0.3157158944160867
fur__wt_fe__2,0.8890654940656806,-0.05036869591089744,0.332059747450565
fur__delfur_dpd__1,0.08328699921809894,-0.6700205282794912,0.09887734872598046
fur__delfur_dpd__2,0.14187817005671466,-0.6808500356863278,0.11594252432185004
fur__delfur_fe2__1,0.6281477800638584,-0.13453148090307987,0.32002334675284955
fur__delfur_fe2__2,0.6226245175864525,-0.12429064533300602,0.3202106201311683
acid__wt_ph5__1,0.6068918491090356,-0.26866208239457584,0.2254954155685932
acid__wt_ph5__2,0.5745731008252464,-0.29200611250471914,0.23944166804858888
acid__delgadx_ph5__1,0.676549625518356,-0.26630776449756566,0.231211988481273
acid__delgadx_ph5__2,0.6428103269614063,-0.2701864823778299,0.24728650814303135
acid__delgadw_ph5__1,0.6913237290379762,-0.1979633830423766,0.30076890802739176
acid__delgadw_ph5__2,0.6689095560986678,-0.20809720602546028,0.27657284108312474
acid__delgade_ph5__1,0.6490226957759299,-0.22208482968303636,0.2976549096878327
acid__delgade_ph5__2,0.6397322351096852,-0.21979852326446947,0.31163469470256655
oxidative__wt_pq__1,-0.06928778211601973,-0.35230029810289654,0.130913365330975
oxidative__wt_pq__2,-0.06159357937538473,-0.354977466764614,0.11133271167429891
oxidative__deloxyr_pq__1,0.04891443752101237,-0.33850080616585415,0.12054797441133179
oxidative__deloxyr_pq__2,0.04732892031821201,-0.3722928689890708,0.1071640025776009
oxidative__delsoxr_pq__1,0.029687554903494524,-0.3500027402714554,0.12050936218026793
oxidative__delsoxr_pq__2,0.020185059966107213,-0.387728329288053,0.12705439980595432
oxidative__delsoxs_pq__1,-0.04050111103456806,-0.3771876630573437,0.13013327746319966
oxidative__delsoxs_pq__2,-0.05598256440427831,-0.35150441098177904,0.13059078643510078
nac_ntrc__wt_csn__1,0.01855702450380526,-0.4649526574325848,0.16709764838762006
nac_ntrc__wt_csn__2,0.05075062038997031,-0.46072512293337464,0.16807363334943484
nac_ntrc__wt_cytd__1,0.28509417041374313,-0.344704127452787,0.22155556980786123
nac_ntrc__wt_cytd__2,0.27185736419637635,-0.3006817009854009,0.22257057123091742
nac_ntrc__wt_gln__1,-0.03885194806639234,-0.4256064471856481,0.11503632669988977
nac_ntrc__wt_gln__2,-0.03226015848226908,-0.3804822142969391,0.11946376867190626
nac_ntrc__bw_delnac_csn__1,-0.5492198132012887,-0.7705122045455368,0.06045533785032739
nac_ntrc__bw_delnac_csn__2,-0.5099576838165087,-0.8654117317088064,0.05770016072665067
nac_ntrc__bw_delnac_cytd__1,0.36526388860315057,-0.4316019610016894,0.15744425095173475
nac_ntrc__bw_delnac_cytd__2,0.3717434214794552,-0.4361807918101485,0.17009939864014756
nac_ntrc__bw_delnac_gln__1,0.06584597917829797,-0.5610922609441075,0.1012998645010139
nac_ntrc__bw_delnac_gln__2,0.0567688035552471,-0.5271258346634966,0.07741955169381898
nac_ntrc__bw_delnac_nh4__1,0.8787310240998358,-0.02813252820294089,0.24006349151017595
nac_ntrc__bw_delnac_nh4__2,0.8742475578207383,-0.02412936651382707,0.2348569453333401
misc__wt_no_te__1,0.40764586809791564,-0.2557994551605441,0.2507647761823247
misc__wt_no_te__2,0.5524040057922054,-0.14868971523214283,0.2796251219141872
misc__bw_delcbl__1,0.8799613582285858,0.15388207136816895,0.4734204843300542
misc__bw_delcbl__2,0.8991428772209007,0.14362898355784837,0.49321024488593707
misc__bw_delfabr__1,0.9501756796937699,0.06785334605915126,0.46839214780428856
misc__bw_delfabr__2,0.9348551896121465,0.11039441415835094,0.47973432742662386
misc__bw_delfadr__1,0.7101935817271532,-0.046185886069527296,0.3613799274163236
misc__bw_delfadr__2,0.7154045407800751,-0.06866586035614275,0.39853435617477956
misc__nitr_031__1,0.19916165458244398,-0.3998922454376793,0.135192798906096
omics__wt_glu__1,0.7678872244068924,-0.1569688566298254,0.28087041272419055
omics__wt_glu__2,0.7200224709335064,-0.12294986464063794,0.3026981563391055
omics__wt_gly__1,0.7543944857767314,-0.17419493238748818,0.26150084682330915
omics__wt_gly__2,0.7527705997341414,-0.07621349714417948,0.256159602046392
