,MA_activator,MA_inhibitor,actual_mRNA_ratio
minspan__bw_delcra_glc__1,-0.0011909435397992358,0.16637827755474374,2.5604804620864736
minspan__bw_delcra_glc__2,0.008362544565151049,0.203551285905641,2.4944516348120738
minspan__bw_delcra_trp__1,0.38044307706820407,0.3984493762157881,4.0000113841268625
minspan__bw_delmntr__1,0.2280949210419822,-0.00886622777937709,2.3513919725573174
minspan__bw_delnac_ade__1,0.0583097387850178,0.0019406960121035215,1.6936581816969538
minspan__bw_delnac_glc__1,0.027143112388127364,0.16792929415793814,1.0372574671025152
cra_crp__wt_ac__1,0.6425465217834687,-0.05295211419442679,0.8013355620594715
cra_crp__wt_ac__2,0.6387829500042272,-0.0007290029548163973,1.0530673589766701
cra_crp__wt_fru__1,0.43774258351362605,-0.005989076626679468,0.7076121147404564
cra_crp__wt_fru__2,0.4226542923300503,-0.06654666287944946,0.6619809355105882
cra_crp__delcra_ac__1,0.5367902794808517,0.023288297735227247,1.0909444688070316
cra_crp__delcra_ac__2,0.5290939965313998,0.058171311406031816,1.012825101839157
cra_crp__delcra_fru__1,-0.44201802542743995,0.20010857036577312,2.2395977592857372
cra_crp__delcra_fru__2,-0.4458074468034335,0.21753319133592305,2.0250859896718842
cra_crp__delcra_glc__1,-0.16227531019825692,-0.07274074503072223,1.4131509577434558
cra_crp__delcra_glc__2,-0.14692887192629722,-0.05206723276502258,1.4666008169755462
rpoB__wt_031__1,0.6097799875484614,0.09006043026927325,1.4057214981359571
rpoB__wt_044__1,0.014275001530132466,-0.0431198539813004,2.1569325904251335
rpoB__wt_lb__1,0.5292923100623832,0.06173015282653581,1.578014078949791
rpoB__wt_lb__2,0.5295992469772811,0.008057923707034221,1.2147848772531684
rpoB__rpoBE546V_031__1,0.3831247630252207,0.12465584595330594,1.931607896650614
rpoB__rpoBE546V_044__1,0.2950229482863179,0.06667840840788827,2.152702308988223
rpoB__rpoBE546V_lb__1,0.4585157441072751,-0.0032808657580993585,1.2203689740440693
rpoB__rpoBE546V_lb__2,0.4521814851982506,0.07599288877599887,1.3281319279000796
rpoB__rpoBE546V_glc__1,0.02281848901054248,-0.09190671822071672,0.9903346279026289
rpoB__rpoBE672K_glc__1,-0.05890197026470247,-0.18476904172216427,0.8341205382627629
rpoB__rpoBE672K_glc__2,-0.05082933187358396,-0.11917456648999435,0.6378422587890671
rpoB__rpoBE672K_lb__1,0.3773714807654552,0.19069288117605498,0.5873109274942405
rpoB__rpoBE672K_lb__2,0.3768449046802409,0.15413794022962413,0.6004010753639496
crp__wt_fru__1,0.4256673285174229,-0.00030625694127441716,0.748309549734435
crp__wt_glyc__1,0.5768850346975467,0.018904202489048578,0.7717788050388675
crp__wt_glyc__2,0.5648434745898852,-0.06513296096295157,0.9046489562780142
crp__delar1_glyc__1,-0.6448335695338422,0.17690187288944131,1.1466332483411021
crp__delar1_glyc__2,-0.660152977755503,0.1786390538165945,1.3217891926886018
crp__delar1ar2_glyc__1,-1.3787910051987122,0.16245998636160444,0.3427972222659925
crp__delar1ar2_glyc__2,-1.3848792775019056,0.17000889822335627,0.27364715785222077
crp__delar1ar2_glyc__3,-1.3814214473324122,0.200993251818965,0.2554195201384921
crp__delar2_glyc__1,-1.2623410172937544,0.23286644354235567,0.40939390030671496
crp__delar2_glyc__2,-1.2293623436682404,0.26775115308878117,0.3847060274086723
crp__delar2_glyc__3,-1.2897970319849665,0.22826969778391348,0.48058403606526034
crp__delcrp_fru__1,-1.116211480952615,0.2130933637810485,1.5806024299828791
crp__delcrp_fru__2,-1.1579690860416874,0.26539296672279045,1.5696906383584552
crp__delcrp_fru__3,-1.0936105450858669,0.2728661214293331,1.556995412450862
crp__delcrp_glc__1,-1.187309080142267,0.19941712803097614,1.4347530256930134
crp__delcrp_glc__2,-1.1297252525618329,0.19434807823544803,1.2262219657075488
crp__delcrp_glc__3,-1.206882661680344,0.1816827146328076,1.3398434470339993
crp__delcrp_glyc__1,-1.1579243754838782,0.1538671009777647,1.1592168705240864
crp__delcrp_glyc__2,-1.1937599750691108,0.2282022621198292,1.4331710747143918
crp__delcrp_glyc__3,-1.1669265302109968,0.1675236652874391,1.4133074214720414
glu__glu_ale3__1,-0.07199186013352284,-0.057454299652222394,6.383350857092603
glu__glu_ale4__1,-0.06208875647734381,-0.08462598133229794,1.286343984821103
glu__glu_ale5__1,0.3212109887059176,-0.20832603432013932,1.1652822110100503
glu__glu_ale6__1,-0.1192986169467401,-0.03210122085707163,0.6122733177338155
glu__glu_ale8__1,0.06547679065655998,-0.04487676748509554,3.2332948646104813
glu__glu_ale9__1,-0.0032856837945989164,0.17382335320726425,2.672733984567178
glu__glu_ale10__1,-0.15628425322105793,0.14232844243949036,4.502786438998457
42c__wt_42c__1,-0.1187833203890948,-0.08537835142424509,1.219946531603726
42c__42c_ale1__1,0.36613413038922393,0.22607764226696322,1.7420073847508404
42c__42c_ale2__1,-0.08381594653926573,0.039245969682346234,1.8793684187903745
42c__42c_ale3__1,-0.1579280897438866,-0.05185096760315005,1.4093107722345841
42c__42c_ale4__1,-0.004254292929105557,0.07058143245195084,3.9100475470969625
42c__42c_ale5__1,-0.19268494743359574,0.015718598679509036,0.9900062941586906
42c__42c_ale6__1,0.0233836286396338,0.21398995830967515,3.182477390781767
42c__42c_ale8__1,-0.04287568280305585,-0.01081910646430161,4.80709660668982
42c__42c_ale9__1,-0.08307292813354089,-0.1527967347854293,0.5592741680406496
42c__42c_ale10__1,0.008139417361618531,-0.09454557785359106,2.6961672290157437
ssw__wt_ac__1,0.5087000118794058,-0.012887010377107228,2.3302878006047316
ssw__wt_glc__1,-0.015915883656682173,-0.10134411258844646,0.8439813071865832
ssw__wt_glyc__1,0.46906662729641385,0.1396921875236655,1.6140326673400638
ssw__wt_xyl__1,0.5947509743003929,0.49415205606565665,2.8197778533357583
ssw__glc_ale1__1,0.22475691716024446,0.3708227962408088,2.7451074654452214
ssw__glc_ale2__1,-0.021126466524989746,0.8886895143806196,6.872711050317907
ssw__glc_ale3__1,0.17792752498057463,0.33839641612356625,2.8235544964567416
ssw__glyc_ale1__1,0.2476924105441861,0.47329910756816873,1.8437205851044487
ssw__glyc_ale2__1,0.38933755808158327,0.38490467611639,2.13125521877735
ssw__xyl_ale1__1,-0.005549443096758687,0.23470848842299497,2.123818628986424
ssw__xyl_ale2__1,0.24952791628490545,0.2087351238952944,1.0298755787338219
ssw__xyl_ale3__1,-0.1244869961054459,0.203647725163177,0.5010006251558321
ssw__glc_ac_ac2__1,0.6801627171349174,-0.08130689942755479,0.7274596950053006
ssw__glc_ac_glc1__1,-0.233735532018279,0.3473199996801622,2.7802257296787096
ssw__glc_ac_glc2__1,0.22705836426521622,0.20970914714701808,1.8695280812339838
ssw__glc_glyc_glc__1,0.08925854319945761,0.13022515130710058,2.6220093105208786
ssw__glc_glyc_glyc__1,0.4422097494927072,0.3043947558490629,1.5332092196626845
ssw__glc_xyl_glc__1,0.06255753868346453,0.09520211242804137,1.178757753109002
ssw__glc_xyl_xyl__1,0.3120419932917495,0.005779285536203247,0.6382405218483224
pgi__glu4_delpgi__1,0.3842281859359829,0.05485943589450643,1.979580927605239
pgi__pgi_ale1__1,0.1952429007131061,-0.3214233906739096,0.5347428308251095
pgi__pgi_ale2__1,0.06963104731056935,-0.196239990190326,1.0053672010533057
pgi__pgi_ale3__1,0.19764043566039724,-0.2419845897604621,0.5462354897119215
pgi__pgi_ale5__1,0.2105574471938403,-0.03809016389079614,0.7613245058930613
pgi__pgi_ale6__1,0.14923412421155144,-0.001465657473704128,0.7994915262311301
pgi__pgi_ale7__1,0.07554110051704138,0.05613818442720693,0.6730397498285893
pgi__pgi_ale8__1,0.016275015166077007,-0.0002909352847650653,0.8921515451877196
ica__wt_glc__1,0.257047184784781,-0.20325887759021694,0.6522932807003394
ica__wt_glc__2,0.26423173526905375,-0.10361589755401089,0.7223206579653229
ica__wt_glc__3,-0.02046635753866651,-0.07307920921794309,1.1314971757889487
ica__wt_glc__4,-0.03114234065327013,-0.09041433437806239,1.18687826297606
ica__arg_sbt__1,0.5773960290062774,-0.014750697941402645,0.9975327728178695
ica__arg_sbt__2,0.6407796033944164,-0.1235300786406717,0.9021599775022889
ica__cytd_rib__1,0.7116351895386371,0.07104113230441739,5.142974559324524
ica__cytd_rib__2,0.6498476578551352,0.04428055164584936,4.657479501690163
ica__gth__1,-0.9643634962058513,0.11734474578068488,5.036494931417229
ica__gth__2,-0.984290122543084,0.04497301396485005,4.872998801656763
ica__leu_glcr__1,0.4392090702956977,-0.1309877278174356,0.5297715676354999
ica__leu_glcr__2,0.42874093575016387,-0.14182443655856602,0.5374610382230078
ica__met_glc__1,0.2049082741860968,-0.195904192416454,0.43567944090838956
ica__met_glc__2,0.19332794113890123,-0.2635989389750367,0.655247780395762
ica__no3_anaero__1,-0.26016287689918915,0.3044245316703496,3.017099122695258
ica__no3_anaero__2,-0.2836242182635444,0.19127471674377247,3.1920305166065286
ica__phe_acgam__1,0.1871189876619114,-0.15061549558112708,0.7470279866478778
ica__phe_acgam__2,0.18059842377246355,-0.08235006307371906,0.683054156238022
ica__thm_gal__1,0.6140117437586468,-0.011044144034522349,1.1902580014316455
ica__thm_gal__2,0.5681918551550571,-0.036213099813502826,1.2439013093577354
ica__tyr_glcn__1,0.20877323530735442,-0.1054656917183429,0.7687733235523877
ica__tyr_glcn__2,0.18351451481198147,-0.025526656649652705,1.084465952770182
ica__ura_pyr__1,0.4383643257185537,0.3173946732048812,1.08223337968991
ica__ura_pyr__2,0.5573720810520727,0.3856590598182524,1.158851866798916
ica__wt_glc__5,0.0970260570392876,-0.038018315536598894,0.7465975909706086
ica__wt_glc__6,0.08893636466474893,-0.09076982221186682,0.9232482634425176
ica__bw_delpurR_cytd__1,0.030805060718558895,0.0019477309693940804,3.154975855068356
ica__bw_delpurR_cytd__2,0.056263814435507174,0.05653728967148823,3.7183450590204417
ica__ade_glc__1,-0.1173177346286486,-0.2697335533602556,1.2671842762231262
ica__ade_glc__2,-0.11924493810514333,-0.16413928010840623,1.0407755267093743
ytf__wt_glc__1,0.05461049717676694,-0.12595597740253175,1.935433073464525
ytf__wt_glc__2,0.06989487520734591,-0.14128017806926985,2.6720393281789794
ytf__delyafC__1,0.30102503506027894,0.11562055013732919,2.775578040973481
ytf__delyafC__2,0.27401970992348706,0.16878447237862806,2.697231074399228
ytf__delyeiE__1,0.13776478326278807,0.19172723274199294,1.6799983602233604
ytf__delyeiE__2,0.17797364539104618,0.14602368442911295,1.3943510790390492
ytf__delyiaJ__1,0.19569038161770605,0.10543974738085533,2.597570886873406
ytf__delyiaJ__2,0.15111664693696836,0.2932265611068196,3.321169261970919
ytf__delyieP__1,0.12269222405360074,1.7299669446189594,11.135161371907875
ytf__delyieP__2,0.0400810762057959,1.639557834069501,10.031555364871835
ytf__wt_ph5__1,-0.05176293253851559,0.025504992159153982,1.7783602084665826
ytf__wt_ph5__2,-0.08959421264970158,0.0675238214643287,1.9413875219723646
ytf__wt_ph8__1,-0.06759731995234737,-0.1325461788472142,1.017519813658641
ytf__wt_ph8__2,-0.07676134542235992,-0.2010973628268762,0.8242675749018774
ytf__delybaO__1,0.4221914892788202,0.0020635295126769254,2.5885051134201285
ytf__delybaO__2,0.295334506894988,-0.0866870878293544,2.575491325883588
ytf__delybaQ__1,-0.03531277231683068,-0.04466599121222365,1.30106001757126
ytf__delybaQ__2,-0.021332627801448522,-0.08573333189492634,1.4066011282790147
ytf__delybiH__1,0.059574399606774756,-0.04675097157114795,3.1974919277590224
ytf__delybiH__2,0.06750252685325839,-0.015934650279998647,3.407971197228735
ytf__delydcI_ph5__1,0.008840579337383523,-0.0012407732031701618,1.6792890157540314
ytf__delydcI_ph5__2,0.020246745809132872,-0.03026425554489143,1.5819499138661302
ytf__delydcI_ph8__1,-0.13095193058492965,-0.16092696476979837,1.2971886959681236
ytf__delydcI_ph8__2,0.029145776672120215,-0.19541015715700868,0.7531255561710702
ytf__delyddM__1,-0.09893979638798293,-0.019089448912387515,1.6215517756628548
ytf__delyddM__2,-0.13107655477089106,-0.024734179143064125,1.412510728030462
ytf__delyheO__1,0.43011909446401486,0.2053484586861499,2.567203129547516
ytf__delyheO__2,0.3157756409396745,0.09022522122665143,2.7504216690135936
fps__bw_glc__1,0.16134385112595362,-0.0963811201546009,0.8189294711362151
fps__bw_glc__2,0.1218425308879029,0.05452124185218022,0.7903656347550849
fps__fps_thrA_ale1__1,-0.04841874007983848,-0.11841704987835253,1.2347635251422886
fps__fps_thrA_ale1__2,-0.01984016916621145,-0.03180153108492202,1.3304862158244077
fps__fps_thrA_ale2__1,0.019119007123877405,-0.05755779178649509,1.0391229507784716
fps__fps_thrA_ale2__2,0.0187533318523882,-0.07337435034528166,1.1513599479945575
fps__fps_serB_ale1__1,0.00606551893453166,0.005756957160986158,1.2953792115209866
fps__fps_serB_ale1__2,0.01704277871980896,0.013798848932709256,1.130120975172553
fps__fps_serB_ale4__1,-0.37513850612864985,0.1507608703810416,1.8954796550340907
fps__fps_serB_ale4__2,-0.32956787805430143,-0.06977812984876144,1.8917095866013984
pal__lyx_ale2_f6__1,0.49616220995556676,0.08259097477777985,1.5452919139784131
pal__lyx_ale2__1,0.4410185102687204,-0.03431038416521601,0.6554464064377274
pal__lyx_ale2__2,0.45866912927860376,0.07904556687875779,0.5716468035865332
pal__lyx_ale4__1,0.4410185102687204,-0.03431038416521601,0.6554464064377274
pal__lyx_ale4__2,0.45866912927860376,0.07904556687875779,0.5716468035865332
pal__5drib_ale10_f18__1,0.6260850143975415,0.10551054316999031,1.175045666950445
pal__5drib_ale10_f18__2,0.6141386689096012,0.06736695646740437,1.2387918367514423
pal__5drib_ale10__1,0.6665395871732879,0.08189353089870981,1.3059725920861873
pal__arab_ale14_f9__1,0.277627424593498,0.3224216590662927,1.31907549568308
pal__arab_ale14_f9__2,0.28751772747468923,0.2780915784306939,1.4561240235771498
pal__arab_ale14__1,0.3674692135977461,0.1134400844781738,0.7472204752415267
pal__arab_ale14__2,0.3476547423408102,0.21993152498326893,0.8884840330060382
pal__arab_ale16__1,0.34848976334688897,0.36601207144655556,0.8604778163872143
pal__arab_ale16__2,0.3044494704816546,0.34317715513879593,1.2595035758710427
pal__tartr_ale26_f10__1,0.6074671166619096,0.09478205257525808,0.9804581667071889
pal__tartr_ale26_f10__2,0.646096063337605,0.00639422958900831,1.127986888986417
pal__tartr_ale26__1,0.6107763676562964,0.019063151433043643,0.7486483617446757
pal__tartr_ale26__2,0.6130801663900379,-0.027842585838227123,0.5743947752536872
pal__tartr_ale28_f10__1,0.44065250469745587,0.05109102184352231,2.2020474608913356
pal__tartr_ale28_f10__2,0.4377985533195733,0.038114505141826724,2.142285709655143
pal__tartr_ale28__1,0.5735294013861176,-0.03658291121530764,0.8359529337496203
pal__tartr_ale28__2,0.43256893112703243,-0.16405475288092708,1.0023383279796214
efeU__delmenFentC_citr__1,0.1057194110580035,0.044125579759754105,1.7831459794985274
efeU__delmenFentC_citr__2,0.11819342412492938,-0.09868370319612807,2.0705303559524966
efeU__delmenFentC__1,-0.42200680607385493,0.1890199478641516,2.1768798418042588
efeU__delmenFentC__2,-0.4189526418152569,0.2095415848285228,2.123730105550474
efeU__menFentC_ale39__1,0.1931675732609814,0.10201231583419297,3.347504209046286
efeU__menFentC_ale39__2,0.19101189348198253,0.12442132829722909,2.9605571040855456
efeU__menFentC_ale29__1,0.013666053067268346,-0.08845132671432271,2.9820701507790313
efeU__menFentC_ale29__2,-0.007131019967565689,-0.0992720813343596,2.6521218663587023
efeU__menFentC_ale30__1,0.05990445393017063,0.024931026614562653,1.2482846170036104
efeU__menFentC_ale30__2,0.059404371249666875,-0.09166121344694977,1.3781739742725354
efeU__menFentCubiC_ale36__1,-0.1778087321132635,0.09487481909951292,1.3430600565441966
efeU__menFentCubiC_ale36__2,-0.143597274218241,0.1729686051014932,1.688472650810082
efeU__menFentCubiC_ale37__1,-0.13401406803632246,0.22707712165239485,1.936336409189993
efeU__menFentCubiC_ale37__2,-0.12022852292737099,0.2023489333838106,1.7901166455996278
efeU__menFentCubiC_ale38__1,0.03477369759572551,0.29716880320271094,2.2270192662763453
efeU__menFentCubiC_ale38__2,-0.003885889290882233,0.3151519462538654,2.5517851979823214
