,MA_activator,MA_inhibitor,actual_mRNA_ratio,ratio_MA_activator,ratio_MA_inhibitor
p1k_00783,0,-0.7999612160295285,0.5407856703715048,0,0.40366119455179844
p1k_00479,0,-4.257189576615555,0.0851579409358174,0,0.03675255724285011
p1k_00590,0,-4.422853244652985,0.04498474402927133,0,0.032765577690199735
p1k_00256,0,-1.6853797591996091,0.43172830886587554,0,0.21851409751103207
p1k_00540,0,-3.844549353427592,0.10850400852000691,0,0.04892205001338078
p1k_00597,0,-2.3400114190358594,0.23811311798504878,0,0.13880838301837023
p1k_00876,0,-3.0022158741498663,0.11493942053221541,0,0.08771468152822011
p1k_00939,0,-3.3333786296188093,0.12330033042083267,0,0.06972401185349796
p1k_00774,0,-3.4008018827241746,0.10695802950253773,0,0.06654048261464715
p1k_00231,0,-2.2080845857848086,0.278227310235692,0,0.15210014538908118
p1k_00342,0,-1.3363193522294088,0.5195858221999914,0,0.27832813765261055
p1k_00818,0,-1.318311864584208,0.5647070755784845,0,0.281823956474917
p1k_00029,0,-2.3589384127261472,0.35473844036929914,0,0.1369992224578632
p1k_00092,0,-2.2085703762068825,0.4767714839992248,0,0.15204893820180068
p1k_01011,0,-1.5332091153534897,0.42761258709353606,0,0.24282164063969253
p1k_00449,0,-3.37026039757725,0.15152743284500267,0,0.06796414372094688
p1k_00050,0,-0.8717357437683787,0.818812107341444,0,0.3840702917358366
p1k_00265,0,-1.5214485610110697,0.5164070036118052,0,0.24480916282682713
p1k_00729,0,-1.1934169744611862,0.7315454002607271,0,0.30730881349071065
p1k_00488,0,-5.425889118272079,0.03774721591185684,0,0.016348350670885758
p1k_00703,0,-1.6231552619791394,0.5296635419859941,0,0.22814497149078272
p1k_00026,0,-4.032067992426261,0.16152749862676474,0,0.04295917299534417
p1k_00483,0,-6.264681766133794,0.016822221977426745,0,0.009140547241440885
p1k_00979,0,-3.002173048439163,0.19115586902307305,0,0.08771728533513967
p1k_01055,0,-2.5310888282117627,0.2945895921403577,0,0.12158938547202197
p1k_00627,0,-1.9794047925216562,0.4299419345184872,0,0.17822519820248042
p1k_00228,0,-1.6320875258994738,0.49250892646271544,0,0.22673680449042574
p1k_00052,0,-0.7762281666690459,0.7802917442526989,0,0.41035654141853534
p1k_00773,0,-3.150872750882934,0.1455489772484342,0,0.07912652840715942
