,MA_activator,MA_inhibitor,actual_mRNA_ratio,ratio_MA_activator,ratio_MA_inhibitor
p1k_00783,0.06838620022571608,0,1.2522991349580472,2.531142563430161,0
p1k_00479,1.5444970255384367,0,3.22333006914644,7.041582019859275,0
p1k_00590,3.089749223290771,0,7.29012360579409,20.551215092449734,0
p1k_00256,0.9633601507978277,0,2.445880052626152,4.706852743759579,0
p1k_00540,1.856725667239039,0,3.2739784120391766,8.742999004527057,0
p1k_00597,3.3288217745783917,0,18.32263022548912,24.2552365106318,0
p1k_00876,0.42327701244968036,0,0.6793568014824267,3.237049843225891,0
p1k_00939,1.283807627267483,0,1.8367132520649683,5.877530802935741,0
p1k_00774,2.8363497696476885,0,9.200830877025993,17.24077039862731,0
p1k_00231,0.3161603833815885,0,0.6968079325661939,3.0054123605008307,0
p1k_00342,0.37767771244688986,0,2.0434205199886106,3.1363363354508293,0
p1k_00818,0.5247207688155973,0,2.2543978673844274,3.4728577930884423,0
p1k_00029,0.5768848907936058,0,3.198506116210984,3.6007250954393317,0
p1k_00092,1.0284667148084983,0,1.7206892945952792,4.924131474359124,0
p1k_01011,0.761477842187816,0,1.9726067044877333,4.092210646446426,0
p1k_00449,3.555128562333948,0,21.227176234479522,28.37465861470049,0
p1k_00050,0.43685585935947635,0,2.0241288182709214,3.267661241148323,0
p1k_00265,0.10471862432145146,0,1.635725520313052,2.5956955729323883,0
p1k_00729,0.2014999594375636,0,1.6250636947303554,2.775797889967518,0
p1k_00488,1.2342934060225466,0,4.213853497397576,5.679232494456526,0
p1k_00703,0.5104409651505787,0,1.177883305916809,3.438652985974822,0
p1k_00026,0.5074486718279181,0,1.1171394279831892,3.431528268158561,0
p1k_00483,4.189686979506849,0,203.55461775489687,44.05059335357565,0
p1k_00979,1.440898076235515,0,1.6907702915223792,6.553659159963227,0
p1k_01055,0.7330503381622763,0,1.2096868799116214,4.012365148837385,0
p1k_00627,-0.029616890563182948,0,0.9426653373598373,2.3649106493499295,0
p1k_00228,0.2379559652993967,0,1.6440522142530969,2.84683431844069,0
p1k_00052,0.4383504562314217,0,1.963641279026541,3.2710482125958924,0
p1k_00773,2.5907013884005043,0,8.578776749226426,14.54149763833113,0
p1k_00387,-0.18096913199737744,0,1.0668369109943092,2.129380008240193,0
p1k_00172,0.017888984130644915,0,0.8462419699325314,2.4440800731627723,0
p1k_00938,1.1263237304734404,0,1.8000567083554055,5.269719963021023,0
p1k_00290,-0.13563127207918244,0,0.7596537913730017,2.197360068984152,0
p1k_00530,0.8871487088508425,0,3.6793205159382274,4.464662980982762,0
p1k_00425,0.20362979358546274,0,2.7612472619379202,2.7798987948817073,0
p1k_00759,0.26724014039830274,0,1.0326828748515182,2.9052105171886162,0
p1k_00988,1.1412561881372327,0,1.5543023509962057,5.324546875240295,0
p1k_00154,4.0465774845562885,0,103.02284365319234,39.89068665001273,0
p1k_00171,0.0020287048112899854,0,1.1824973266728216,2.4173582122086716,0
p1k_01010,0.4784445851397576,0,1.4130971145140956,3.363229322397565,0
p1k_00544,2.030913844578487,0,2.8166885026336534,9.864981955693041,0
p1k_01052,0.5743949566578817,0,2.984741164032819,3.594515996684861,0
p1k_00482,2.767676628157173,0,28.197197008015713,16.43932542967706,0
p1k_00370,0.27821302793181774,0,1.1396983127332878,2.927391287653632,0
p1k_00951,0.7489726265395192,0,1.7964315723992514,4.05689283656135,0
p1k_00664,0.16153044861621035,0,1.2145024084922273,2.699950609464952,0
p1k_00913,1.000083530068024,0,2.2305461188990545,4.828202205582055,0
p1k_00870,0.2604907043826737,0,1.6514416270546854,2.891650661796925,0
p1k_00589,3.43528831426383,0,8.823229596582525,26.112901811251145,0
p1k_00138,4.336229493785947,0,79.74025119731476,48.760197394768234,0
p1k_00499,3.6770418056796332,0,151.76740931353945,30.87665094517861,0
p1k_00626,0.03024009854475636,0,0.9678546932488626,2.46509400843959,0
p1k_00907,2.767306166705986,0,15.982941528757568,16.43510461077644,0
p1k_00510,0.9918394776751244,0,3.3936902482154956,4.800690887911979,0
p1k_00207,0.2321482815577492,0,1.3683809729628884,2.83539719622034,0
starve_series__t01_starve,2.9496923989925525,0,6.576608671180436,18.649886772655158,0
p1k_00575,3.035530517865662,0,8.616568735955921,19.793201595561182,0
p1k_00381,0.43292966032841507,0,1.4040422077400416,3.2587806069466168,0
p1k_00070,0.9602705968670248,0,1.6597257212199477,4.696783730521776,0
p1k_00255,0.769109385343925,0,2.1268906148994398,4.113914906006665,0
p1k_00054,1.7744454474818891,0,12.035751192049052,8.258318240837147,0
p1k_00634,0.6266959576411679,0,2.009006284410685,3.727216249159429,0
p1k_00757,0.11984886772773552,0,1.156817272084168,2.623061139939795,0
p1k_00536,0.5523228863980888,0,2.5382595101380407,3.539941340346726,0
p1k_00281,0.48113033666891714,0,2.088430272065092,3.3694962125462586,0
p1k_00522,1.2942386400669759,0,4.190914372328099,5.920180683865948,0
p1k_00880,0.0786908481768895,0,1.3436763672135181,2.5492863176562652,0
p1k_00701,0.3215460283305751,0,1.009904745505978,3.0166526661475266,0
p1k_00306,2.9568338935773553,0,21.14614557228212,18.74243457644631,0
p1k_00341,0.6713885491023177,0,2.588554156688983,3.8444870417490082,0
starve_series__t10_starve,2.2680666059517205,0,1.8250583262864366,11.627501117877028,0
p1k_00781,0.7019068797429315,0,1.3443597469658195,3.926678408098482,0
p1k_00196,1.789844660433995,0,21.817421996346884,8.346939001772528,0
p1k_00652,0.20732150523452628,0,1.1006970730181818,2.7870213856868866,0
p1k_00742,0.40140563453302985,0,1.6155135128772102,3.1883460058122495,0
p1k_00641,0.6338584262134611,0,2.0721334273297405,3.7457665640510567,0
p1k_00252,1.0626916734838656,0,2.416180155390276,5.042342935897633,0
p1k_01015,0.9674302418151879,0,1.874665679974224,4.720150334037502,0
p1k_00258,0.036534860551926424,0,0.7682816957049605,2.4758731968400274,0
p1k_00180,0.5172759026988359,0,1.5728388362564885,3.454982660528178,0
p1k_00276,-0.02144985047269132,0,1.157757200742078,2.3783362809940027,0
p1k_00417,-0.14453682276106988,0,1.0452255991653217,2.183837857019877,0
p1k_00448,2.527101502469308,0,7.73958347379414,13.914373720355274,0
p1k_00770,0.26464635589932456,0,1.5282863047266317,2.899992006056481,0
p1k_00344,0.2543528096233818,0,1.6515727532224462,2.8793743699041445,0
p1k_00772,0.10150181444106764,0,1.5098341591572397,2.589914339262931,0
p1k_00297,0.3730793448814572,0,1.5769448335087066,3.126355662280812,0
p1k_01044,0.5938530254143974,0,1.1746788995782955,3.6433247413868552,0
p1k_00305,4.120906003041311,0,37.55535209785652,41.999742292846584,0
p1k_00465,3.685313608443189,0,98.23802740969838,31.05419308294182,0
p1k_00978,0.6583377689173409,0,1.918389559927408,3.809866211386783,0
p1k_00841,0.6726646203351953,0,0.3587696355215002,3.847889014750927,0
p1k_00811,0.9448276829949638,0,2.226484044297406,4.64677648234943,0
p1k_00372,0.18287271596802795,0,1.6877864029798504,2.740188770839621,0
p1k_00933,0.20799582444561865,0,1.3465314073253463,2.7883243508193685,0
p1k_00166,0.5959841208490619,0,1.308662151969447,3.6487105019774173,0
p1k_00948,0.4590856028432239,0,2.6354988123904115,3.318400853534643,0
p1k_00814,1.0168271725093876,0,3.5295380909407963,4.884563824469219,0
p1k_00747,-0.03250928268964925,0,1.3114145667202413,2.3601740997119283,0
p1k_00365,1.7461669732143945,0,3.5152617503610046,8.098021878232432,0
p1k_00412,0.005622390532196714,0,1.4242275408328466,2.423387244102742,0
p1k_00614,0.5687994975236307,0,1.8956219518429425,3.580601750543891,0
p1k_00667,0.21587224014546244,0,1.1628781551232783,2.8035888809255374,0
p1k_00653,0.4746618939197191,0,1.9194547168563847,3.354422614215269,0
starve_series__t23_growth2,0.5796750289269087,0,1.1799558643744008,3.607695550901984,0
p1k_00668,0.2057426821520704,0,1.4247438863367177,2.7839730582534283,0
p1k_00798,0.13901317354023715,0,1.9085038355987265,2.6581375126043714,0
p1k_00128,0.3259234785918544,0,1.2419057555721882,3.025819746298879,0
p1k_00941,1.054105405324707,0,1.669683384438363,5.012422317380375,0
p1k_00165,0.8878609955087633,0,2.185044532494286,4.466867816347205,0
p1k_00259,2.9928611902758755,0,14.122262829312467,19.216367711837243,0
p1k_00393,-0.014967362835216757,0,1.7017293109038056,2.3890469474790543,0
p1k_00532,1.0424472267497107,0,3.861350931981941,4.972080981984855,0
p1k_00424,-0.07650529194296911,0,1.2376522701750288,2.2892853110502673,0
p1k_00807,-0.35310353035846637,0,0.9106043049912498,1.8898857707823633,0
p1k_00404,0.37015656579163164,0,2.2708178811268738,3.120028339532154,0
starve_series__t02_starve,2.1948440836383187,0,2.724297550273025,11.052084949321898,0
p1k_00316,2.373908967561844,0,15.36288922276849,12.512615968257077,0
p1k_00760,0.23952328996076216,0,1.225852715808445,2.849928761872778,0
p1k_00775,0.18394976248544978,0,1.1648192386411422,2.7422352273784956,0
p1k_00433,1.1580603222898422,0,4.23150588768234,5.386928399889612,0
p1k_00035,0.9317706193369669,0,3.1310787689560398,4.6049107238871665,0
p1k_00126,0.5127580704784279,0,2.687565012351809,3.4441802268774135,0
p1k_00629,0.05151257731847477,0,1.025413026163293,2.5017110124377533,0
p1k_00755,0.21966093323913136,0,1.3660260812828002,2.81096112315155,0
p1k_00884,2.372126269132293,0,9.845959341387811,12.49716402291276,0
p1k_00193,3.6929344593127005,0,43.008279891728044,31.218666884426348,0
p1k_00298,0.5071291983037267,0,1.7899978963506546,3.4307684672127614,0
p1k_00007,0.4320940171411474,0,0.9839559505660952,3.256893590478482,0
p1k_00268,0.024541614443980012,0,2.004051081458488,2.455376367166025,0
p1k_00516,1.8805528784834702,0,3.996042854464016,8.88859532303752,0
p1k_00619,0.419420309163743,0,1.5003930787125754,3.2284079138435993,0
p1k_00822,1.9921466732005733,0,0.3587696355215002,9.603426432164731,0
p1k_00267,-0.041658093050057736,0,2.0611447386121884,2.345254477673367,0
p1k_00471,3.9516589078979836,0,30.348682745949212,37.35065079149277,0
p1k_00669,0.2029449736738011,0,1.2240645785683215,2.7785795429036755,0
p1k_00408,0.058488253263081345,0,1.5670585171701834,2.5138365015356214,0
p1k_00927,3.8516524927661533,0,129.02534547444677,34.84923448181821,0
p1k_00998,0.595337698390738,0,1.6328748489947291,3.6470760054147524,0
p1k_01008,0.8477495538557699,0,1.2988602882470524,4.3443854839573035,0
p1k_00727,0.31355280239137784,0,1.667195483020268,2.9999851718929778,0
p1k_00074,2.9207851456393845,0,20.80358310174377,18.279918246805796,0
p1k_00218,3.9059099800293566,0,23.81819869255092,36.18481642960072,0
p1k_00195,1.7620627341975368,0,13.914255698848843,8.187740062957324,0
p1k_00574,3.028504730676816,0,7.355173911008899,19.697044919391306,0
p1k_00982,1.001414662533748,0,1.663315523457417,4.832659102173783,0
p1k_00817,0.4172636845573734,0,2.6606656355041713,3.223585506894863,0
p1k_00740,0.5215752442318855,0,1.5660615107679228,3.4652941298834183,0
p1k_00967,1.1279772088009528,0,1.5792709737364998,5.2757630716642705,0
